Frame No.,UTC Timestamp,Lat,Long,estimated_time,time,gps_lat,gps_lon,gps_lat_rel,gps_lon_rel,x,y,width,height,x_cent,y_cent,lat_int,lon_int
10,20:00:27,32.70297,-117.234631,20:00:31.19,0.1923076923076923,,,,,1015.3,434.56,35.222,12.444,1033.0,447.0,-0.00016123300000003837,0.00108549999998786
11,20:00:27,32.70297,-117.234631,20:00:31.21,0.2115384615384615,,,,,1016.2,434.61,34.944,12.389,1034.0,447.0,-0.00016123300000003837,0.00108549999998786
12,20:00:27,32.70297,-117.234631,20:00:31.23,0.23076923076923073,,,,,1017.0,434.67,34.667,12.333,1034.0,447.0,-0.00016123300000003837,0.00108549999998786
13,20:00:27,32.70297,-117.234631,20:00:31.25,0.24999999999999994,,,,,1017.8,434.72,34.389,12.278,1035.0,447.0,-0.00016123300000003837,0.00108549999998786
14,20:00:27,32.70297,-117.234631,20:00:31.27,0.26923076923076916,,,,,1018.7,434.78,34.111,12.222,1036.0,447.0,-0.00016123300000003837,0.00108549999998786
15,20:00:27,32.70297,-117.234631,20:00:31.29,0.2884615384615384,,,,,1019.5,434.83,33.833,12.167,1036.0,447.0,-0.00016123300000003837,0.00108549999998786
16,20:00:27,32.70297,-117.234631,20:00:31.31,0.3076923076923076,,,,,1020.3,434.89,33.556,12.111,1037.0,447.0,-0.00016123300000003837,0.00108549999998786
17,20:00:27,32.70297,-117.234631,20:00:31.33,0.3269230769230768,,,,,1021.2,434.94,33.278,12.056,1038.0,447.0,-0.00016123300000003837,0.00108549999998786
18,20:00:27,32.70297,-117.234631,20:00:31.35,0.34615384615384603,,,,,1022.0,435.0,33.0,12.0,1038.0,447.0,-0.00016123300000003837,0.00108549999998786
19,20:00:27,32.70297,-117.234631,20:00:31.37,0.36538461538461525,,,,,1022.8,435.06,32.722,11.944,1039.0,447.0,-0.00016123300000003837,0.00108549999998786
20,20:00:27,32.70297,-117.234631,20:00:31.38,0.38461538461538447,,,,,1023.7,435.11,32.444,11.889,1040.0,447.0,-0.00016123300000003837,0.00108549999998786
21,20:00:27,32.70297,-117.234631,20:00:31.4,0.4038461538461537,,,,,1024.5,435.17,32.167,11.833,1041.0,447.0,-0.00016123300000003837,0.00108549999998786
22,20:00:27,32.70297,-117.234631,20:00:31.42,0.4230769230769229,,,,,1025.3,435.22,31.889,11.778,1041.0,447.0,-0.00016123300000003837,0.00108549999998786
23,20:00:27,32.70297,-117.234631,20:00:31.44,0.4423076923076921,,,,,1026.2,435.28,31.611,11.722,1042.0,447.0,-0.00016123300000003837,0.00108549999998786
24,20:00:27,32.70297,-117.234631,20:00:31.46,0.46153846153846134,,,,,1027.0,435.33,31.333,11.667,1043.0,447.0,-0.00016123300000003837,0.00108549999998786
25,20:00:27,32.70297,-117.234631,20:00:31.48,0.48076923076923056,32.702815667,-117.2335455,-0.00016123300000003837,0.00108549999998786,1027.8,435.39,31.056,11.611,1043.0,447.0,-0.00016123300000003837,0.00108549999998786
26,20:00:27,32.70297,-117.234631,20:00:31.5,0.4999999999999998,,,,,1028.7,435.44,30.778,11.556,1044.0,447.0,-0.00016146518480308466,0.001085225618186978
27,20:00:27,32.70297,-117.234631,20:00:31.52,0.519230769230769,,,,,1029.5,435.5,30.5,11.5,1045.0,447.0,-0.00016169736960613092,0.0010849512363860958
28,20:00:27,32.70297,-117.234631,20:00:31.54,0.5384615384615383,,,,,1030.3,435.56,30.222,11.444,1045.0,447.0,-0.0001619295544091772,0.0010846768545852135
29,20:00:27,32.70297,-117.234631,20:00:31.56,0.5576923076923076,,,,,1031.2,435.61,29.944,11.389,1046.0,447.0,-0.00016216173921222346,0.0010844024727843314
30,20:00:27,32.70297,-117.234631,20:00:31.58,0.5769230769230769,,,,,1032.0,435.67,29.667,11.333,1047.0,447.0,-0.00016239392401526975,0.0010841280909834492
31,20:00:27,32.70297,-117.234631,20:00:31.6,0.5961538461538461,,,,,1032.8,435.72,29.389,11.278,1047.0,447.0,-0.00016262610881831604,0.0010838537091825671
32,20:00:27,32.70297,-117.234631,20:00:31.62,0.6153846153846154,,,,,1033.7,435.78,29.111,11.222,1048.0,447.0,-0.0001628582936213623,0.001083579327381685
33,20:00:27,32.70297,-117.234631,20:00:31.63,0.6346153846153847,,,,,1034.5,435.83,28.833,11.167,1049.0,447.0,-0.00016309047842440858,0.0010833049455808029
34,20:00:27,32.70297,-117.234631,20:00:31.65,0.653846153846154,,,,,1035.3,435.89,28.556,11.111,1050.0,447.0,-0.00016332266322745487,0.0010830305637799206
35,20:00:27,32.70297,-117.234631,20:00:31.67,0.6730769230769232,,,,,1036.2,435.94,28.278,11.056,1050.0,447.0,-0.00016355484803050113,0.0010827561819790384
36,20:00:27,32.70297,-117.234631,20:00:31.69,0.6923076923076925,,,,,1037.0,436.0,28.0,11.0,1051.0,447.0,-0.0001637870328335474,0.0010824818001781563
37,20:00:27,32.70297,-117.234631,20:00:31.71,0.7115384615384618,,,,,1037.8,436.06,27.722,10.944,1052.0,447.0,-0.0001640192176365937,0.0010822074183772742
38,20:00:27,32.70297,-117.234631,20:00:31.73,0.7307692307692311,,,,,1038.7,436.11,27.444,10.889,1052.0,447.0,-0.00016425140243963996,0.001081933036576392
39,20:00:27,32.70297,-117.234631,20:00:31.75,0.7500000000000003,,,,,1039.5,436.17,27.167,10.833,1053.0,447.0,-0.00016448358724268625,0.00108165865477551
40,20:00:27,32.70297,-117.234631,20:00:31.77,0.7692307692307696,,,,,1040.3,436.22,26.889,10.778,1054.0,447.0,-0.0001647157720457325,0.0010813842729746276
41,20:00:27,32.70297,-117.234631,20:00:31.79,0.7884615384615389,,,,,1041.2,436.28,26.611,10.722,1055.0,447.0,-0.0001649479568487788,0.0010811098911737455
42,20:00:27,32.70297,-117.234631,20:00:31.81,0.8076923076923082,,,,,1042.0,436.33,26.333,10.667,1055.0,447.0,-0.00016518014165182508,0.0010808355093728634
43,20:00:27,32.70297,-117.234631,20:00:31.83,0.8269230769230774,,,,,1042.8,436.39,26.056,10.611,1056.0,447.0,-0.00016541232645487134,0.0010805611275719813
44,20:00:27,32.70297,-117.234631,20:00:31.85,0.8461538461538467,,,,,1043.7,436.44,25.778,10.556,1057.0,447.0,-0.00016564451125791762,0.0010802867457710991
45,20:00:27,32.70297,-117.234631,20:00:31.87,0.865384615384616,,,,,1044.5,436.5,25.5,10.5,1057.0,447.0,-0.0001658766960609639,0.0010800123639702168
46,20:00:27,32.70297,-117.234631,20:00:31.88,0.8846153846153852,,,,,1045.3,436.56,25.222,10.444,1058.0,447.0,-0.00016610888086401017,0.0010797379821693347
47,20:00:27,32.70297,-117.234631,20:00:31.9,0.9038461538461545,,,,,1046.2,436.61,24.944,10.389,1059.0,447.0,-0.00016634106566705645,0.0010794636003684526
48,20:00:27,32.70297,-117.234631,20:00:31.92,0.9230769230769238,,,,,1047.0,436.67,24.667,10.333,1059.0,447.0,-0.0001665732504701027,0.0010791892185675704
49,20:00:27,32.70297,-117.234631,20:00:31.94,0.9423076923076931,,,,,1047.8,436.72,24.389,10.278,1060.0,447.0,-0.000166805435273149,0.0010789148367666883
50,20:00:27,32.70297,-117.234631,20:00:31.96,0.9615384615384623,,,,,1048.7,436.78,24.111,10.222,1061.0,447.0,-0.00016703762007619529,0.0010786404549658062
51,20:00:27,32.70297,-117.234631,20:00:31.98,0.9807692307692316,,,,,1049.5,436.83,23.833,10.167,1061.0,447.0,-0.00016726980487924154,0.0010783660731649239
52,20:00:32,32.70297,-117.234631,20:00:32.0,1.0178062678062687,,,,,1050.3,436.89,23.556,10.111,1062.0,447.0,-0.0001677169756110344,0.0010778376341410028
53,20:00:32,32.70297,-117.234631,20:00:32.04,1.0548433048433057,,,,,1051.2,436.94,23.278,10.056,1063.0,447.0,-0.0001681641463428272,0.0010773091951170816
54,20:00:32,32.70297,-117.234631,20:00:32.07,1.0918803418803427,,,,,1052.0,437.0,23.0,10.0,1064.0,447.0,-0.00016861131707462002,0.0010767807560931604
55,20:00:32,32.70297,-117.234631,20:00:32.11,1.1289173789173796,,,,,1052.3,437.01,23.203,10.0,1064.0,447.0,-0.00016905848780641286,0.0010762523170692391
56,20:00:32,32.70297,-117.234631,20:00:32.15,1.1659544159544166,,,,,1052.6,437.03,23.406,10.0,1064.0,447.0,-0.00016950565853820568,0.001075723878045318
57,20:00:32,32.70297,-117.234631,20:00:32.19,1.2029914529914536,,,,,1052.8,437.04,23.609,10.0,1065.0,447.0,-0.00016995282926999852,0.0010751954390213969
58,20:00:32,32.70297,-117.234631,20:00:32.22,1.2400284900284906,32.7028065,-117.233556333,-0.00017040000000179134,0.0010746669999974756,1053.1,437.06,23.812,10.0,1065.0,447.0,-0.00017040000000179134,0.0010746669999974756
59,20:00:32,32.70297,-117.234631,20:00:32.26,1.2770655270655276,,,,,1053.4,437.07,24.014,10.0,1065.0,447.0,-0.0001708445000024502,0.0010734169999958947
60,20:00:32,32.70297,-117.234631,20:00:32.3,1.3141025641025645,,,,,1053.7,437.09,24.217,10.0,1066.0,447.0,-0.000171289000003109,0.0010721669999943135
61,20:00:32,32.70297,-117.234631,20:00:32.33,1.3511396011396015,,,,,1053.9,437.1,24.42,10.0,1066.0,447.0,-0.00017173350000376786,0.0010709169999927326
62,20:00:32,32.70297,-117.234631,20:00:32.37,1.3881766381766385,,,,,1054.2,437.12,24.623,10.0,1067.0,447.0,-0.0001721780000044267,0.0010696669999911517
63,20:00:32,32.70297,-117.234631,20:00:32.41,1.4252136752136755,,,,,1054.5,437.13,24.826,10.0,1067.0,447.0,-0.00017262250000508553,0.0010684169999895705
64,20:00:32,32.70297,-117.234631,20:00:32.44,1.4622507122507125,32.702803833,-117.233563833,-0.00017306700000574438,0.0010671669999879896,1054.8,437.14,25.029,10.0,1067.0,447.0,-0.00017306700000574438,0.0010671669999879896
65,20:00:32,32.70297,-117.234631,20:00:32.48,1.4992877492877494,,,,,1055.0,437.16,25.232,10.0,1068.0,447.0,-0.00017385271429150504,0.0010657145714166713
66,20:00:32,32.70297,-117.234631,20:00:32.52,1.5363247863247864,,,,,1055.3,437.17,25.435,10.0,1068.0,447.0,-0.0001746384285772657,0.001064262142845353
67,20:00:32,32.70297,-117.234631,20:00:32.56,1.5733618233618234,,,,,1055.6,437.19,25.638,10.0,1068.0,447.0,-0.00017542414286302637,0.0010628097142740347
68,20:00:32,32.70297,-117.234631,20:00:32.59,1.6103988603988604,,,,,1055.9,437.2,25.841,10.0,1069.0,447.0,-0.00017620985714878707,0.0010613572857027162
69,20:00:32,32.70297,-117.234631,20:00:32.63,1.6474358974358974,,,,,1056.1,437.22,26.043,10.0,1069.0,447.0,-0.00017699557143454773,0.001059904857131398
70,20:00:32,32.70297,-117.234631,20:00:32.67,1.6844729344729343,,,,,1056.4,437.23,26.246,10.0,1070.0,447.0,-0.0001777812857203084,0.0010584524285600797
71,20:00:32,32.70297,-117.234631,20:00:32.7,1.7215099715099713,32.702798333,-117.233574,-0.00017856700000606907,0.0010569999999887614,1056.7,437.25,26.449,10.0,1070.0,447.0,-0.00017856700000606907,0.0010569999999887614
72,20:00:32,32.70297,-117.234631,20:00:32.74,1.7585470085470083,,,,,1057.0,437.26,26.652,10.0,1070.0,447.0,-0.00017872530000602184,0.0010562333499890997
73,20:00:32,32.70297,-117.234631,20:00:32.78,1.7955840455840453,,,,,1057.2,437.28,26.855,10.0,1071.0,447.0,-0.00017888360000597458,0.001055466699989438
74,20:00:32,32.70297,-117.234631,20:00:32.81,1.8326210826210823,,,,,1057.5,437.29,27.058,10.0,1071.0,447.0,-0.00017904190000592735,0.0010547000499897762
75,20:00:32,32.70297,-117.234631,20:00:32.85,1.8696581196581192,,,,,1057.8,437.3,27.261,10.0,1071.0,447.0,-0.0001792002000058801,0.0010539333999901146
76,20:00:32,32.70297,-117.234631,20:00:32.89,1.9066951566951562,,,,,1058.1,437.32,27.464,10.0,1072.0,447.0,-0.00017935850000583287,0.001053166749990453
77,20:00:32,32.70297,-117.234631,20:00:32.93,1.9437321937321932,,,,,1058.3,437.33,27.667,10.0,1072.0,447.0,-0.0001795168000057856,0.0010524000999907912
78,20:00:32,32.70297,-117.234631,20:00:32.96,1.9807692307692302,,,,,1058.6,437.35,27.87,10.0,1073.0,447.0,-0.00017967510000573838,0.0010516334499911296
79,20:00:32,32.70297,-117.234631,20:00:33.0,2.017806267806267,,,,,1058.9,437.36,28.072,10.0,1073.0,447.0,-0.00017983340000569115,0.001050866799991468
80,20:00:32,32.70297,-117.234631,20:00:33.04,2.0548433048433044,,,,,1059.2,437.38,28.275,10.0,1073.0,447.0,-0.0001799917000056439,0.001050100149991806
81,20:00:32,32.70297,-117.234631,20:00:33.07,2.0918803418803416,,,,,1059.4,437.39,28.478,10.0,1074.0,447.0,-0.00018015000000559667,0.0010493334999921444
82,20:00:32,32.70297,-117.234631,20:00:33.11,2.1289173789173788,,,,,1059.7,437.41,28.681,10.0,1074.0,447.0,-0.0001803083000055494,0.0010485668499924828
83,20:00:32,32.70297,-117.234631,20:00:33.15,2.165954415954416,,,,,1060.0,437.42,28.884,10.0,1074.0,447.0,-0.00018046660000550218,0.0010478001999928211
84,20:00:32,32.70297,-117.234631,20:00:33.19,2.202991452991453,,,,,1060.3,437.43,29.087,10.0,1075.0,447.0,-0.00018062490000545495,0.0010470335499931593
85,20:00:32,32.70297,-117.234631,20:00:33.22,2.2400284900284904,,,,,1060.5,437.45,29.29,10.0,1075.0,447.0,-0.0001807832000054077,0.0010462668999934976
86,20:00:32,32.70297,-117.234631,20:00:33.26,2.2770655270655276,,,,,1060.8,437.46,29.493,10.0,1076.0,447.0,-0.00018094150000536047,0.001045500249993836
87,20:00:32,32.70297,-117.234631,20:00:33.3,2.3141025641025648,,,,,1061.1,437.48,29.696,10.0,1076.0,447.0,-0.00018109980000531324,0.0010447335999941743
88,20:00:32,32.70297,-117.234631,20:00:33.33,2.351139601139602,,,,,1061.4,437.49,29.899,10.0,1076.0,447.0,-0.00018125810000526598,0.0010439669499945126
89,20:00:32,32.70297,-117.234631,20:00:33.37,2.388176638176639,,,,,1061.6,437.51,30.101,10.0,1077.0,448.0,-0.00018141640000521875,0.0010432002999948508
90,20:00:32,32.70297,-117.234631,20:00:33.41,2.4252136752136764,,,,,1061.9,437.52,30.304,10.0,1077.0,448.0,-0.0001815747000051715,0.0010424336499951891
91,20:00:32,32.70297,-117.234631,20:00:33.44,2.4622507122507136,32.702795167,-117.233589333,-0.00018173300000512427,0.0010416669999955275,1062.2,437.54,30.507,10.0,1077.0,448.0,-0.00018173300000512427,0.0010416669999955275
92,20:00:32,32.70297,-117.234631,20:00:33.48,2.4992877492877508,,,,,1062.5,437.55,30.71,10.0,1078.0,448.0,-0.00018192865217885227,0.0010411814782565405
93,20:00:32,32.70297,-117.234631,20:00:33.52,2.536324786324788,,,,,1062.7,437.57,30.913,10.0,1078.0,448.0,-0.00018212430435258028,0.0010406959565175532
94,20:00:32,32.70297,-117.234631,20:00:33.56,2.573361823361825,,,,,1063.0,437.58,31.116,10.0,1079.0,448.0,-0.00018231995652630826,0.0010402104347785662
95,20:00:32,32.70297,-117.234631,20:00:33.59,2.6103988603988624,,,,,1063.3,437.59,31.319,10.0,1079.0,448.0,-0.00018251560870003627,0.001039724913039579
96,20:00:32,32.70297,-117.234631,20:00:33.63,2.6474358974358996,,,,,1063.6,437.61,31.522,10.0,1079.0,448.0,-0.00018271126087376427,0.001039239391300592
97,20:00:32,32.70297,-117.234631,20:00:33.67,2.684472934472937,,,,,1063.8,437.62,31.725,10.0,1080.0,448.0,-0.00018290691304749228,0.001038753869561605
98,20:00:32,32.70297,-117.234631,20:00:33.7,2.721509971509974,,,,,1064.1,437.64,31.928,10.0,1080.0,448.0,-0.00018310256522122026,0.0010382683478226177
99,20:00:32,32.70297,-117.234631,20:00:33.74,2.758547008547011,,,,,1064.4,437.65,32.13,10.0,1080.0,448.0,-0.00018329821739494827,0.0010377828260836307
100,20:00:32,32.70297,-117.234631,20:00:33.78,2.7955840455840484,,,,,1064.7,437.67,32.333,10.0,1081.0,448.0,-0.00018349386956867627,0.0010372973043446434
101,20:00:32,32.70297,-117.234631,20:00:33.81,2.8326210826210856,,,,,1064.9,437.68,32.536,10.0,1081.0,448.0,-0.00018368952174240428,0.0010368117826056564
102,20:00:32,32.70297,-117.234631,20:00:33.85,2.869658119658123,,,,,1065.2,437.7,32.739,10.0,1082.0,448.0,-0.0001838851739161323,0.0010363262608666694
103,20:00:32,32.70297,-117.234631,20:00:33.89,2.90669515669516,,,,,1065.5,437.71,32.942,10.0,1082.0,448.0,-0.00018408082608986027,0.0010358407391276821
104,20:00:32,32.70297,-117.234631,20:00:33.93,2.943732193732197,,,,,1065.8,437.72,33.145,10.0,1082.0,448.0,-0.00018427647826358827,0.0010353552173886951
105,20:00:32,32.70297,-117.234631,20:00:33.96,2.9807692307692344,,,,,1066.0,437.74,33.348,10.0,1083.0,448.0,-0.00018447213043731628,0.001034869695649708
106,20:00:32,32.70297,-117.234631,20:00:34.0,3.0178062678062716,,,,,1066.3,437.75,33.551,10.0,1083.0,448.0,-0.0001846677826110443,0.0010343841739107208
107,20:00:32,32.70297,-117.234631,20:00:34.04,3.054843304843309,,,,,1066.6,437.77,33.754,10.0,1083.0,448.0,-0.0001848634347847723,0.0010338986521717338
108,20:00:32,32.70297,-117.234631,20:00:34.07,3.091880341880346,,,,,1066.9,437.78,33.957,10.0,1084.0,448.0,-0.00018505908695850027,0.0010334131304327466
109,20:00:32,32.70297,-117.234631,20:00:34.11,3.128917378917383,,,,,1067.1,437.8,34.159,10.0,1084.0,448.0,-0.00018525473913222828,0.0010329276086937596
110,20:00:32,32.70297,-117.234631,20:00:34.15,3.1659544159544204,,,,,1067.4,437.81,34.362,10.0,1085.0,448.0,-0.0001854503913059563,0.0010324420869547725
111,20:00:32,32.70297,-117.234631,20:00:34.19,3.2029914529914576,,,,,1067.7,437.83,34.565,10.0,1085.0,448.0,-0.0001856460434796843,0.0010319565652157853
112,20:00:32,32.70297,-117.234631,20:00:34.22,3.240028490028495,,,,,1068.0,437.84,34.768,10.0,1085.0,448.0,-0.00018584169565341227,0.0010314710434767983
113,20:00:32,32.70297,-117.234631,20:00:34.26,3.277065527065532,,,,,1068.2,437.86,34.971,10.0,1086.0,448.0,-0.00018603734782714028,0.001030985521737811
114,20:00:32,32.70297,-117.234631,20:00:34.3,3.314102564102569,32.702790667,-117.2336005,-0.0001862330000008683,0.001030499999998824,1068.5,437.87,35.174,10.0,1086.0,448.0,-0.0001862330000008683,0.001030499999998824
115,20:00:32,32.70297,-117.234631,20:00:34.33,3.3511396011396064,,,,,1068.8,437.88,35.377,10.0,1086.0,448.0,-0.00018639966666790365,0.0010298147777755655
116,20:00:32,32.70297,-117.234631,20:00:34.37,3.3881766381766436,,,,,1069.1,437.9,35.58,10.0,1087.0,448.0,-0.000186566333334939,0.0010291295555523068
117,20:00:32,32.70297,-117.234631,20:00:34.41,3.425213675213681,,,,,1069.3,437.91,35.783,10.0,1087.0,448.0,-0.00018673300000197438,0.0010284443333290483
118,20:00:32,32.70297,-117.234631,20:00:34.44,3.462250712250718,,,,,1069.6,437.93,35.986,10.0,1088.0,448.0,-0.00018689966666900974,0.0010277591111057898
119,20:00:32,32.70297,-117.234631,20:00:34.48,3.499287749287755,,,,,1069.9,437.94,36.188,10.0,1088.0,448.0,-0.00018706633333604513,0.001027073888882531
120,20:00:32,32.70297,-117.234631,20:00:34.52,3.5363247863247924,,,,,1070.2,437.96,36.391,10.0,1088.0,448.0,-0.0001872330000030805,0.0010263886666592725
121,20:00:32,32.70297,-117.234631,20:00:34.56,3.5733618233618296,,,,,1070.4,437.97,36.594,10.0,1089.0,448.0,-0.00018739966667011585,0.001025703444436014
122,20:00:32,32.70297,-117.234631,20:00:34.59,3.610398860398867,,,,,1070.7,437.99,36.797,10.0,1089.0,448.0,-0.00018756633333715122,0.0010250182222127553
123,20:00:32,32.70297,-117.234631,20:00:34.63,3.647435897435904,32.702789167,-117.233606667,-0.00018773300000418658,0.0010243329999894968,1071.0,438.0,37.0,10.0,1090.0,448.0,-0.00018773300000418658,0.0010243329999894968
124,20:00:32,32.70297,-117.234631,20:00:34.67,3.684472934472941,,,,,1070.8,438.03,37.227,10.015,1089.0,448.0,-0.0001878441111154119,0.0010236107777675191
125,20:00:32,32.70297,-117.234631,20:00:34.7,3.7215099715099784,,,,,1070.6,438.06,37.455,10.03,1089.0,448.0,-0.00018795522222663722,0.0010228885555455412
126,20:00:32,32.70297,-117.234631,20:00:34.74,3.7585470085470156,,,,,1070.5,438.09,37.682,10.045,1089.0,448.0,-0.00018806633333786257,0.0010221663333235635
127,20:00:32,32.70297,-117.234631,20:00:34.78,3.795584045584053,,,,,1070.3,438.12,37.909,10.061,1089.0,448.0,-0.0001881774444490879,0.0010214441111015857
128,20:00:32,32.70297,-117.234631,20:00:34.81,3.83262108262109,,,,,1070.1,438.15,38.136,10.076,1089.0,448.0,-0.00018828855556031322,0.001020721888879608
129,20:00:32,32.70297,-117.234631,20:00:34.85,3.8696581196581272,,,,,1069.9,438.18,38.364,10.091,1089.0,448.0,-0.00018839966667153854,0.00101999966665763
130,20:00:32,32.70297,-117.234631,20:00:34.89,3.9066951566951644,,,,,1069.7,438.21,38.591,10.106,1089.0,448.0,-0.0001885107777827639,0.0010192774444356524
131,20:00:32,32.70297,-117.234631,20:00:34.93,3.9437321937322016,,,,,1069.5,438.24,38.818,10.121,1089.0,448.0,-0.0001886218888939892,0.0010185552222136745
132,20:00:32,32.70297,-117.234631,20:00:34.96,3.980769230769239,,,,,1069.4,438.27,39.045,10.136,1089.0,448.0,-0.00018873300000521454,0.0010178329999916969
133,20:00:32,32.70297,-117.234631,20:00:35.0,4.017806267806276,,,,,1069.2,438.3,39.273,10.152,1089.0,448.0,-0.00018884411111643986,0.0010171107777697192
134,20:00:32,32.70297,-117.234631,20:00:35.04,4.054843304843313,,,,,1069.0,438.33,39.5,10.167,1089.0,448.0,-0.00018895522222766518,0.0010163885555477413
135,20:00:32,32.70297,-117.234631,20:00:35.07,4.09188034188035,,,,,1068.8,438.36,39.727,10.182,1089.0,449.0,-0.00018906633333889053,0.0010156663333257636
136,20:00:32,32.70297,-117.234631,20:00:35.11,4.128917378917388,,,,,1068.6,438.39,39.955,10.197,1089.0,449.0,-0.00018917744445011585,0.0010149441111037857
137,20:00:32,32.70297,-117.234631,20:00:35.15,4.165954415954425,,,,,1068.5,438.42,40.182,10.212,1089.0,449.0,-0.00018928855556134117,0.001014221888881808
138,20:00:32,32.70297,-117.234631,20:00:35.19,4.202991452991462,,,,,1068.3,438.45,40.409,10.227,1089.0,449.0,-0.0001893996666725665,0.0010134996666598302
139,20:00:32,32.70297,-117.234631,20:00:35.22,4.240028490028499,,,,,1068.1,438.48,40.636,10.242,1088.0,449.0,-0.00018951077778379185,0.0010127774444378525
140,20:00:32,32.70297,-117.234631,20:00:35.26,4.277065527065536,,,,,1067.9,438.52,40.864,10.258,1088.0,449.0,-0.00018962188889501717,0.0010120552222158746
141,20:00:32,32.70297,-117.234631,20:00:35.3,4.314102564102574,32.702787167,-117.233619667,-0.0001897330000062425,0.001011332999993897,1067.7,438.55,41.091,10.273,1088.0,449.0,-0.0001897330000062425,0.001011332999993897
142,20:00:32,32.70297,-117.234631,20:00:35.33,4.351139601139611,,,,,1067.5,438.58,41.318,10.288,1088.0,449.0,-0.00019014044445005615,0.0010111293333273528
143,20:00:32,32.70297,-117.234631,20:00:35.37,4.388176638176648,,,,,1067.4,438.61,41.545,10.303,1088.0,449.0,-0.00019054788889386978,0.0010109256666608088
144,20:00:32,32.70297,-117.234631,20:00:35.41,4.425213675213685,,,,,1067.2,438.64,41.773,10.318,1088.0,449.0,-0.00019095533333768344,0.0010107219999942647
145,20:00:32,32.70297,-117.234631,20:00:35.44,4.4622507122507225,,,,,1067.0,438.67,42.0,10.333,1088.0,449.0,-0.0001913627777814971,0.0010105183333277206
146,20:00:32,32.70297,-117.234631,20:00:35.48,4.49928774928776,,,,,1066.8,438.7,42.227,10.348,1088.0,449.0,-0.00019177022222531073,0.0010103146666611768
147,20:00:32,32.70297,-117.234631,20:00:35.52,4.536324786324797,,,,,1066.6,438.73,42.455,10.364,1088.0,449.0,-0.0001921776666691244,0.0010101109999946327
148,20:00:32,32.70297,-117.234631,20:00:35.56,4.573361823361834,,,,,1066.5,438.76,42.682,10.379,1088.0,449.0,-0.00019258511111293805,0.0010099073333280886
149,20:00:32,32.70297,-117.234631,20:00:35.59,4.610398860398871,,,,,1066.3,438.79,42.909,10.394,1088.0,449.0,-0.00019299255555675168,0.0010097036666615446
150,20:00:32,32.70297,-117.234631,20:00:35.63,4.6474358974359085,32.7027835,-117.2336215,-0.00019340000000056534,0.0010094999999950005,1066.1,438.82,43.136,10.409,1088.0,449.0,-0.00019340000000056534,0.0010094999999950005
151,20:00:32,32.70297,-117.234631,20:00:35.67,4.684472934472946,,,,,1065.9,438.85,43.364,10.424,1088.0,449.0,-0.00019332752009511934,0.0010082403286004826
152,20:00:32,32.70297,-117.234631,20:00:35.7,4.721509971509983,,,,,1065.7,438.88,43.591,10.439,1087.0,449.0,-0.00019325504018967337,0.0010069806572059648
153,20:00:32,32.70297,-117.234631,20:00:35.74,4.75854700854702,,,,,1065.5,438.91,43.818,10.455,1087.0,449.0,-0.00019318256028422737,0.001005720985811447
154,20:00:32,32.70297,-117.234631,20:00:35.78,4.795584045584057,,,,,1065.4,438.94,44.045,10.47,1087.0,449.0,-0.0001931100803787814,0.0010044613144169292
155,20:00:32,32.70297,-117.234631,20:00:35.81,4.8326210826210945,,,,,1065.2,438.97,44.273,10.485,1087.0,449.0,-0.0001930376004733354,0.0010032016430224114
156,20:00:32,32.70297,-117.234631,20:00:35.85,4.869658119658132,,,,,1065.0,439.0,44.5,10.5,1087.0,450.0,-0.00019296512056788943,0.0010019419716278935
