Frame No.,UTC Timestamp,Lat,Long,estimated_time,time,gps_lat,gps_lon,gps_lat_rel,gps_lon_rel,x,y,width,height,x_cent,y_cent,lat_int,lon_int
84,20:05:12,32.70297,-117.234631,20:05:12.27,1.2947052947052955,,,,,455.07,504.37,146.52,86.407,528.0,591.0,7.886058973984069e-05,0.00018828656409980866
85,20:05:12,32.70297,-117.234631,20:05:12.31,1.333166833166834,,,,,454.49,503.8,145.46,86.049,527.0,590.0,7.920847179124807e-05,0.00018866265127975076
86,20:05:12,32.70297,-117.234631,20:05:12.35,1.3716283716283726,,,,,453.91,503.23,144.4,85.691,526.0,589.0,7.955635384265546e-05,0.00018903873845969288
87,20:05:12,32.70297,-117.234631,20:05:12.38,1.4100899100899111,,,,,453.33,502.67,143.33,85.333,525.0,588.0,7.990423589406284e-05,0.000189414825639635
88,20:05:12,32.70297,-117.234631,20:05:12.42,1.4485514485514497,,,,,452.75,502.1,142.27,84.975,524.0,587.0,8.025211794547023e-05,0.00018979091281957713
89,20:05:12,32.70297,-117.234631,20:05:12.46,1.4870129870129882,32.7030575,-117.234440833,8.059999999687761e-05,0.00019016699999951925,452.17,501.53,141.21,84.617,523.0,586.0,8.059999999687761e-05,0.00019016699999951925
90,20:05:12,32.70297,-117.234631,20:05:12.5,1.5254745254745268,,,,,451.59,500.96,140.15,84.259,522.0,585.0,8.117692307371054e-05,0.0001910900769224519
91,20:05:12,32.70297,-117.234631,20:05:12.54,1.5639360639360653,,,,,451.01,500.4,139.09,83.901,521.0,584.0,8.175384615054345e-05,0.00019201315384538459
92,20:05:12,32.70297,-117.234631,20:05:12.58,1.6023976023976039,,,,,450.43,499.83,138.02,83.543,519.0,583.0,8.233076922737636e-05,0.00019293623076831724
93,20:05:12,32.70297,-117.234631,20:05:12.62,1.6408591408591424,,,,,449.85,499.26,136.96,83.185,518.0,582.0,8.290769230420928e-05,0.00019385930769124992
94,20:05:12,32.70297,-117.234631,20:05:12.65,1.679320679320681,,,,,449.27,498.69,135.9,82.827,517.0,582.0,8.34846153810422e-05,0.00019478238461418258
95,20:05:12,32.70297,-117.234631,20:05:12.69,1.7177822177822195,,,,,448.69,498.12,134.84,82.469,516.0,581.0,8.406153845787511e-05,0.00019570546153711523
96,20:05:12,32.70297,-117.234631,20:05:12.73,1.756243756243758,,,,,448.11,497.56,133.78,82.111,515.0,580.0,8.463846153470802e-05,0.00019662853846004791
97,20:05:12,32.70297,-117.234631,20:05:12.77,1.7947052947052966,,,,,447.53,496.99,132.72,81.753,514.0,579.0,8.521538461154094e-05,0.00019755161538298057
98,20:05:12,32.70297,-117.234631,20:05:12.81,1.8331668331668352,,,,,446.95,496.42,131.65,81.395,513.0,578.0,8.579230768837387e-05,0.00019847469230591325
99,20:05:12,32.70297,-117.234631,20:05:12.85,1.8716283716283737,,,,,446.37,495.85,130.59,81.037,512.0,577.0,8.636923076520677e-05,0.0001993977692288459
100,20:05:12,32.70297,-117.234631,20:05:12.88,1.9100899100899122,,,,,445.79,495.28,129.53,80.679,511.0,576.0,8.694615384203968e-05,0.00020032084615177856
101,20:05:12,32.70297,-117.234631,20:05:12.92,1.9485514485514508,,,,,445.21,494.72,128.47,80.321,509.0,575.0,8.75230769188726e-05,0.00020124392307471124
102,20:05:12,32.70297,-117.234631,20:05:12.96,1.9870129870129893,,,,,444.63,494.15,127.41,79.963,508.0,574.0,8.809999999570553e-05,0.0002021669999976439
103,20:05:12,32.70297,-117.234631,20:05:13.0,2.025474525474528,,,,,444.05,493.58,126.35,79.605,507.0,573.0,8.867692307253844e-05,0.00020309007692057658
104,20:05:12,32.70297,-117.234631,20:05:13.04,2.063936063936066,,,,,443.47,493.01,125.28,79.247,506.0,572.0,8.925384614937135e-05,0.00020401315384350923
105,20:05:12,32.70297,-117.234631,20:05:13.08,2.1023976023976045,,,,,442.89,492.44,124.22,78.889,505.0,571.0,8.983076922620427e-05,0.0002049362307664419
106,20:05:12,32.70297,-117.234631,20:05:13.12,2.140859140859143,,,,,442.31,491.88,123.16,78.531,504.0,570.0,9.040769230303718e-05,0.00020585930768937454
107,20:05:12,32.70297,-117.234631,20:05:13.15,2.179320679320681,,,,,441.73,491.31,122.1,78.173,503.0,569.0,9.098461537987009e-05,0.0002067823846123072
108,20:05:12,32.70297,-117.234631,20:05:13.19,2.2177822177822195,,,,,441.15,490.74,121.04,77.815,502.0,569.0,9.1561538456703e-05,0.00020770546153523988
109,20:05:12,32.70297,-117.234631,20:05:13.23,2.256243756243758,,,,,440.57,490.17,119.98,77.457,501.0,568.0,9.213846153353591e-05,0.00020862853845817254
110,20:05:12,32.70297,-117.234631,20:05:13.27,2.294705294705296,,,,,439.99,489.6,118.91,77.099,499.0,567.0,9.271538461036883e-05,0.0002095516153811052
111,20:05:12,32.70297,-117.234631,20:05:13.31,2.3331668331668345,,,,,439.41,489.04,117.85,76.741,498.0,566.0,9.329230768720174e-05,0.00021047469230403785
112,20:05:12,32.70297,-117.234631,20:05:13.35,2.371628371628373,,,,,438.83,488.47,116.79,76.383,497.0,565.0,9.386923076403465e-05,0.0002113977692269705
113,20:05:12,32.70297,-117.234631,20:05:13.38,2.410089910089911,,,,,438.25,487.9,115.73,76.025,496.0,564.0,9.444615384086757e-05,0.00021232084614990318
114,20:05:12,32.70297,-117.234631,20:05:13.42,2.4485514485514495,,,,,437.67,487.33,114.67,75.667,495.0,563.0,9.502307691770048e-05,0.00021324392307283584
115,20:05:12,32.70297,-117.234631,20:05:13.46,2.487012987012988,32.7030725,-117.234416833,9.559999999453339e-05,0.0002141669999957685,437.09,486.77,113.6,75.309,494.0,562.0,9.559999999453339e-05,0.0002141669999957685
116,20:05:12,32.70297,-117.234631,20:05:13.5,2.525474525474526,,,,,436.51,486.2,112.54,74.951,493.0,561.0,9.59999999945893e-05,0.00021489199999535913
117,20:05:12,32.70297,-117.234631,20:05:13.54,2.5639360639360644,,,,,435.93,485.63,111.48,74.593,492.0,560.0,9.639999999464522e-05,0.00021561699999494977
118,20:05:12,32.70297,-117.234631,20:05:13.58,2.6023976023976028,,,,,435.35,485.06,110.42,74.235,491.0,559.0,9.679999999470112e-05,0.0002163419999945404
119,20:05:12,32.70297,-117.234631,20:05:13.62,2.640859140859141,,,,,434.77,484.49,109.36,73.877,489.0,558.0,9.719999999475703e-05,0.00021706699999413104
120,20:05:12,32.70297,-117.234631,20:05:13.65,2.6793206793206794,,,,,434.19,483.93,108.3,73.519,488.0,557.0,9.759999999481295e-05,0.00021779199999372167
121,20:05:12,32.70297,-117.234631,20:05:13.69,2.7177822177822177,,,,,433.6,483.36,107.23,73.16,487.0,557.0,9.799999999486886e-05,0.0002185169999933123
122,20:05:12,32.70297,-117.234631,20:05:13.73,2.756243756243756,,,,,433.02,482.79,106.17,72.802,486.0,556.0,9.839999999492477e-05,0.00021924199999290295
123,20:05:12,32.70297,-117.234631,20:05:13.77,2.7947052947052944,,,,,432.44,482.22,105.11,72.444,485.0,555.0,9.879999999498068e-05,0.00021996699999249358
124,20:05:12,32.70297,-117.234631,20:05:13.81,2.8331668331668327,,,,,431.86,481.65,104.05,72.086,484.0,554.0,9.919999999503659e-05,0.00022069199999208422
125,20:05:12,32.70297,-117.234631,20:05:13.85,2.871628371628371,,,,,431.28,481.09,102.99,71.728,483.0,553.0,9.95999999950925e-05,0.00022141699999167486
126,20:05:12,32.70297,-117.234631,20:05:13.88,2.9100899100899094,,,,,430.7,480.52,101.93,71.37,482.0,552.0,9.999999999514842e-05,0.0002221419999912655
127,20:05:12,32.70297,-117.234631,20:05:13.92,2.9485514485514477,,,,,430.12,479.95,100.86,71.012,481.0,551.0,0.00010039999999520433,0.00022286699999085613
128,20:05:12,32.70297,-117.234631,20:05:13.96,2.987012987012986,,,,,429.54,479.38,99.802,70.654,479.0,550.0,0.00010079999999526023,0.00022359199999044677
129,20:05:12,32.70297,-117.234631,20:05:14.0,3.0254745254745243,,,,,428.96,478.81,98.741,70.296,478.0,549.0,0.00010119999999531615,0.0002243169999900374
130,20:05:12,32.70297,-117.234631,20:05:14.04,3.0639360639360627,,,,,428.38,478.25,97.679,69.938,477.0,548.0,0.00010159999999537206,0.00022504199998962804
131,20:05:12,32.70297,-117.234631,20:05:14.08,3.102397602397601,,,,,427.8,477.68,96.617,69.58,476.0,547.0,0.00010199999999542797,0.00022576699998921868
132,20:05:12,32.70297,-117.234631,20:05:14.12,3.1408591408591393,,,,,427.22,477.11,95.556,69.222,475.0,546.0,0.00010239999999548389,0.0002264919999888093
133,20:05:12,32.70297,-117.234631,20:05:14.15,3.1793206793206776,,,,,426.64,476.54,94.494,68.864,474.0,545.0,0.00010279999999553979,0.00022721699998839995
134,20:05:12,32.70297,-117.234631,20:05:14.19,3.217782217782216,,,,,426.06,475.98,93.432,68.506,473.0,544.0,0.0001031999999955957,0.00022794199998799058
135,20:05:12,32.70297,-117.234631,20:05:14.23,3.2562437562437543,32.7030805,-117.234402333,0.00010359999999565161,0.00022866699998758122,425.48,475.41,92.37,68.148,472.0,544.0,0.00010359999999565161,0.00022866699998758122
136,20:05:12,32.70297,-117.234631,20:05:14.27,3.2947052947052926,,,,,424.9,474.84,91.309,67.79,471.0,543.0,0.00010532216666211032,0.00023197249998929692
137,20:05:12,32.70297,-117.234631,20:05:14.31,3.333166833166831,,,,,424.32,474.27,90.247,67.432,469.0,542.0,0.00010704433332856904,0.00023527799999101262
138,20:05:12,32.70297,-117.234631,20:05:14.35,3.3716283716283693,,,,,423.74,473.7,89.185,67.074,468.0,541.0,0.00010876649999502774,0.00023858349999272832
139,20:05:12,32.70297,-117.234631,20:05:14.38,3.4100899100899076,,,,,423.16,473.14,88.123,66.716,467.0,540.0,0.00011048866666148645,0.00024188899999444402
140,20:05:12,32.70297,-117.234631,20:05:14.42,3.448551448551446,,,,,422.58,472.57,87.062,66.358,466.0,539.0,0.00011221083332794517,0.0002451944999961597
141,20:05:12,32.70297,-117.234631,20:05:14.46,3.4870129870129842,32.703090833,-117.2343825,0.00011393299999440387,0.0002484999999978754,422.0,472.0,86.0,66.0,465.0,538.0,0.00011393299999440387,0.0002484999999978754
142,20:05:12,32.70297,-117.234631,20:05:14.5,3.5254745254745226,,,,,421.52,471.61,85.464,65.536,464.0,537.0,0.00011429416666193977,0.0002491666666628589
143,20:05:12,32.70297,-117.234631,20:05:14.54,3.563936063936061,,,,,421.04,471.22,84.928,65.072,464.0,536.0,0.00011465533332947568,0.0002498333333278424
144,20:05:12,32.70297,-117.234631,20:05:14.58,3.602397602397599,,,,,420.57,470.83,84.391,64.609,463.0,535.0,0.00011501649999701158,0.0002504999999928259
145,20:05:12,32.70297,-117.234631,20:05:14.62,3.6408591408591375,,,,,420.09,470.43,83.855,64.145,462.0,535.0,0.00011537766666454748,0.0002511666666578094
146,20:05:12,32.70297,-117.234631,20:05:14.65,3.679320679320676,,,,,419.61,470.04,83.319,63.681,461.0,534.0,0.00011573883333208339,0.0002518333333227929
147,20:05:12,32.70297,-117.234631,20:05:14.69,3.717782217782214,32.703093,-117.2343785,0.00011609999999961929,0.0002524999999877764,419.13,469.65,82.783,63.217,461.0,533.0,0.00011609999999961929,0.0002524999999877764
148,20:05:12,32.70297,-117.234631,20:05:14.73,3.7562437562437525,,,,,418.65,469.26,82.246,62.754,460.0,532.0,0.00011759999999961406,0.00025536693547174367
149,20:05:12,32.70297,-117.234631,20:05:14.77,3.794705294705291,,,,,418.17,468.87,81.71,62.29,459.0,531.0,0.00011909999999960886,0.00025823387095571095
150,20:05:12,32.70297,-117.234631,20:05:14.81,3.833166833166829,,,,,417.7,468.48,81.174,61.826,458.0,530.0,0.00012059999999960365,0.0002611008064396782
151,20:05:12,32.70297,-117.234631,20:05:14.85,3.8716283716283675,,,,,417.22,468.09,80.638,61.362,458.0,529.0,0.00012209999999959842,0.00026396774192364556
152,20:05:12,32.70297,-117.234631,20:05:14.88,3.910089910089906,,,,,416.74,467.7,80.101,60.899,457.0,529.0,0.0001235999999995932,0.00026683467740761283
153,20:05:12,32.70297,-117.234631,20:05:14.92,3.948551448551444,,,,,416.26,467.3,79.565,60.435,456.0,528.0,0.000125099999999588,0.0002697016128915801
154,20:05:12,32.70297,-117.234631,20:05:14.96,3.9870129870129825,,,,,415.78,466.91,79.029,59.971,455.0,527.0,0.00012659999999958279,0.0002725685483755474
155,20:05:12,32.70297,-117.234631,20:05:15.0,4.025474525474521,,,,,415.3,466.52,78.493,59.507,455.0,526.0,0.00012809999999957756,0.00027543548385951466
156,20:05:12,32.70297,-117.234631,20:05:15.04,4.063936063936059,,,,,414.83,466.13,77.957,59.043,454.0,525.0,0.00012959999999957234,0.00027830241934348194
157,20:05:12,32.70297,-117.234631,20:05:15.08,4.102397602397597,,,,,414.35,465.74,77.42,58.58,453.0,524.0,0.00013109999999956712,0.0002811693548274493
158,20:05:12,32.70297,-117.234631,20:05:15.12,4.140859140859136,,,,,413.87,465.35,76.884,58.116,452.0,523.0,0.00013259999999956193,0.00028403629031141655
159,20:05:12,32.70297,-117.234631,20:05:15.15,4.179320679320674,,,,,413.39,464.96,76.348,57.652,452.0,523.0,0.0001340999999995567,0.00028690322579538383
