Frame No.,UTC Timestamp,Lat,Long,estimated_time,time,gps_lat,gps_lon,gps_lat_rel,gps_lon_rel,x,y,width,height,x_cent,y_cent,lat_int,lon_int
18,19:51:12,32.70297,-117.234631,19:51:16.41,0.409090909090909,,,,,1028.9,423.0,10.815,6.0923,1034.0,429.0,-0.00040006700000105866,0.0026951669999988326
19,19:51:12,32.70297,-117.234631,19:51:16.43,0.4318181818181817,,,,,1029.0,423.0,10.805,6.0974,1034.0,429.0,-0.00040006700000105866,0.0026951669999988326
20,19:51:12,32.70297,-117.234631,19:51:16.45,0.4545454545454544,,,,,1029.2,423.0,10.795,6.1026,1035.0,429.0,-0.00040006700000105866,0.0026951669999988326
21,19:51:12,32.70297,-117.234631,19:51:16.48,0.4772727272727271,32.702576833,-117.231935833,-0.00040006700000105866,0.0026951669999988326,1029.3,423.0,10.785,6.1077,1035.0,429.0,-0.00040006700000105866,0.0026951669999988326
22,19:51:12,32.70297,-117.234631,19:51:16.5,0.49999999999999983,,,,,1029.4,423.0,10.774,6.1128,1035.0,429.0,-0.00040024427272846515,0.0026945715272713175
23,19:51:12,32.70297,-117.234631,19:51:16.52,0.5227272727272726,,,,,1029.5,423.0,10.764,6.1179,1035.0,429.0,-0.0004004215454558717,0.002693976054543803
24,19:51:12,32.70297,-117.234631,19:51:16.55,0.5454545454545453,,,,,1029.6,423.0,10.754,6.1231,1035.0,429.0,-0.0004005988181832782,0.002693380581816288
25,19:51:12,32.70297,-117.234631,19:51:16.57,0.568181818181818,,,,,1029.7,423.0,10.744,6.1282,1035.0,429.0,-0.0004007760909106847,0.002692785109088773
26,19:51:12,32.70297,-117.234631,19:51:16.59,0.5909090909090907,,,,,1029.8,423.0,10.733,6.1333,1035.0,429.0,-0.0004009533636380912,0.002692189636361258
27,19:51:12,32.70297,-117.234631,19:51:16.61,0.6136363636363634,,,,,1029.9,423.0,10.723,6.1385,1035.0,429.0,-0.0004011306363654977,0.002691594163633743
28,19:51:12,32.70297,-117.234631,19:51:16.64,0.6363636363636361,,,,,1030.0,423.0,10.713,6.1436,1035.0,429.0,-0.00040130790909290425,0.002690998690906228
29,19:51:12,32.70297,-117.234631,19:51:16.66,0.6590909090909088,,,,,1030.1,423.0,10.703,6.1487,1035.0,429.0,-0.00040148518182031074,0.0026904032181787134
30,19:51:12,32.70297,-117.234631,19:51:16.68,0.6818181818181815,,,,,1030.2,423.0,10.692,6.1538,1036.0,429.0,-0.00040166245454771723,0.0026898077454511984
31,19:51:12,32.70297,-117.234631,19:51:16.7,0.7045454545454543,,,,,1030.3,423.0,10.682,6.159,1036.0,429.0,-0.0004018397272751238,0.0026892122727236833
32,19:51:12,32.70297,-117.234631,19:51:16.73,0.727272727272727,,,,,1030.4,423.0,10.672,6.1641,1036.0,429.0,-0.00040201700000253027,0.0026886167999961687
33,19:51:12,32.70297,-117.234631,19:51:16.75,0.7499999999999997,,,,,1030.6,423.0,10.662,6.1692,1036.0,429.0,-0.00040219427272993676,0.0026880213272686537
34,19:51:12,32.70297,-117.234631,19:51:16.77,0.7727272727272724,,,,,1030.7,423.0,10.651,6.1744,1036.0,429.0,-0.0004023715454573433,0.0026874258545411386
35,19:51:12,32.70297,-117.234631,19:51:16.8,0.7954545454545451,,,,,1030.8,423.0,10.641,6.1795,1036.0,429.0,-0.0004025488181847498,0.002686830381813624
36,19:51:12,32.70297,-117.234631,19:51:16.82,0.8181818181818178,,,,,1030.9,423.0,10.631,6.1846,1036.0,429.0,-0.0004027260909121563,0.002686234909086109
37,19:51:12,32.70297,-117.234631,19:51:16.84,0.8409090909090905,,,,,1031.0,423.0,10.621,6.1897,1036.0,429.0,-0.0004029033636395628,0.002685639436358594
38,19:51:12,32.70297,-117.234631,19:51:16.86,0.8636363636363632,,,,,1031.1,423.0,10.61,6.1949,1036.0,429.0,-0.0004030806363669693,0.0026850439636310793
39,19:51:12,32.70297,-117.234631,19:51:16.89,0.8863636363636359,,,,,1031.2,423.0,10.6,6.2,1036.0,429.0,-0.00040325790909437586,0.002684448490903564
40,19:51:12,32.70297,-117.234631,19:51:16.91,0.9090909090909086,,,,,1031.3,423.0,10.59,6.2051,1037.0,429.0,-0.00040343518182178235,0.002683853018176049
41,19:51:12,32.70297,-117.234631,19:51:16.93,0.9318181818181813,,,,,1031.4,423.0,10.579,6.2103,1037.0,429.0,-0.00040361245454918884,0.0026832575454485345
42,19:51:12,32.70297,-117.234631,19:51:16.95,0.954545454545454,,,,,1031.5,423.0,10.569,6.2154,1037.0,429.0,-0.0004037897272765954,0.0026826620727210195
43,19:51:12,32.70297,-117.234631,19:51:16.98,0.9772727272727267,,,,,1031.6,423.0,10.559,6.2205,1037.0,429.0,-0.0004039670000040019,0.0026820665999935044
44,19:51:17,32.70297,-117.234631,19:51:17.0,1.0143097643097638,,,,,1031.7,423.0,10.549,6.2256,1037.0,429.0,-0.00040425588889310876,0.0026810961999931097
45,19:51:17,32.70297,-117.234631,19:51:17.04,1.0513468013468008,,,,,1031.8,423.0,10.538,6.2308,1037.0,429.0,-0.0004045447777822157,0.002680125799992715
46,19:51:17,32.70297,-117.234631,19:51:17.07,1.0883838383838378,,,,,1032.0,423.0,10.528,6.2359,1037.0,429.0,-0.0004048336666713226,0.0026791553999923204
47,19:51:17,32.70297,-117.234631,19:51:17.11,1.1254208754208748,,,,,1032.1,423.0,10.518,6.241,1037.0,429.0,-0.0004051225555604295,0.0026781849999919258
48,19:51:17,32.70297,-117.234631,19:51:17.15,1.1624579124579117,,,,,1032.2,423.0,10.508,6.2462,1037.0,429.0,-0.0004054114444495364,0.002677214599991531
49,19:51:17,32.70297,-117.234631,19:51:17.19,1.1994949494949487,,,,,1032.3,423.0,10.497,6.2513,1038.0,429.0,-0.0004057003333386433,0.0026762441999911364
50,19:51:17,32.70297,-117.234631,19:51:17.22,1.2365319865319857,,,,,1032.4,423.0,10.487,6.2564,1038.0,429.0,-0.0004059892222277502,0.0026752737999907418
51,19:51:17,32.70297,-117.234631,19:51:17.26,1.2735690235690227,,,,,1032.5,423.0,10.477,6.2615,1038.0,429.0,-0.00040627811111685713,0.002674303399990347
52,19:51:17,32.70297,-117.234631,19:51:17.3,1.3106060606060597,32.702570333,-117.231957667,-0.000406567000005964,0.0026733329999899524,1032.6,423.0,10.467,6.2667,1038.0,429.0,-0.000406567000005964,0.0026733329999899524
53,19:51:17,32.70297,-117.234631,19:51:17.33,1.3476430976430966,,,,,1032.7,423.0,10.456,6.2718,1038.0,429.0,-0.00040662255556137933,0.002672092333324056
54,19:51:17,32.70297,-117.234631,19:51:17.37,1.3846801346801336,,,,,1032.8,423.0,10.446,6.2769,1038.0,429.0,-0.0004066781111167946,0.0026708516666581594
55,19:51:17,32.70297,-117.234631,19:51:17.41,1.4217171717171706,,,,,1032.9,423.0,10.436,6.2821,1038.0,429.0,-0.0004067336666722099,0.0026696109999922633
56,19:51:17,32.70297,-117.234631,19:51:17.44,1.4587542087542076,,,,,1033.0,423.0,10.426,6.2872,1038.0,429.0,-0.0004067892222276252,0.0026683703333263667
57,19:51:17,32.70297,-117.234631,19:51:17.48,1.4957912457912446,,,,,1033.1,423.0,10.415,6.2923,1038.0,429.0,-0.00040684477778304046,0.00266712966666047
58,19:51:17,32.70297,-117.234631,19:51:17.52,1.5328282828282815,,,,,1033.2,423.0,10.405,6.2974,1038.0,429.0,-0.00040690033333845577,0.0026658889999945736
59,19:51:17,32.70297,-117.234631,19:51:17.56,1.5698653198653185,,,,,1033.4,423.0,10.395,6.3026,1039.0,429.0,-0.0004069558888938711,0.0026646483333286775
60,19:51:17,32.70297,-117.234631,19:51:17.59,1.6069023569023555,,,,,1033.5,423.0,10.385,6.3077,1039.0,429.0,-0.00040701144444928633,0.002663407666662781
61,19:51:17,32.70297,-117.234631,19:51:17.63,1.6439393939393925,32.702569833,-117.231968833,-0.00040706700000470164,0.0026621669999968844,1033.6,423.0,10.374,6.3128,1039.0,429.0,-0.00040706700000470164,0.0026621669999968844
62,19:51:17,32.70297,-117.234631,19:51:17.67,1.6809764309764295,,,,,1033.7,423.0,10.364,6.3179,1039.0,429.0,-0.0004071756956569101,0.0026608771304313696
63,19:51:17,32.70297,-117.234631,19:51:17.7,1.7180134680134664,,,,,1033.8,423.0,10.354,6.3231,1039.0,429.0,-0.00040728439130911846,0.002659587260865855
64,19:51:17,32.70297,-117.234631,19:51:17.74,1.7550505050505034,,,,,1033.9,423.0,10.344,6.3282,1039.0,429.0,-0.0004073930869613269,0.0026582973913003402
65,19:51:17,32.70297,-117.234631,19:51:17.78,1.7920875420875404,,,,,1034.0,423.0,10.333,6.3333,1039.0,429.0,-0.0004075017826135353,0.0026570075217348253
66,19:51:17,32.70297,-117.234631,19:51:17.81,1.8291245791245774,,,,,1034.1,423.0,10.323,6.3385,1039.0,429.0,-0.0004076104782657437,0.002655717652169311
67,19:51:17,32.70297,-117.234631,19:51:17.85,1.8661616161616144,,,,,1034.2,423.0,10.313,6.3436,1039.0,429.0,-0.0004077191739179521,0.002654427782603796
68,19:51:17,32.70297,-117.234631,19:51:17.89,1.9031986531986513,,,,,1034.3,423.0,10.303,6.3487,1039.0,429.0,-0.00040782786957016054,0.0026531379130382816
69,19:51:17,32.70297,-117.234631,19:51:17.93,1.9402356902356883,,,,,1034.4,423.0,10.292,6.3538,1040.0,429.0,-0.00040793656522236893,0.0026518480434727667
70,19:51:17,32.70297,-117.234631,19:51:17.96,1.9772727272727253,,,,,1034.5,423.0,10.282,6.359,1040.0,429.0,-0.00040804526087457737,0.002650558173907252
71,19:51:17,32.70297,-117.234631,19:51:18.0,2.0143097643097625,,,,,1034.6,423.0,10.272,6.3641,1040.0,429.0,-0.0004081539565267858,0.0026492683043417373
72,19:51:17,32.70297,-117.234631,19:51:18.04,2.0513468013467997,,,,,1034.8,423.0,10.262,6.3692,1040.0,429.0,-0.0004082626521789942,0.0026479784347762225
73,19:51:17,32.70297,-117.234631,19:51:18.07,2.088383838383837,,,,,1034.9,423.0,10.251,6.3744,1040.0,429.0,-0.0004083713478312026,0.0026466885652107076
74,19:51:17,32.70297,-117.234631,19:51:18.11,2.125420875420874,,,,,1035.0,423.0,10.241,6.3795,1040.0,429.0,-0.000408480043483411,0.002645398695645193
75,19:51:17,32.70297,-117.234631,19:51:18.15,2.1624579124579113,,,,,1035.1,423.0,10.231,6.3846,1040.0,429.0,-0.00040858873913561945,0.0026441088260796782
76,19:51:17,32.70297,-117.234631,19:51:18.19,2.1994949494949485,,,,,1035.2,423.0,10.221,6.3897,1040.0,429.0,-0.00040869743478782783,0.0026428189565141634
77,19:51:17,32.70297,-117.234631,19:51:18.22,2.2365319865319857,,,,,1035.3,423.0,10.21,6.3949,1040.0,429.0,-0.00040880613044003627,0.002641529086948649
78,19:51:17,32.70297,-117.234631,19:51:18.26,2.273569023569023,,,,,1035.4,423.0,10.2,6.4,1040.0,429.0,-0.0004089148260922447,0.002640239217383134
79,19:51:17,32.70297,-117.234631,19:51:18.3,2.31060606060606,,,,,1035.5,423.0,10.19,6.4051,1041.0,429.0,-0.0004090235217444531,0.002638949347817619
80,19:51:17,32.70297,-117.234631,19:51:18.33,2.3476430976430973,,,,,1035.6,423.0,10.179,6.4103,1041.0,429.0,-0.00040913221739666153,0.0026376594782521047
81,19:51:17,32.70297,-117.234631,19:51:18.37,2.3846801346801345,,,,,1035.7,423.0,10.169,6.4154,1041.0,429.0,-0.0004092409130488699,0.00263636960868659
82,19:51:17,32.70297,-117.234631,19:51:18.41,2.4217171717171717,,,,,1035.8,423.0,10.159,6.4205,1041.0,429.0,-0.00040934960870107835,0.002635079739121075
83,19:51:17,32.70297,-117.234631,19:51:18.44,2.458754208754209,,,,,1035.9,423.0,10.149,6.4256,1041.0,429.0,-0.00040945830435328674,0.0026337898695555605
84,19:51:17,32.70297,-117.234631,19:51:18.48,2.495791245791246,32.702567333,-117.2319985,-0.0004095670000054952,0.0026324999999900456,1036.0,423.0,10.138,6.4308,1041.0,429.0,-0.0004095670000054952,0.0026324999999900456
85,19:51:17,32.70297,-117.234631,19:51:18.52,2.5328282828282833,,,,,1036.2,423.0,10.128,6.4359,1041.0,429.0,-0.0004096225555609105,0.0026306975185085087
86,19:51:17,32.70297,-117.234631,19:51:18.56,2.5698653198653205,,,,,1036.3,423.0,10.118,6.441,1041.0,429.0,-0.00040967811111632574,0.0026288950370269713
87,19:51:17,32.70297,-117.234631,19:51:18.59,2.6069023569023577,,,,,1036.4,423.0,10.108,6.4462,1041.0,429.0,-0.00040973366667174105,0.0026270925555454345
88,19:51:17,32.70297,-117.234631,19:51:18.63,2.643939393939395,,,,,1036.5,423.0,10.097,6.4513,1042.0,429.0,-0.00040978922222715636,0.002625290074063897
89,19:51:17,32.70297,-117.234631,19:51:18.67,2.680976430976432,,,,,1036.6,423.0,10.087,6.4564,1042.0,429.0,-0.0004098447777825716,0.0026234875925823602
90,19:51:17,32.70297,-117.234631,19:51:18.7,2.7180134680134693,,,,,1036.7,423.0,10.077,6.4615,1042.0,429.0,-0.0004099003333379869,0.0026216851111008233
91,19:51:17,32.70297,-117.234631,19:51:18.74,2.7550505050505065,,,,,1036.8,423.0,10.067,6.4667,1042.0,429.0,-0.00040995588889340223,0.002619882629619286
92,19:51:17,32.70297,-117.234631,19:51:18.78,2.7920875420875437,,,,,1036.9,423.0,10.056,6.4718,1042.0,429.0,-0.0004100114444488175,0.002618080148137749
93,19:51:17,32.70297,-117.234631,19:51:18.81,2.829124579124581,,,,,1037.0,423.0,10.046,6.4769,1042.0,429.0,-0.0004100670000042328,0.0026162776666562118
94,19:51:17,32.70297,-117.234631,19:51:18.85,2.866161616161618,,,,,1037.1,423.0,10.036,6.4821,1042.0,429.0,-0.0004101225555596481,0.002614475185174675
95,19:51:17,32.70297,-117.234631,19:51:18.89,2.9031986531986553,,,,,1037.2,423.0,10.026,6.4872,1042.0,429.0,-0.00041017811111506336,0.002612672703693138
96,19:51:17,32.70297,-117.234631,19:51:18.93,2.9402356902356925,,,,,1037.3,423.0,10.015,6.4923,1042.0,429.0,-0.00041023366667047867,0.0026108702222116006
97,19:51:17,32.70297,-117.234631,19:51:18.96,2.9772727272727297,,,,,1037.4,423.0,10.005,6.4974,1042.0,429.0,-0.000410289222225894,0.0026090677407300637
98,19:51:17,32.70297,-117.234631,19:51:19.0,3.014309764309767,,,,,1037.6,423.0,9.9949,6.5026,1043.0,430.0,-0.00041034477778130923,0.0026072652592485264
99,19:51:17,32.70297,-117.234631,19:51:19.04,3.051346801346804,,,,,1037.7,423.0,9.9846,6.5077,1043.0,430.0,-0.00041040033333672454,0.0026054627777669895
100,19:51:17,32.70297,-117.234631,19:51:19.07,3.0883838383838413,,,,,1037.8,423.0,9.9744,6.5128,1043.0,430.0,-0.00041045588889213985,0.002603660296285452
101,19:51:17,32.70297,-117.234631,19:51:19.11,3.1254208754208785,,,,,1037.9,423.0,9.9641,6.5179,1043.0,430.0,-0.0004105114444475551,0.0026018578148039153
102,19:51:17,32.70297,-117.234631,19:51:19.15,3.1624579124579157,,,,,1038.0,423.0,9.9538,6.5231,1043.0,430.0,-0.0004105670000029704,0.0026000553333223784
103,19:51:17,32.70297,-117.234631,19:51:19.19,3.199494949494953,,,,,1038.1,423.0,9.9436,6.5282,1043.0,430.0,-0.0004106225555583857,0.002598252851840841
104,19:51:17,32.70297,-117.234631,19:51:19.22,3.23653198653199,,,,,1038.2,423.0,9.9333,6.5333,1043.0,430.0,-0.000410678111113801,0.002596450370359304
105,19:51:17,32.70297,-117.234631,19:51:19.26,3.2735690235690273,,,,,1038.3,423.0,9.9231,6.5385,1043.0,430.0,-0.0004107336666692163,0.002594647888877767
106,19:51:17,32.70297,-117.234631,19:51:19.3,3.3106060606060645,,,,,1038.4,423.0,9.9128,6.5436,1043.0,430.0,-0.0004107892222246316,0.00259284540739623
107,19:51:17,32.70297,-117.234631,19:51:19.33,3.3476430976431018,,,,,1038.5,423.0,9.9026,6.5487,1043.0,430.0,-0.00041084477778004686,0.002591042925914693
108,19:51:17,32.70297,-117.234631,19:51:19.37,3.384680134680139,,,,,1038.6,423.0,9.8923,6.5538,1044.0,430.0,-0.00041090033333546216,0.0025892404444331557
109,19:51:17,32.70297,-117.234631,19:51:19.41,3.421717171717176,,,,,1038.7,423.0,9.8821,6.559,1044.0,430.0,-0.0004109558888908775,0.0025874379629516188
110,19:51:17,32.70297,-117.234631,19:51:19.44,3.4587542087542134,,,,,1038.8,423.0,9.8718,6.5641,1044.0,430.0,-0.00041101144444629273,0.0025856354814700814
111,19:51:17,32.70297,-117.234631,19:51:19.48,3.4957912457912506,32.702565833,-117.232047167,-0.00041106700000170804,0.0025838329999885445,1039.0,423.0,9.8615,6.5692,1044.0,430.0,-0.00041106700000170804,0.0025838329999885445
112,19:51:17,32.70297,-117.234631,19:51:19.52,3.5328282828282878,,,,,1039.1,423.0,9.8513,6.5744,1044.0,430.0,-0.000411036111112895,0.002582721888877607
113,19:51:17,32.70297,-117.234631,19:51:19.56,3.569865319865325,,,,,1039.2,423.0,9.841,6.5795,1044.0,430.0,-0.000411005222224082,0.0025816107777666695
114,19:51:17,32.70297,-117.234631,19:51:19.59,3.606902356902362,,,,,1039.3,423.0,9.8308,6.5846,1044.0,430.0,-0.00041097433333526904,0.0025804996666557323
115,19:51:17,32.70297,-117.234631,19:51:19.63,3.6439393939393994,,,,,1039.4,423.0,9.8205,6.5897,1044.0,430.0,-0.000410943444446456,0.002579388555544795
116,19:51:17,32.70297,-117.234631,19:51:19.67,3.6809764309764366,,,,,1039.5,423.0,9.8103,6.5949,1044.0,430.0,-0.000410912555557643,0.0025782774444338573
117,19:51:17,32.70297,-117.234631,19:51:19.7,3.7180134680134738,,,,,1039.6,423.0,9.8,6.6,1044.0,430.0,-0.00041088166666883,0.0025771663333229197
118,19:51:17,32.70297,-117.234631,19:51:19.74,3.755050505050511,,,,,1039.7,423.0,9.7897,6.6051,1045.0,430.0,-0.00041085077778001697,0.002576055222211982
119,19:51:17,32.70297,-117.234631,19:51:19.78,3.792087542087548,,,,,1039.8,423.0,9.7795,6.6103,1045.0,430.0,-0.00041081988889120395,0.0025749441111010446
120,19:51:17,32.70297,-117.234631,19:51:19.81,3.8291245791245854,,,,,1039.9,423.0,9.7692,6.6154,1045.0,430.0,-0.000410789000002391,0.0025738329999901075
121,19:51:17,32.70297,-117.234631,19:51:19.85,3.8661616161616226,,,,,1040.0,423.0,9.759,6.6205,1045.0,430.0,-0.000410758111113578,0.00257272188887917
122,19:51:17,32.70297,-117.234631,19:51:19.89,3.9031986531986598,,,,,1040.1,423.0,9.7487,6.6256,1045.0,430.0,-0.00041072722222476496,0.0025716107777682324
123,19:51:17,32.70297,-117.234631,19:51:19.93,3.940235690235697,,,,,1040.2,423.0,9.7385,6.6308,1045.0,430.0,-0.00041069633333595194,0.002570499666657295
124,19:51:17,32.70297,-117.234631,19:51:19.96,3.977272727272734,,,,,1040.4,423.0,9.7282,6.6359,1045.0,430.0,-0.0004106654444471389,0.0025693885555463573
125,19:51:17,32.70297,-117.234631,19:51:20.0,4.014309764309771,,,,,1040.5,423.0,9.7179,6.641,1045.0,430.0,-0.00041063455555832596,0.00256827744443542
126,19:51:17,32.70297,-117.234631,19:51:20.04,4.051346801346808,,,,,1040.6,423.0,9.7077,6.6462,1045.0,430.0,-0.00041060366666951294,0.0025671663333244827
127,19:51:17,32.70297,-117.234631,19:51:20.07,4.088383838383845,,,,,1040.7,423.0,9.6974,6.6513,1046.0,430.0,-0.0004105727777806999,0.002566055222213545
128,19:51:17,32.70297,-117.234631,19:51:20.11,4.1254208754208825,,,,,1040.8,423.0,9.6872,6.6564,1046.0,430.0,-0.0004105418888918869,0.0025649441111026076
129,19:51:17,32.70297,-117.234631,19:51:20.15,4.16245791245792,,,,,1040.9,423.0,9.6769,6.6615,1046.0,430.0,-0.0004105110000030739,0.00256383299999167
130,19:51:17,32.70297,-117.234631,19:51:20.19,4.199494949494957,,,,,1041.0,423.0,9.6667,6.6667,1046.0,430.0,-0.0004104801111142609,0.002562721888880733
131,19:51:17,32.70297,-117.234631,19:51:20.22,4.236531986531994,,,,,1041.1,423.0,9.6564,6.6718,1046.0,430.0,-0.0004104492222254479,0.0025616107777697954
132,19:51:17,32.70297,-117.234631,19:51:20.26,4.273569023569031,,,,,1041.2,423.0,9.6462,6.6769,1046.0,430.0,-0.0004104183333366349,0.002560499666658858
133,19:51:17,32.70297,-117.234631,19:51:20.3,4.3106060606060685,,,,,1041.3,423.0,9.6359,6.6821,1046.0,430.0,-0.0004103874444478219,0.0025593885555479203
134,19:51:17,32.70297,-117.234631,19:51:20.33,4.347643097643106,,,,,1041.4,423.0,9.6256,6.6872,1046.0,430.0,-0.00041035655555900886,0.0025582774444369827
135,19:51:17,32.70297,-117.234631,19:51:20.37,4.384680134680143,,,,,1041.5,423.0,9.6154,6.6923,1046.0,430.0,-0.00041032566667019584,0.002557166333326045
136,19:51:17,32.70297,-117.234631,19:51:20.41,4.42171717171718,,,,,1041.6,423.0,9.6051,6.6974,1046.0,430.0,-0.0004102947777813829,0.002556055222215108
137,19:51:17,32.70297,-117.234631,19:51:20.44,4.458754208754217,,,,,1041.8,423.0,9.5949,6.7026,1047.0,430.0,-0.00041026388889256986,0.0025549441111041705
138,19:51:17,32.70297,-117.234631,19:51:20.48,4.4957912457912546,32.702566667,-117.232077167,-0.00041023300000375684,0.002553832999993233,1041.9,423.0,9.5846,6.7077,1047.0,430.0,-0.00041023300000375684,0.002553832999993233
139,19:51:17,32.70297,-117.234631,19:51:20.52,4.532828282828292,,,,,1042.0,423.0,9.5744,6.7128,1047.0,430.0,-0.0004102267358528314,0.0025535311132010062
140,19:51:17,32.70297,-117.234631,19:51:20.56,4.569865319865329,,,,,1042.1,423.0,9.5641,6.7179,1047.0,430.0,-0.000410220471701906,0.002553229226408779
141,19:51:17,32.70297,-117.234631,19:51:20.59,4.606902356902366,,,,,1042.2,423.0,9.5538,6.7231,1047.0,430.0,-0.0004102142075509805,0.0025529273396165523
142,19:51:17,32.70297,-117.234631,19:51:20.63,4.643939393939403,,,,,1042.3,423.0,9.5436,6.7282,1047.0,430.0,-0.0004102079434000551,0.0025526254528243256
143,19:51:17,32.70297,-117.234631,19:51:20.67,4.680976430976441,,,,,1042.4,423.0,9.5333,6.7333,1047.0,430.0,-0.00041020167924912966,0.0025523235660320984
144,19:51:17,32.70297,-117.234631,19:51:20.7,4.718013468013478,,,,,1042.5,423.0,9.5231,6.7385,1047.0,430.0,-0.0004101954150982042,0.0025520216792398716
145,19:51:17,32.70297,-117.234631,19:51:20.74,4.755050505050515,,,,,1042.6,423.0,9.5128,6.7436,1047.0,430.0,-0.0004101891509472788,0.002551719792447645
146,19:51:17,32.70297,-117.234631,19:51:20.78,4.792087542087552,,,,,1042.7,423.0,9.5026,6.7487,1047.0,430.0,-0.00041018288679635335,0.0025514179056554177
147,19:51:17,32.70297,-117.234631,19:51:20.81,4.829124579124589,,,,,1042.8,423.0,9.4923,6.7538,1048.0,430.0,-0.00041017662264542794,0.002551116018863191
148,19:51:17,32.70297,-117.234631,19:51:20.85,4.866161616161627,,,,,1042.9,423.0,9.4821,6.759,1048.0,430.0,-0.0004101703584945025,0.002550814132070964
149,19:51:17,32.70297,-117.234631,19:51:20.89,4.903198653198664,,,,,1043.0,423.0,9.4718,6.7641,1048.0,430.0,-0.00041016409434357703,0.002550512245278737
150,19:51:17,32.70297,-117.234631,19:51:20.93,4.940235690235701,,,,,1043.2,423.0,9.4615,6.7692,1048.0,430.0,-0.0004101578301926516,0.0025502103584865102
151,19:51:17,32.70297,-117.234631,19:51:20.96,4.977272727272738,,,,,1043.3,423.0,9.4513,6.7744,1048.0,430.0,-0.00041015156604172617,0.0025499084716942835
152,19:51:17,32.70297,-117.234631,19:51:21.0,5.018939393939405,,,,,1043.4,423.0,9.441,6.7795,1048.0,430.0,-0.00041014451887193504,0.002549568849053028
153,19:51:17,32.70297,-117.234631,19:51:21.04,5.060606060606072,,,,,1043.5,423.0,9.4308,6.7846,1048.0,430.0,-0.00041013747170214396,0.0025492292264117727
154,19:51:17,32.70297,-117.234631,19:51:21.08,5.102272727272739,,,,,1043.6,423.0,9.4205,6.7897,1048.0,430.0,-0.0004101304245323528,0.0025488896037705175
155,19:51:17,32.70297,-117.234631,19:51:21.12,5.143939393939406,,,,,1043.7,423.0,9.4103,6.7949,1048.0,430.0,-0.0004101233773625617,0.0025485499811292622
