Frame No.,UTC Timestamp,Lat,Long,estimated_time,time,gps_lat,gps_lon,gps_lat_rel,gps_lon_rel,x,y,width,height,x_cent,y_cent,lat_int,lon_int
15,19:55:52,32.70297,-117.234631,19:55:56.12,0.12499999999999999,,,,,823.52,432.83,28.828,10.828,838.0,444.0,3.326699999917082e-05,0.0014756669999940186
16,19:55:52,32.70297,-117.234631,19:55:56.13,0.13333333333333333,,,,,823.89,432.82,28.816,10.816,838.0,444.0,3.326699999917082e-05,0.0014756669999940186
17,19:55:52,32.70297,-117.234631,19:55:56.14,0.14166666666666666,,,,,824.25,432.8,28.805,10.805,839.0,444.0,3.326699999917082e-05,0.0014756669999940186
18,19:55:52,32.70297,-117.234631,19:55:56.15,0.15,,,,,824.62,432.79,28.793,10.793,839.0,444.0,3.326699999917082e-05,0.0014756669999940186
19,19:55:52,32.70297,-117.234631,19:55:56.16,0.15833333333333333,,,,,824.99,432.78,28.782,10.782,839.0,444.0,3.326699999917082e-05,0.0014756669999940186
20,19:55:52,32.70297,-117.234631,19:55:56.17,0.16666666666666666,,,,,825.36,432.77,28.77,10.77,840.0,444.0,3.326699999917082e-05,0.0014756669999940186
21,19:55:52,32.70297,-117.234631,19:55:56.18,0.175,,,,,825.72,432.76,28.759,10.759,840.0,444.0,3.326699999917082e-05,0.0014756669999940186
22,19:55:52,32.70297,-117.234631,19:55:56.18,0.18333333333333332,,,,,826.09,432.75,28.747,10.747,840.0,443.0,3.326699999917082e-05,0.0014756669999940186
23,19:55:52,32.70297,-117.234631,19:55:56.19,0.19166666666666665,,,,,826.46,432.74,28.736,10.736,841.0,443.0,3.326699999917082e-05,0.0014756669999940186
24,19:55:52,32.70297,-117.234631,19:55:56.2,0.19999999999999998,,,,,826.83,432.72,28.724,10.724,841.0,443.0,3.326699999917082e-05,0.0014756669999940186
25,19:55:52,32.70297,-117.234631,19:55:56.21,0.20833333333333331,,,,,827.2,432.71,28.713,10.713,842.0,443.0,3.326699999917082e-05,0.0014756669999940186
26,19:55:52,32.70297,-117.234631,19:55:56.22,0.21666666666666665,,,,,827.56,432.7,28.701,10.701,842.0,443.0,3.326699999917082e-05,0.0014756669999940186
27,19:55:52,32.70297,-117.234631,19:55:56.22,0.22499999999999998,,,,,827.93,432.69,28.69,10.69,842.0,443.0,3.326699999917082e-05,0.0014756669999940186
28,19:55:52,32.70297,-117.234631,19:55:56.23,0.2333333333333333,,,,,828.3,432.68,28.678,10.678,843.0,443.0,3.326699999917082e-05,0.0014756669999940186
29,19:55:52,32.70297,-117.234631,19:55:56.24,0.24166666666666664,,,,,828.67,432.67,28.667,10.667,843.0,443.0,3.326699999917082e-05,0.0014756669999940186
30,19:55:52,32.70297,-117.234631,19:55:56.25,0.24999999999999997,,,,,829.03,432.66,28.655,10.655,843.0,443.0,3.326699999917082e-05,0.0014756669999940186
31,19:55:52,32.70297,-117.234631,19:55:56.26,0.2583333333333333,,,,,829.4,432.64,28.644,10.644,844.0,443.0,3.326699999917082e-05,0.0014756669999940186
32,19:55:52,32.70297,-117.234631,19:55:56.27,0.26666666666666666,,,,,829.77,432.63,28.632,10.632,844.0,443.0,3.326699999917082e-05,0.0014756669999940186
33,19:55:52,32.70297,-117.234631,19:55:56.28,0.275,,,,,830.14,432.62,28.621,10.621,844.0,443.0,3.326699999917082e-05,0.0014756669999940186
34,19:55:52,32.70297,-117.234631,19:55:56.28,0.2833333333333334,,,,,830.51,432.61,28.609,10.609,845.0,443.0,3.326699999917082e-05,0.0014756669999940186
35,19:55:52,32.70297,-117.234631,19:55:56.29,0.29166666666666674,,,,,830.87,432.6,28.598,10.598,845.0,443.0,3.326699999917082e-05,0.0014756669999940186
36,19:55:52,32.70297,-117.234631,19:55:56.3,0.3000000000000001,,,,,831.24,432.59,28.586,10.586,846.0,443.0,3.326699999917082e-05,0.0014756669999940186
37,19:55:52,32.70297,-117.234631,19:55:56.31,0.30833333333333346,,,,,831.61,432.57,28.575,10.575,846.0,443.0,3.326699999917082e-05,0.0014756669999940186
38,19:55:52,32.70297,-117.234631,19:55:56.32,0.3166666666666668,,,,,831.98,432.56,28.563,10.563,846.0,443.0,3.326699999917082e-05,0.0014756669999940186
39,19:55:52,32.70297,-117.234631,19:55:56.32,0.3250000000000002,,,,,832.34,432.55,28.552,10.552,847.0,443.0,3.326699999917082e-05,0.0014756669999940186
40,19:55:52,32.70297,-117.234631,19:55:56.33,0.33333333333333354,,,,,832.71,432.54,28.54,10.54,847.0,443.0,3.326699999917082e-05,0.0014756669999940186
41,19:55:52,32.70297,-117.234631,19:55:56.34,0.3416666666666669,,,,,833.08,432.53,28.529,10.529,847.0,443.0,3.326699999917082e-05,0.0014756669999940186
42,19:55:52,32.70297,-117.234631,19:55:56.35,0.35000000000000026,,,,,833.45,432.52,28.517,10.517,848.0,443.0,3.326699999917082e-05,0.0014756669999940186
43,19:55:52,32.70297,-117.234631,19:55:56.36,0.3583333333333336,,,,,833.82,432.51,28.506,10.506,848.0,443.0,3.326699999917082e-05,0.0014756669999940186
44,19:55:52,32.70297,-117.234631,19:55:56.37,0.366666666666667,,,,,834.18,432.49,28.494,10.494,848.0,443.0,3.326699999917082e-05,0.0014756669999940186
45,19:55:52,32.70297,-117.234631,19:55:56.38,0.37500000000000033,,,,,834.55,432.48,28.483,10.483,849.0,443.0,3.326699999917082e-05,0.0014756669999940186
46,19:55:52,32.70297,-117.234631,19:55:56.38,0.3833333333333337,,,,,834.92,432.47,28.471,10.471,849.0,443.0,3.326699999917082e-05,0.0014756669999940186
47,19:55:52,32.70297,-117.234631,19:55:56.39,0.39166666666666705,,,,,835.29,432.46,28.46,10.46,850.0,443.0,3.326699999917082e-05,0.0014756669999940186
48,19:55:52,32.70297,-117.234631,19:55:56.4,0.4000000000000004,,,,,835.66,432.45,28.448,10.448,850.0,443.0,3.326699999917082e-05,0.0014756669999940186
49,19:55:52,32.70297,-117.234631,19:55:56.41,0.40833333333333377,,,,,836.02,432.44,28.437,10.437,850.0,443.0,3.326699999917082e-05,0.0014756669999940186
50,19:55:52,32.70297,-117.234631,19:55:56.42,0.41666666666666713,,,,,836.39,432.43,28.425,10.425,851.0,443.0,3.326699999917082e-05,0.0014756669999940186
51,19:55:52,32.70297,-117.234631,19:55:56.42,0.4250000000000005,,,,,836.76,432.41,28.414,10.414,851.0,443.0,3.326699999917082e-05,0.0014756669999940186
52,19:55:52,32.70297,-117.234631,19:55:56.43,0.43333333333333385,,,,,837.13,432.4,28.402,10.402,851.0,443.0,3.326699999917082e-05,0.0014756669999940186
53,19:55:52,32.70297,-117.234631,19:55:56.44,0.4416666666666672,,,,,837.49,432.39,28.391,10.391,852.0,443.0,3.326699999917082e-05,0.0014756669999940186
54,19:55:52,32.70297,-117.234631,19:55:56.45,0.45000000000000057,,,,,837.86,432.38,28.379,10.379,852.0,443.0,3.326699999917082e-05,0.0014756669999940186
55,19:55:52,32.70297,-117.234631,19:55:56.46,0.4583333333333339,,,,,838.23,432.37,28.368,10.368,852.0,443.0,3.326699999917082e-05,0.0014756669999940186
56,19:55:52,32.70297,-117.234631,19:55:56.47,0.4666666666666673,,,,,838.6,432.36,28.356,10.356,853.0,443.0,3.326699999917082e-05,0.0014756669999940186
57,19:55:52,32.70297,-117.234631,19:55:56.48,0.47500000000000064,,,,,838.97,432.34,28.345,10.345,853.0,443.0,3.326699999917082e-05,0.0014756669999940186
58,19:55:52,32.70297,-117.234631,19:55:56.48,0.483333333333334,32.703010167,-117.233155333,3.326699999917082e-05,0.0014756669999940186,839.33,432.33,28.333,10.333,853.0,443.0,3.326699999917082e-05,0.0014756669999940186
59,19:55:52,32.70297,-117.234631,19:55:56.49,0.49166666666666736,,,,,839.7,432.32,28.322,10.322,854.0,443.0,3.309249883581825e-05,0.0014759126928744325
60,19:55:52,32.70297,-117.234631,19:55:56.5,0.5000000000000007,,,,,840.07,432.31,28.31,10.31,854.0,443.0,3.291799767246568e-05,0.0014761583857548462
61,19:55:52,32.70297,-117.234631,19:55:56.51,0.508333333333334,,,,,840.44,432.3,28.299,10.299,855.0,443.0,3.2743496509113115e-05,0.0014764040786352601
62,19:55:52,32.70297,-117.234631,19:55:56.52,0.5166666666666673,,,,,840.8,432.29,28.287,10.287,855.0,443.0,3.256899534576054e-05,0.001476649771515674
63,19:55:52,32.70297,-117.234631,19:55:56.52,0.5250000000000006,,,,,841.17,432.28,28.276,10.276,855.0,443.0,3.2394494182407976e-05,0.0014768954643960878
64,19:55:52,32.70297,-117.234631,19:55:56.53,0.5333333333333339,,,,,841.54,432.26,28.264,10.264,856.0,443.0,3.221999301905541e-05,0.0014771411572765017
65,19:55:52,32.70297,-117.234631,19:55:56.54,0.5416666666666672,,,,,841.91,432.25,28.253,10.253,856.0,443.0,3.2045491855702836e-05,0.0014773868501569156
66,19:55:52,32.70297,-117.234631,19:55:56.55,0.5500000000000005,,,,,842.28,432.24,28.241,10.241,856.0,442.0,3.187099069235027e-05,0.0014776325430373295
67,19:55:52,32.70297,-117.234631,19:55:56.56,0.5583333333333338,,,,,842.64,432.23,28.23,10.23,857.0,442.0,3.1696489528997704e-05,0.0014778782359177432
68,19:55:52,32.70297,-117.234631,19:55:56.57,0.5666666666666671,,,,,843.01,432.22,28.218,10.218,857.0,442.0,3.152198836564513e-05,0.0014781239287981571
69,19:55:52,32.70297,-117.234631,19:55:56.57,0.5750000000000004,,,,,843.38,432.21,28.207,10.207,857.0,442.0,3.1347487202292564e-05,0.001478369621678571
70,19:55:52,32.70297,-117.234631,19:55:56.58,0.5833333333333337,,,,,843.75,432.2,28.195,10.195,858.0,442.0,3.117298603894e-05,0.0014786153145589847
71,19:55:52,32.70297,-117.234631,19:55:56.59,0.591666666666667,,,,,844.11,432.18,28.184,10.184,858.0,442.0,3.0998484875587425e-05,0.0014788610074393986
72,19:55:52,32.70297,-117.234631,19:55:56.6,0.6000000000000003,,,,,844.48,432.17,28.172,10.172,859.0,442.0,3.082398371223486e-05,0.0014791067003198126
73,19:55:52,32.70297,-117.234631,19:55:56.61,0.6083333333333336,,,,,844.85,432.16,28.161,10.161,859.0,442.0,3.0649482548882286e-05,0.0014793523932002263
74,19:55:52,32.70297,-117.234631,19:55:56.62,0.6166666666666669,,,,,845.22,432.15,28.149,10.149,859.0,442.0,3.047498138552972e-05,0.0014795980860806402
75,19:55:52,32.70297,-117.234631,19:55:56.62,0.6250000000000002,,,,,845.59,432.14,28.138,10.138,860.0,442.0,3.0300480222177153e-05,0.001479843778961054
76,19:55:52,32.70297,-117.234631,19:55:56.63,0.6333333333333335,,,,,845.95,432.13,28.126,10.126,860.0,442.0,3.0125979058824583e-05,0.0014800894718414678
77,19:55:52,32.70297,-117.234631,19:55:56.64,0.6416666666666668,,,,,846.32,432.11,28.115,10.115,860.0,442.0,2.9951477895472014e-05,0.0014803351647218817
78,19:55:52,32.70297,-117.234631,19:55:56.65,0.6500000000000001,,,,,846.69,432.1,28.103,10.103,861.0,442.0,2.9776976732119444e-05,0.0014805808576022956
79,19:55:52,32.70297,-117.234631,19:55:56.66,0.6583333333333334,,,,,847.06,432.09,28.092,10.092,861.0,442.0,2.9602475568766878e-05,0.0014808265504827093
80,19:55:52,32.70297,-117.234631,19:55:56.67,0.6666666666666667,,,,,847.43,432.08,28.08,10.08,861.0,442.0,2.9427974405414308e-05,0.0014810722433631232
81,19:55:52,32.70297,-117.234631,19:55:56.68,0.675,,,,,847.79,432.07,28.069,10.069,862.0,442.0,2.9253473242061738e-05,0.0014813179362435371
82,19:55:52,32.70297,-117.234631,19:55:56.68,0.6833333333333333,,,,,848.16,432.06,28.057,10.057,862.0,442.0,2.907897207870917e-05,0.001481563629123951
83,19:55:52,32.70297,-117.234631,19:55:56.69,0.6916666666666667,,,,,848.53,432.05,28.046,10.046,863.0,442.0,2.8904470915356602e-05,0.0014818093220043647
84,19:55:52,32.70297,-117.234631,19:55:56.7,0.7,,,,,848.9,432.03,28.034,10.034,863.0,442.0,2.8729969752004032e-05,0.0014820550148847787
85,19:55:52,32.70297,-117.234631,19:55:56.71,0.7083333333333333,,,,,849.26,432.02,28.023,10.023,863.0,442.0,2.8555468588651463e-05,0.0014823007077651926
86,19:55:52,32.70297,-117.234631,19:55:56.72,0.7166666666666666,,,,,849.63,432.01,28.011,10.011,864.0,442.0,2.8380967425298896e-05,0.0014825464006456063
87,19:55:52,32.70297,-117.234631,19:55:56.72,0.7249999999999999,,,,,850.0,432.0,28.0,10.0,864.0,442.0,2.8206466261946327e-05,0.0014827920935260202
88,19:55:52,32.70297,-117.234631,19:55:56.73,0.7333333333333332,,,,,850.5,432.0,27.972,9.9722,864.0,442.0,2.8031965098593757e-05,0.001483037786406434
89,19:55:52,32.70297,-117.234631,19:55:56.74,0.7416666666666665,,,,,851.0,432.0,27.944,9.9444,865.0,442.0,2.785746393524119e-05,0.0014832834792868478
90,19:55:52,32.70297,-117.234631,19:55:56.75,0.7499999999999998,,,,,851.5,432.0,27.917,9.9167,865.0,442.0,2.768296277188862e-05,0.0014835291721672617
91,19:55:52,32.70297,-117.234631,19:55:56.76,0.7583333333333331,,,,,852.0,432.0,27.889,9.8889,866.0,442.0,2.750846160853605e-05,0.0014837748650476756
92,19:55:52,32.70297,-117.234631,19:55:56.77,0.7666666666666664,,,,,852.5,432.0,27.861,9.8611,866.0,442.0,2.733396044518348e-05,0.0014840205579280893
93,19:55:52,32.70297,-117.234631,19:55:56.78,0.7749999999999997,,,,,853.0,432.0,27.833,9.8333,867.0,442.0,2.7159459281830912e-05,0.0014842662508085032
94,19:55:52,32.70297,-117.234631,19:55:56.78,0.783333333333333,,,,,853.5,432.0,27.806,9.8056,867.0,442.0,2.6984958118478346e-05,0.0014845119436889171
95,19:55:52,32.70297,-117.234631,19:55:56.79,0.7916666666666663,,,,,854.0,432.0,27.778,9.7778,868.0,442.0,2.6810456955125776e-05,0.0014847576365693308
96,19:55:52,32.70297,-117.234631,19:55:56.8,0.7999999999999996,,,,,854.5,432.0,27.75,9.75,868.0,442.0,2.6635955791773206e-05,0.0014850033294497448
97,19:55:52,32.70297,-117.234631,19:55:56.81,0.8083333333333329,,,,,855.0,432.0,27.722,9.7222,869.0,442.0,2.646145462842064e-05,0.0014852490223301587
98,19:55:52,32.70297,-117.234631,19:55:56.82,0.8166666666666662,,,,,855.5,432.0,27.694,9.6944,869.0,442.0,2.628695346506807e-05,0.0014854947152105726
99,19:55:52,32.70297,-117.234631,19:55:56.82,0.8249999999999995,,,,,856.0,432.0,27.667,9.6667,870.0,442.0,2.61124523017155e-05,0.0014857404080909863
100,19:55:52,32.70297,-117.234631,19:55:56.83,0.8333333333333328,,,,,856.5,432.0,27.639,9.6389,870.0,442.0,2.5937951138362934e-05,0.0014859861009714002
101,19:55:52,32.70297,-117.234631,19:55:56.84,0.8416666666666661,,,,,857.0,432.0,27.611,9.6111,871.0,442.0,2.5763449975010365e-05,0.0014862317938518141
102,19:55:52,32.70297,-117.234631,19:55:56.85,0.8499999999999994,,,,,857.5,432.0,27.583,9.5833,871.0,442.0,2.5588948811657795e-05,0.0014864774867322278
103,19:55:52,32.70297,-117.234631,19:55:56.86,0.8583333333333327,,,,,858.0,432.0,27.556,9.5556,872.0,442.0,2.541444764830523e-05,0.0014867231796126417
104,19:55:52,32.70297,-117.234631,19:55:56.87,0.866666666666666,,,,,858.5,432.0,27.528,9.5278,872.0,442.0,2.5239946484952655e-05,0.0014869688724930556
105,19:55:52,32.70297,-117.234631,19:55:56.88,0.8749999999999993,,,,,859.0,432.0,27.5,9.5,873.0,442.0,2.506544532160009e-05,0.0014872145653734693
106,19:55:52,32.70297,-117.234631,19:55:56.88,0.8833333333333326,,,,,859.5,432.0,27.472,9.4722,873.0,441.0,2.489094415824752e-05,0.0014874602582538832
107,19:55:52,32.70297,-117.234631,19:55:56.89,0.8916666666666659,,,,,860.0,432.0,27.444,9.4444,874.0,441.0,2.471644299489495e-05,0.0014877059511342972
108,19:55:52,32.70297,-117.234631,19:55:56.9,0.8999999999999992,,,,,860.5,432.0,27.417,9.4167,874.0,441.0,2.4541941831542383e-05,0.0014879516440147109
109,19:55:52,32.70297,-117.234631,19:55:56.91,0.9083333333333325,,,,,861.0,432.0,27.389,9.3889,875.0,441.0,2.4367440668189814e-05,0.0014881973368951248
110,19:55:52,32.70297,-117.234631,19:55:56.92,0.9166666666666659,,,,,861.5,432.0,27.361,9.3611,875.0,441.0,2.4192939504837244e-05,0.0014884430297755387
111,19:55:52,32.70297,-117.234631,19:55:56.92,0.9249999999999992,,,,,862.0,432.0,27.333,9.3333,876.0,441.0,2.4018438341484678e-05,0.0014886887226559524
112,19:55:52,32.70297,-117.234631,19:55:56.93,0.9333333333333325,,,,,862.5,432.0,27.306,9.3056,876.0,441.0,2.3843937178132108e-05,0.0014889344155363663
113,19:55:52,32.70297,-117.234631,19:55:56.94,0.9416666666666658,,,,,863.0,432.0,27.278,9.2778,877.0,441.0,2.3669436014779538e-05,0.0014891801084167802
114,19:55:52,32.70297,-117.234631,19:55:56.95,0.9499999999999991,,,,,863.5,432.0,27.25,9.25,877.0,441.0,2.3494934851426972e-05,0.0014894258012971941
115,19:55:52,32.70297,-117.234631,19:55:56.96,0.9583333333333324,,,,,864.0,432.0,27.222,9.2222,878.0,441.0,2.3320433688074402e-05,0.0014896714941776078
116,19:55:52,32.70297,-117.234631,19:55:56.97,0.9666666666666657,,,,,864.5,432.0,27.194,9.1944,878.0,441.0,2.3145932524721833e-05,0.0014899171870580217
117,19:55:52,32.70297,-117.234631,19:55:56.98,0.974999999999999,,,,,865.0,432.0,27.167,9.1667,879.0,441.0,2.2971431361369266e-05,0.0014901628799384357
118,19:55:52,32.70297,-117.234631,19:55:56.98,0.9833333333333323,,,,,865.5,432.0,27.139,9.1389,879.0,441.0,2.2796930198016693e-05,0.0014904085728188494
119,19:55:52,32.70297,-117.234631,19:55:56.99,0.9916666666666656,,,,,866.0,432.0,27.111,9.1111,880.0,441.0,2.2622429034664127e-05,0.0014906542656992633
120,19:55:57,32.70297,-117.234631,19:55:57.0,1.0287037037037026,,,,,866.5,432.0,27.083,9.0833,880.0,441.0,2.184686830865271e-05,0.0014917462340566581
121,19:55:57,32.70297,-117.234631,19:55:57.04,1.0657407407407395,,,,,867.0,432.0,27.056,9.0556,881.0,441.0,2.107130758264129e-05,0.001492838202414053
122,19:55:57,32.70297,-117.234631,19:55:57.07,1.1027777777777765,,,,,867.5,432.0,27.028,9.0278,881.0,441.0,2.0295746856629873e-05,0.0014939301707714478
123,19:55:57,32.70297,-117.234631,19:55:57.11,1.1398148148148135,,,,,868.0,432.0,27.0,9.0,882.0,441.0,1.9520186130618455e-05,0.0014950221391288427
124,19:55:57,32.70297,-117.234631,19:55:57.15,1.1768518518518505,,,,,868.5,432.0,26.972,8.9722,882.0,441.0,1.8744625404607037e-05,0.0014961141074862376
125,19:55:57,32.70297,-117.234631,19:55:57.19,1.2138888888888875,,,,,869.0,432.0,26.944,8.9444,882.0,441.0,1.796906467859562e-05,0.0014972060758436324
126,19:55:57,32.70297,-117.234631,19:55:57.22,1.2509259259259244,,,,,869.5,432.0,26.917,8.9167,883.0,441.0,1.7193503952584202e-05,0.0014982980442010273
127,19:55:57,32.70297,-117.234631,19:55:57.26,1.2879629629629614,,,,,870.0,432.0,26.889,8.8889,883.0,441.0,1.6417943226572784e-05,0.0014993900125584222
128,19:55:57,32.70297,-117.234631,19:55:57.3,1.3249999999999984,,,,,870.5,432.0,26.861,8.8611,884.0,441.0,1.5642382500561363e-05,0.0015004819809158172
129,19:55:57,32.70297,-117.234631,19:55:57.33,1.3620370370370354,,,,,871.0,432.0,26.833,8.8333,884.0,441.0,1.4866821774549945e-05,0.001501573949273212
130,19:55:57,32.70297,-117.234631,19:55:57.37,1.3990740740740724,,,,,871.5,432.0,26.806,8.8056,885.0,441.0,1.4091261048538527e-05,0.001502665917630607
131,19:55:57,32.70297,-117.234631,19:55:57.41,1.4361111111111093,,,,,872.0,432.0,26.778,8.7778,885.0,441.0,1.3315700322527109e-05,0.0015037578859880018
132,19:55:57,32.70297,-117.234631,19:55:57.44,1.4731481481481463,,,,,872.5,432.0,26.75,8.75,886.0,441.0,1.2540139596515691e-05,0.0015048498543453967
133,19:55:57,32.70297,-117.234631,19:55:57.48,1.5101851851851833,,,,,873.0,432.0,26.722,8.7222,886.0,441.0,1.1764578870504273e-05,0.0015059418227027915
134,19:55:57,32.70297,-117.234631,19:55:57.52,1.5472222222222203,,,,,873.5,432.0,26.694,8.6944,887.0,441.0,1.0989018144492855e-05,0.0015070337910601864
135,19:55:57,32.70297,-117.234631,19:55:57.56,1.5842592592592573,,,,,874.0,432.0,26.667,8.6667,887.0,441.0,1.0213457418481437e-05,0.0015081257594175813
136,19:55:57,32.70297,-117.234631,19:55:57.59,1.6212962962962942,,,,,874.5,432.0,26.639,8.6389,888.0,441.0,9.43789669247002e-06,0.0015092177277749761
137,19:55:57,32.70297,-117.234631,19:55:57.63,1.6583333333333312,,,,,875.0,432.0,26.611,8.6111,888.0,441.0,8.662335966458602e-06,0.001510309696132371
138,19:55:57,32.70297,-117.234631,19:55:57.67,1.6953703703703682,,,,,875.5,432.0,26.583,8.5833,889.0,441.0,7.886775240447184e-06,0.0015114016644897658
139,19:55:57,32.70297,-117.234631,19:55:57.7,1.7324074074074052,,,,,876.0,432.0,26.556,8.5556,889.0,441.0,7.111214514435763e-06,0.0015124936328471607
140,19:55:57,32.70297,-117.234631,19:55:57.74,1.7694444444444422,,,,,876.5,432.0,26.528,8.5278,890.0,441.0,6.335653788424345e-06,0.0015135856012045556
141,19:55:57,32.70297,-117.234631,19:55:57.78,1.8064814814814791,,,,,877.0,432.0,26.5,8.5,890.0,440.0,5.560093062412927e-06,0.0015146775695619504
142,19:55:57,32.70297,-117.234631,19:55:57.81,1.8435185185185161,,,,,877.5,432.0,26.472,8.4722,891.0,440.0,4.784532336401509e-06,0.0015157695379193453
143,19:55:57,32.70297,-117.234631,19:55:57.85,1.880555555555553,,,,,878.0,432.0,26.444,8.4444,891.0,440.0,4.008971610390091e-06,0.0015168615062767404
144,19:55:57,32.70297,-117.234631,19:55:57.89,1.91759259259259,,,,,878.5,432.0,26.417,8.4167,892.0,440.0,3.233410884378673e-06,0.0015179534746341352
145,19:55:57,32.70297,-117.234631,19:55:57.93,1.954629629629627,,,,,879.0,432.0,26.389,8.3889,892.0,440.0,2.4578501583672553e-06,0.00151904544299153
146,19:55:57,32.70297,-117.234631,19:55:57.96,1.991666666666664,,,,,879.5,432.0,26.361,8.3611,893.0,440.0,1.6822894323558374e-06,0.001520137411348925
147,19:55:57,32.70297,-117.234631,19:55:58.0,2.0287037037037012,,,,,880.0,432.0,26.333,8.3333,893.0,440.0,9.067287063444128e-07,0.0015212293797063198
148,19:55:57,32.70297,-117.234631,19:55:58.04,2.0657407407407384,,,,,880.5,432.0,26.306,8.3056,894.0,440.0,1.3116798033298814e-07,0.0015223213480637147
149,19:55:57,32.70297,-117.234631,19:55:58.07,2.1027777777777756,,,,,881.0,432.0,26.278,8.2778,894.0,440.0,-6.443927456784297e-07,0.0015234133164211095
150,19:55:57,32.70297,-117.234631,19:55:58.11,2.139814814814813,,,,,881.5,432.0,26.25,8.25,895.0,440.0,-1.4199534716898544e-06,0.0015245052847785044
151,19:55:57,32.70297,-117.234631,19:55:58.15,2.17685185185185,,,,,882.0,432.0,26.222,8.2222,895.0,440.0,-2.195514197701279e-06,0.0015255972531358992
152,19:55:57,32.70297,-117.234631,19:55:58.19,2.2138888888888872,,,,,882.5,432.0,26.194,8.1944,896.0,440.0,-2.971074923712697e-06,0.001526689221493294
153,19:55:57,32.70297,-117.234631,19:55:58.22,2.2509259259259244,,,,,883.0,432.0,26.167,8.1667,896.0,440.0,-3.7466356497241216e-06,0.001527781189850689
154,19:55:57,32.70297,-117.234631,19:55:58.26,2.2879629629629616,,,,,883.5,432.0,26.139,8.1389,897.0,440.0,-4.522196375735546e-06,0.0015288731582080838
155,19:55:57,32.70297,-117.234631,19:55:58.3,2.324999999999999,,,,,884.0,432.0,26.111,8.1111,897.0,440.0,-5.297757101746971e-06,0.001529965126565479
156,19:55:57,32.70297,-117.234631,19:55:58.33,2.362037037037036,,,,,884.5,432.0,26.083,8.0833,898.0,440.0,-6.073317827758389e-06,0.0015310570949228738
157,19:55:57,32.70297,-117.234631,19:55:58.37,2.3990740740740732,,,,,885.0,432.0,26.056,8.0556,898.0,440.0,-6.848878553769813e-06,0.0015321490632802686
158,19:55:57,32.70297,-117.234631,19:55:58.41,2.4361111111111104,,,,,885.5,432.0,26.028,8.0278,899.0,440.0,-7.624439279781238e-06,0.0015332410316376635
159,19:55:57,32.70297,-117.234631,19:55:58.44,2.4731481481481477,32.7029685,-117.233096667,-8.400000005792663e-06,0.0015343329999950583,886.0,432.0,26.0,8.0,899.0,440.0,-8.400000005792663e-06,0.0015343329999950583
160,19:55:57,32.70297,-117.234631,19:55:58.48,2.510185185185185,,,,,886.5,431.98,26.033,8.0222,900.0,440.0,-9.060500005770362e-06,0.0015351447407357245
