Frame No.,UTC Timestamp,Lat,Long,estimated_time,time,gps_lat,gps_lon,gps_lat_rel,gps_lon_rel,x,y,width,height,x_cent,y_cent,lat_int,lon_int
26,19:44:10,32.70297,-117.234631,19:44:14.31,0.3095238095238097,,,,,633.47,419.43,3.0,1.5667,635.0,421.0,0.0016610999999997489,0.007743332999993413
27,19:44:10,32.70297,-117.234631,19:44:14.32,0.3214285714285716,,,,,633.6,419.45,3.0,1.55,635.0,421.0,0.0016610999999997489,0.007743332999993413
28,19:44:10,32.70297,-117.234631,19:44:14.33,0.33333333333333354,,,,,633.73,419.47,3.0,1.5333,635.0,421.0,0.0016610999999997489,0.007743332999993413
29,19:44:10,32.70297,-117.234631,19:44:14.35,0.34523809523809545,,,,,633.87,419.48,3.0,1.5167,635.0,421.0,0.0016610999999997489,0.007743332999993413
30,19:44:10,32.70297,-117.234631,19:44:14.36,0.3571428571428574,,,,,634.0,419.5,3.0,1.5,636.0,421.0,0.0016610999999997489,0.007743332999993413
31,19:44:10,32.70297,-117.234631,19:44:14.37,0.3690476190476193,,,,,634.13,419.52,3.0,1.4833,636.0,421.0,0.0016610999999997489,0.007743332999993413
32,19:44:10,32.70297,-117.234631,19:44:14.38,0.3809523809523812,,,,,634.27,419.53,3.0,1.4667,636.0,421.0,0.0016610999999997489,0.007743332999993413
33,19:44:10,32.70297,-117.234631,19:44:14.39,0.3928571428571431,,,,,634.4,419.55,3.0,1.45,636.0,421.0,0.0016610999999997489,0.007743332999993413
34,19:44:10,32.70297,-117.234631,19:44:14.4,0.40476190476190504,,,,,634.53,419.57,3.0,1.4333,636.0,421.0,0.0016610999999997489,0.007743332999993413
35,19:44:10,32.70297,-117.234631,19:44:14.42,0.41666666666666696,,,,,634.67,419.58,3.0,1.4167,636.0,421.0,0.0016610999999997489,0.007743332999993413
36,19:44:10,32.70297,-117.234631,19:44:14.43,0.4285714285714289,,,,,634.8,419.6,3.0,1.4,636.0,421.0,0.0016610999999997489,0.007743332999993413
37,19:44:10,32.70297,-117.234631,19:44:14.44,0.4404761904761908,,,,,634.93,419.62,3.0,1.3833,636.0,421.0,0.0016610999999997489,0.007743332999993413
38,19:44:10,32.70297,-117.234631,19:44:14.45,0.4523809523809527,,,,,635.07,419.63,3.0,1.3667,637.0,421.0,0.0016610999999997489,0.007743332999993413
39,19:44:10,32.70297,-117.234631,19:44:14.46,0.46428571428571463,,,,,635.2,419.65,3.0,1.35,637.0,421.0,0.0016610999999997489,0.007743332999993413
40,19:44:10,32.70297,-117.234631,19:44:14.48,0.47619047619047655,,,,,635.33,419.67,3.0,1.3333,637.0,421.0,0.0016610999999997489,0.007743332999993413
41,19:44:10,32.70297,-117.234631,19:44:14.49,0.48809523809523847,,,,,635.47,419.68,3.0,1.3167,637.0,421.0,0.0016610999999997489,0.007743332999993413
42,19:44:10,32.70297,-117.234631,19:44:14.5,0.5000000000000003,,,,,635.6,419.7,3.0,1.3,637.0,421.0,0.0016610999999997489,0.007743332999993413
43,19:44:10,32.70297,-117.234631,19:44:14.51,0.5119047619047622,,,,,635.73,419.72,3.0,1.2833,637.0,421.0,0.0016610999999997489,0.007743332999993413
44,19:44:10,32.70297,-117.234631,19:44:14.52,0.5238095238095241,,,,,635.87,419.73,3.0,1.2667,637.0,421.0,0.0016610999999997489,0.007743332999993413
45,19:44:10,32.70297,-117.234631,19:44:14.54,0.5357142857142859,,,,,636.0,419.75,3.0,1.25,638.0,421.0,0.0016610999999997489,0.007743332999993413
46,19:44:10,32.70297,-117.234631,19:44:14.55,0.5476190476190478,,,,,636.13,419.77,3.0,1.2333,638.0,421.0,0.0016610999999997489,0.007743332999993413
47,19:44:10,32.70297,-117.234631,19:44:14.56,0.5595238095238096,,,,,636.27,419.78,3.0,1.2167,638.0,421.0,0.0016610999999997489,0.007743332999993413
48,19:44:10,32.70297,-117.234631,19:44:14.57,0.5714285714285715,,,,,636.4,419.8,3.0,1.2,638.0,421.0,0.0016610999999997489,0.007743332999993413
49,19:44:10,32.70297,-117.234631,19:44:14.58,0.5833333333333334,,,,,636.53,419.82,3.0,1.1833,638.0,421.0,0.0016610999999997489,0.007743332999993413
50,19:44:10,32.70297,-117.234631,19:44:14.6,0.5952380952380952,,,,,636.67,419.83,3.0,1.1667,638.0,421.0,0.0016610999999997489,0.007743332999993413
51,19:44:10,32.70297,-117.234631,19:44:14.61,0.6071428571428571,,,,,636.8,419.85,3.0,1.15,638.0,421.0,0.0016610999999997489,0.007743332999993413
52,19:44:10,32.70297,-117.234631,19:44:14.62,0.619047619047619,,,,,636.93,419.87,3.0,1.1333,638.0,421.0,0.0016610999999997489,0.007743332999993413
53,19:44:10,32.70297,-117.234631,19:44:14.63,0.6309523809523808,,,,,637.07,419.88,3.0,1.1167,639.0,421.0,0.0016610999999997489,0.007743332999993413
54,19:44:10,32.70297,-117.234631,19:44:14.64,0.6428571428571427,,,,,637.2,419.9,3.0,1.1,639.0,421.0,0.0016610999999997489,0.007743332999993413
55,19:44:10,32.70297,-117.234631,19:44:14.65,0.6547619047619045,,,,,637.33,419.92,3.0,1.0833,639.0,421.0,0.0016610999999997489,0.007743332999993413
56,19:44:10,32.70297,-117.234631,19:44:14.67,0.6666666666666664,,,,,637.47,419.93,3.0,1.0667,639.0,421.0,0.0016610999999997489,0.007743332999993413
57,19:44:10,32.70297,-117.234631,19:44:14.68,0.6785714285714283,,,,,637.6,419.95,3.0,1.05,639.0,421.0,0.0016610999999997489,0.007743332999993413
58,19:44:10,32.70297,-117.234631,19:44:14.69,0.6904761904761901,,,,,637.73,419.97,3.0,1.0333,639.0,421.0,0.0016610999999997489,0.007743332999993413
59,19:44:10,32.70297,-117.234631,19:44:14.7,0.702380952380952,,,,,637.87,419.98,3.0,1.0167,639.0,421.0,0.0016610999999997489,0.007743332999993413
60,19:44:10,32.70297,-117.234631,19:44:14.71,0.7142857142857139,,,,,638.0,420.0,3.0,1.0,640.0,421.0,0.0016610999999997489,0.007743332999993413
61,19:44:10,32.70297,-117.234631,19:44:14.73,0.7261904761904757,,,,,638.04,420.0,2.988,1.012,640.0,421.0,0.0016610999999997489,0.007743332999993413
62,19:44:10,32.70297,-117.234631,19:44:14.74,0.7380952380952376,,,,,638.07,420.0,2.9759,1.0241,640.0,421.0,0.0016610999999997489,0.007743332999993413
63,19:44:10,32.70297,-117.234631,19:44:14.75,0.7499999999999994,,,,,638.11,420.0,2.9639,1.0361,640.0,421.0,0.0016610999999997489,0.007743332999993413
64,19:44:10,32.70297,-117.234631,19:44:14.76,0.7619047619047613,,,,,638.14,420.0,2.9518,1.0482,640.0,421.0,0.0016610999999997489,0.007743332999993413
65,19:44:10,32.70297,-117.234631,19:44:14.77,0.7738095238095232,,,,,638.18,420.0,2.9398,1.0602,640.0,421.0,0.0016610999999997489,0.007743332999993413
66,19:44:10,32.70297,-117.234631,19:44:14.79,0.785714285714285,,,,,638.22,420.0,2.9277,1.0723,640.0,421.0,0.0016610999999997489,0.007743332999993413
67,19:44:10,32.70297,-117.234631,19:44:14.8,0.7976190476190469,,,,,638.25,420.0,2.9157,1.0843,640.0,421.0,0.0016610999999997489,0.007743332999993413
68,19:44:10,32.70297,-117.234631,19:44:14.81,0.8095238095238088,,,,,638.29,420.0,2.9036,1.0964,640.0,421.0,0.0016610999999997489,0.007743332999993413
69,19:44:10,32.70297,-117.234631,19:44:14.82,0.8214285714285706,,,,,638.33,420.0,2.8916,1.1084,640.0,421.0,0.0016610999999997489,0.007743332999993413
70,19:44:10,32.70297,-117.234631,19:44:14.83,0.8333333333333325,,,,,638.36,420.0,2.8795,1.1205,640.0,421.0,0.0016610999999997489,0.007743332999993413
71,19:44:10,32.70297,-117.234631,19:44:14.85,0.8452380952380943,,,,,638.4,420.0,2.8675,1.1325,640.0,421.0,0.0016610999999997489,0.007743332999993413
72,19:44:10,32.70297,-117.234631,19:44:14.86,0.8571428571428562,,,,,638.43,420.0,2.8554,1.1446,640.0,421.0,0.0016610999999997489,0.007743332999993413
73,19:44:10,32.70297,-117.234631,19:44:14.87,0.8690476190476181,,,,,638.47,420.0,2.8434,1.1566,640.0,421.0,0.0016610999999997489,0.007743332999993413
74,19:44:10,32.70297,-117.234631,19:44:14.88,0.8809523809523799,,,,,638.51,420.0,2.8313,1.1687,640.0,421.0,0.0016610999999997489,0.007743332999993413
75,19:44:10,32.70297,-117.234631,19:44:14.89,0.8928571428571418,,,,,638.54,420.0,2.8193,1.1807,640.0,421.0,0.0016610999999997489,0.007743332999993413
76,19:44:10,32.70297,-117.234631,19:44:14.9,0.9047619047619037,,,,,638.58,420.0,2.8072,1.1928,640.0,421.0,0.0016610999999997489,0.007743332999993413
77,19:44:10,32.70297,-117.234631,19:44:14.92,0.9166666666666655,,,,,638.61,420.0,2.7952,1.2048,640.0,421.0,0.0016610999999997489,0.007743332999993413
78,19:44:10,32.70297,-117.234631,19:44:14.93,0.9285714285714274,,,,,638.65,420.0,2.7831,1.2169,640.0,421.0,0.0016610999999997489,0.007743332999993413
79,19:44:10,32.70297,-117.234631,19:44:14.94,0.9404761904761892,,,,,638.69,420.0,2.7711,1.2289,640.0,421.0,0.0016610999999997489,0.007743332999993413
80,19:44:10,32.70297,-117.234631,19:44:14.95,0.9523809523809511,,,,,638.72,420.0,2.759,1.241,640.0,421.0,0.0016610999999997489,0.007743332999993413
81,19:44:10,32.70297,-117.234631,19:44:14.96,0.964285714285713,,,,,638.76,420.0,2.747,1.253,640.0,421.0,0.0016610999999997489,0.007743332999993413
82,19:44:10,32.70297,-117.234631,19:44:14.98,0.9761904761904748,,,,,638.8,420.0,2.7349,1.2651,640.0,421.0,0.0016610999999997489,0.007743332999993413
83,19:44:10,32.70297,-117.234631,19:44:14.99,0.9880952380952367,,,,,638.83,420.0,2.7229,1.2771,640.0,421.0,0.0016610999999997489,0.007743332999993413
84,19:44:10,32.70297,-117.234631,19:44:15.0,1.0280952380952366,,,,,638.87,420.0,2.7108,1.2892,640.0,421.0,0.0016610999999997489,0.007743332999993413
85,19:44:15,32.70297,-117.234631,19:44:15.04,1.0680952380952367,,,,,638.9,420.0,2.6988,1.3012,640.0,421.0,0.0016610999999997489,0.007743332999993413
86,19:44:15,32.70297,-117.234631,19:44:15.08,1.1080952380952367,,,,,638.94,420.0,2.6867,1.3133,640.0,421.0,0.0016610999999997489,0.007743332999993413
87,19:44:15,32.70297,-117.234631,19:44:15.12,1.1480952380952367,,,,,638.98,420.0,2.6747,1.3253,640.0,421.0,0.0016610999999997489,0.007743332999993413
88,19:44:15,32.70297,-117.234631,19:44:15.16,1.1880952380952368,,,,,639.01,420.0,2.6627,1.3373,640.0,421.0,0.0016610999999997489,0.007743332999993413
89,19:44:15,32.70297,-117.234631,19:44:15.2,1.2280952380952368,,,,,639.05,420.0,2.6506,1.3494,640.0,421.0,0.0016610999999997489,0.007743332999993413
90,19:44:15,32.70297,-117.234631,19:44:15.24,1.2680952380952368,,,,,639.08,420.0,2.6386,1.3614,640.0,421.0,0.0016610999999997489,0.007743332999993413
91,19:44:15,32.70297,-117.234631,19:44:15.28,1.3080952380952369,32.704638,-117.226887667,0.0016610999999997489,0.007743332999993413,639.12,420.0,2.6265,1.3735,640.0,421.0,0.0016610999999997489,0.007743332999993413
92,19:44:15,32.70297,-117.234631,19:44:15.32,1.348095238095237,,,,,639.16,420.0,2.6145,1.3855,640.0,421.0,0.0016578291249995658,0.0077360413749936185
93,19:44:15,32.70297,-117.234631,19:44:15.36,1.388095238095237,,,,,639.19,420.0,2.6024,1.3976,640.0,421.0,0.0016545582499993827,0.007728749749993824
94,19:44:15,32.70297,-117.234631,19:44:15.4,1.428095238095237,,,,,639.23,420.0,2.5904,1.4096,641.0,421.0,0.0016512873749991996,0.0077214581249940295
95,19:44:15,32.70297,-117.234631,19:44:15.44,1.468095238095237,,,,,639.27,420.0,2.5783,1.4217,641.0,421.0,0.0016480164999990166,0.007714166499994235
96,19:44:15,32.70297,-117.234631,19:44:15.48,1.508095238095237,,,,,639.3,420.0,2.5663,1.4337,641.0,421.0,0.0016447456249988335,0.0077068748749944405
97,19:44:15,32.70297,-117.234631,19:44:15.52,1.548095238095237,,,,,639.34,420.0,2.5542,1.4458,641.0,421.0,0.0016414747499986504,0.007699583249994646
98,19:44:15,32.70297,-117.234631,19:44:15.56,1.5880952380952371,,,,,639.37,420.0,2.5422,1.4578,641.0,421.0,0.0016382038749984673,0.007692291624994851
99,19:44:15,32.70297,-117.234631,19:44:15.6,1.6280952380952372,32.704611833,-117.226946,0.0016349329999982842,0.007684999999995057,639.41,420.0,2.5301,1.4699,641.0,421.0,0.0016349329999982842,0.007684999999995057
100,19:44:15,32.70297,-117.234631,19:44:15.64,1.6680952380952372,,,,,639.45,420.0,2.5181,1.4819,641.0,421.0,0.0016338709999981578,0.0076821627906926235
101,19:44:15,32.70297,-117.234631,19:44:15.68,1.7080952380952372,,,,,639.48,420.0,2.506,1.494,641.0,421.0,0.0016328089999980311,0.007679325581390191
102,19:44:15,32.70297,-117.234631,19:44:15.72,1.7480952380952373,,,,,639.52,420.0,2.494,1.506,641.0,422.0,0.0016317469999979047,0.007676488372087758
103,19:44:15,32.70297,-117.234631,19:44:15.76,1.7880952380952373,,,,,639.55,420.0,2.4819,1.5181,641.0,422.0,0.0016306849999977782,0.007673651162785325
104,19:44:15,32.70297,-117.234631,19:44:15.8,1.8280952380952373,,,,,639.59,420.0,2.4699,1.5301,641.0,422.0,0.0016296229999976516,0.007670813953482892
105,19:44:15,32.70297,-117.234631,19:44:15.84,1.8680952380952374,,,,,639.63,420.0,2.4578,1.5422,641.0,422.0,0.0016285609999975251,0.0076679767441804585
106,19:44:15,32.70297,-117.234631,19:44:15.88,1.9080952380952374,,,,,639.66,420.0,2.4458,1.5542,641.0,422.0,0.0016274989999973987,0.007665139534878026
107,19:44:15,32.70297,-117.234631,19:44:15.92,1.9480952380952374,,,,,639.7,420.0,2.4337,1.5663,641.0,422.0,0.001626436999997272,0.007662302325575593
108,19:44:15,32.70297,-117.234631,19:44:15.96,1.9880952380952375,,,,,639.73,420.0,2.4217,1.5783,641.0,422.0,0.0016253749999971456,0.00765946511627316
109,19:44:15,32.70297,-117.234631,19:44:16.0,2.029761904761904,,,,,639.77,420.0,2.4096,1.5904,641.0,422.0,0.0016242687499970138,0.007656509689916459
110,19:44:15,32.70297,-117.234631,19:44:16.04,2.0714285714285707,,,,,639.81,420.0,2.3976,1.6024,641.0,422.0,0.001623162499996882,0.007653554263559758
111,19:44:15,32.70297,-117.234631,19:44:16.08,2.1130952380952372,,,,,639.84,420.0,2.3855,1.6145,641.0,422.0,0.0016220562499967503,0.007650598837203057
112,19:44:15,32.70297,-117.234631,19:44:16.12,2.1547619047619038,,,,,639.88,420.0,2.3735,1.6265,641.0,422.0,0.0016209499999966185,0.007647643410846356
113,19:44:15,32.70297,-117.234631,19:44:16.17,2.1964285714285703,,,,,639.92,420.0,2.3614,1.6386,641.0,422.0,0.0016198437499964867,0.0076446879844896546
114,19:44:15,32.70297,-117.234631,19:44:16.21,2.238095238095237,,,,,639.95,420.0,2.3494,1.6506,641.0,422.0,0.001618737499996355,0.007641732558132954
115,19:44:15,32.70297,-117.234631,19:44:16.25,2.2797619047619033,,,,,639.99,420.0,2.3373,1.6627,641.0,422.0,0.0016176312499962232,0.0076387771317762525
116,19:44:15,32.70297,-117.234631,19:44:16.29,2.32142857142857,,,,,640.02,420.0,2.3253,1.6747,641.0,422.0,0.0016165249999960914,0.007635821705419552
117,19:44:15,32.70297,-117.234631,19:44:16.33,2.3630952380952364,,,,,640.06,420.0,2.3133,1.6867,641.0,422.0,0.0016154187499959596,0.00763286627906285
118,19:44:15,32.70297,-117.234631,19:44:16.38,2.404761904761903,,,,,640.1,420.0,2.3012,1.6988,641.0,422.0,0.0016143124999958279,0.00762991085270615
119,19:44:15,32.70297,-117.234631,19:44:16.42,2.4464285714285694,,,,,640.13,420.0,2.2892,1.7108,641.0,422.0,0.001613206249995696,0.007626955426349448
120,19:44:15,32.70297,-117.234631,19:44:16.46,2.488095238095236,32.704589,-117.227007,0.0016120999999955643,0.007623999999992748,640.17,420.0,2.2771,1.7229,641.0,422.0,0.0016120999999955643,0.007623999999992748
121,19:44:15,32.70297,-117.234631,19:44:16.5,2.5297619047619024,,,,,640.2,420.0,2.2651,1.7349,641.0,422.0,0.0016112111249955892,0.007621041666659186
122,19:44:15,32.70297,-117.234631,19:44:16.54,2.571428571428569,,,,,640.24,420.0,2.253,1.747,641.0,422.0,0.0016103222499956142,0.007618083333325624
123,19:44:15,32.70297,-117.234631,19:44:16.58,2.6130952380952355,,,,,640.28,420.0,2.241,1.759,641.0,422.0,0.001609433374995639,0.007615124999992062
124,19:44:15,32.70297,-117.234631,19:44:16.62,2.654761904761902,,,,,640.31,420.0,2.2289,1.7711,641.0,422.0,0.001608544499995664,0.0076121666666585
125,19:44:15,32.70297,-117.234631,19:44:16.67,2.6964285714285685,,,,,640.35,420.0,2.2169,1.7831,641.0,422.0,0.001607655624995689,0.007609208333324939
126,19:44:15,32.70297,-117.234631,19:44:16.71,2.738095238095235,,,,,640.39,420.0,2.2048,1.7952,641.0,422.0,0.001606766749995714,0.007606249999991377
127,19:44:15,32.70297,-117.234631,19:44:16.75,2.7797619047619015,,,,,640.42,420.0,2.1928,1.8072,642.0,422.0,0.0016058778749957388,0.007603291666657815
128,19:44:15,32.70297,-117.234631,19:44:16.79,2.821428571428568,,,,,640.46,420.0,2.1807,1.8193,642.0,422.0,0.0016049889999957638,0.0076003333333242535
129,19:44:15,32.70297,-117.234631,19:44:16.83,2.8630952380952346,,,,,640.49,420.0,2.1687,1.8313,642.0,422.0,0.0016041001249957887,0.0075973749999906914
130,19:44:15,32.70297,-117.234631,19:44:16.88,2.904761904761901,,,,,640.53,420.0,2.1566,1.8434,642.0,422.0,0.0016032112499958135,0.007594416666657129
131,19:44:15,32.70297,-117.234631,19:44:16.92,2.9464285714285676,,,,,640.57,420.0,2.1446,1.8554,642.0,422.0,0.0016023223749958386,0.007591458333323568
132,19:44:15,32.70297,-117.234631,19:44:16.96,2.988095238095234,,,,,640.6,420.0,2.1325,1.8675,642.0,422.0,0.0016014334999958635,0.007588499999990006
133,19:44:15,32.70297,-117.234631,19:44:17.0,3.0297619047619007,,,,,640.64,420.0,2.1205,1.8795,642.0,422.0,0.0016005446249958883,0.007585541666656444
134,19:44:15,32.70297,-117.234631,19:44:17.04,3.071428571428567,,,,,640.67,420.0,2.1084,1.8916,642.0,422.0,0.0015996557499959134,0.007582583333322883
135,19:44:15,32.70297,-117.234631,19:44:17.08,3.1130952380952337,,,,,640.71,420.0,2.0964,1.9036,642.0,422.0,0.0015987668749959383,0.007579624999989321
136,19:44:15,32.70297,-117.234631,19:44:17.12,3.1547619047619,,,,,640.75,420.0,2.0843,1.9157,642.0,422.0,0.0015978779999959631,0.0075766666666557585
137,19:44:15,32.70297,-117.234631,19:44:17.17,3.1964285714285667,,,,,640.78,420.0,2.0723,1.9277,642.0,422.0,0.0015969891249959882,0.007573708333322197
138,19:44:15,32.70297,-117.234631,19:44:17.21,3.2380952380952333,,,,,640.82,420.0,2.0602,1.9398,642.0,422.0,0.001596100249996013,0.007570749999988635
139,19:44:15,32.70297,-117.234631,19:44:17.25,3.2797619047618998,,,,,640.86,420.0,2.0482,1.9518,642.0,422.0,0.001595211374996038,0.007567791666655073
140,19:44:15,32.70297,-117.234631,19:44:17.29,3.3214285714285663,,,,,640.89,420.0,2.0361,1.9639,642.0,422.0,0.001594322499996063,0.007564833333321512
141,19:44:15,32.70297,-117.234631,19:44:17.33,3.363095238095233,,,,,640.93,420.0,2.0241,1.9759,642.0,422.0,0.0015934336249960879,0.00756187499998795
142,19:44:15,32.70297,-117.234631,19:44:17.38,3.4047619047618993,,,,,640.96,420.0,2.012,1.988,642.0,422.0,0.0015925447499961127,0.007558916666654388
143,19:44:15,32.70297,-117.234631,19:44:17.42,3.446428571428566,,,,,641.0,420.0,2.0,2.0,642.0,422.0,0.0015916558749961378,0.0075559583333208264
144,19:44:15,32.70297,-117.234631,19:44:17.46,3.4880952380952324,32.704567667,-117.227078,0.0015907669999961627,0.007552999999987264,641.02,420.0,2.0078,2.0,642.0,422.0,0.0015907669999961627,0.007552999999987264
145,19:44:15,32.70297,-117.234631,19:44:17.5,3.529761904761899,,,,,641.03,420.0,2.0156,2.0,642.0,422.0,0.0015896669999960976,0.007547091649987436
146,19:44:15,32.70297,-117.234631,19:44:17.54,3.5714285714285654,,,,,641.05,420.0,2.0234,2.0,642.0,422.0,0.0015885669999960328,0.0075411832999876085
147,19:44:15,32.70297,-117.234631,19:44:17.58,3.613095238095232,,,,,641.06,420.0,2.0313,2.0,642.0,422.0,0.0015874669999959678,0.00753527494998778
148,19:44:15,32.70297,-117.234631,19:44:17.62,3.6547619047618984,,,,,641.08,420.0,2.0391,2.0,642.0,422.0,0.001586366999995903,0.0075293665999879526
149,19:44:15,32.70297,-117.234631,19:44:17.67,3.696428571428565,,,,,641.09,420.0,2.0469,2.0,642.0,422.0,0.001585266999995838,0.007523458249988124
150,19:44:15,32.70297,-117.234631,19:44:17.71,3.7380952380952315,,,,,641.11,420.0,2.0547,2.0,642.0,422.0,0.0015841669999957732,0.007517549899988297
151,19:44:15,32.70297,-117.234631,19:44:17.75,3.779761904761898,,,,,641.13,420.0,2.0625,2.0,642.0,422.0,0.0015830669999957081,0.007511641549988468
152,19:44:15,32.70297,-117.234631,19:44:17.79,3.8214285714285645,,,,,641.14,420.0,2.0703,2.0,642.0,422.0,0.0015819669999956431,0.00750573319998864
153,19:44:15,32.70297,-117.234631,19:44:17.83,3.863095238095231,,,,,641.16,420.0,2.0781,2.0,642.0,422.0,0.0015808669999955783,0.007499824849988812
154,19:44:15,32.70297,-117.234631,19:44:17.88,3.9047619047618976,,,,,641.17,420.0,2.0859,2.0,642.0,422.0,0.0015797669999955133,0.007493916499988984
155,19:44:15,32.70297,-117.234631,19:44:17.92,3.946428571428564,,,,,641.19,420.0,2.0938,2.0,642.0,422.0,0.0015786669999954485,0.0074880081499891565
156,19:44:15,32.70297,-117.234631,19:44:17.96,3.9880952380952306,,,,,641.2,420.0,2.1016,2.0,642.0,422.0,0.0015775669999953835,0.007482099799989328
157,19:44:15,32.70297,-117.234631,19:44:18.0,4.029761904761897,,,,,641.22,420.0,2.1094,2.0,642.0,422.0,0.0015764669999953184,0.007476191449989501
158,19:44:15,32.70297,-117.234631,19:44:18.04,4.071428571428564,,,,,641.23,420.0,2.1172,2.0,642.0,422.0,0.0015753669999952536,0.007470283099989672
159,19:44:15,32.70297,-117.234631,19:44:18.08,4.113095238095231,,,,,641.25,420.0,2.125,2.0,642.0,422.0,0.0015742669999951886,0.007464374749989844
160,19:44:15,32.70297,-117.234631,19:44:18.12,4.154761904761898,,,,,641.27,420.0,2.1328,2.0,642.0,422.0,0.0015731669999951238,0.007458466399990016
161,19:44:15,32.70297,-117.234631,19:44:18.17,4.196428571428565,,,,,641.28,420.0,2.1406,2.0,642.0,422.0,0.0015720669999950588,0.007452558049990188
162,19:44:15,32.70297,-117.234631,19:44:18.21,4.238095238095232,,,,,641.3,420.0,2.1484,2.0,642.0,422.0,0.0015709669999949937,0.00744664969999036
