Frame No.,UTC Timestamp,Lat,Long,estimated_time,time,gps_lat,gps_lon,gps_lat_rel,gps_lon_rel,x,y,width,height,x_cent,y_cent,lat_int,lon_int
58,19:48:57,32.70297,-117.234631,19:48:58.48,2.4629629629629637,32.702714833,-117.233081833,-0.0002620670000013092,0.00154916699999319,1042.0,426.81,33.0,11.597,1058.0,438.0,-0.0002620670000013092,0.00154916699999319
59,19:48:57,32.70297,-117.234631,19:48:58.52,2.500000000000001,,,,,1041.5,426.82,33.0,11.59,1058.0,438.0,-0.00026179886956673897,0.0015494930869495063
60,19:48:57,32.70297,-117.234631,19:48:58.56,2.537037037037038,,,,,1041.1,426.83,33.0,11.583,1058.0,438.0,-0.00026153073913216866,0.0015498191739058227
61,19:48:57,32.70297,-117.234631,19:48:58.59,2.5740740740740753,,,,,1040.6,426.85,33.0,11.576,1057.0,438.0,-0.0002612626086975984,0.001550145260862139
62,19:48:57,32.70297,-117.234631,19:48:58.63,2.6111111111111125,,,,,1040.2,426.86,33.0,11.569,1057.0,438.0,-0.0002609944782630281,0.0015504713478184553
63,19:48:57,32.70297,-117.234631,19:48:58.67,2.6481481481481497,,,,,1039.7,426.88,33.0,11.562,1056.0,438.0,-0.00026072634782845785,0.0015507974347747715
64,19:48:57,32.70297,-117.234631,19:48:58.7,2.685185185185187,,,,,1039.2,426.89,33.0,11.556,1056.0,438.0,-0.00026045821739388754,0.001551123521731088
65,19:48:57,32.70297,-117.234631,19:48:58.74,2.722222222222224,,,,,1038.8,426.9,33.0,11.549,1055.0,438.0,-0.0002601900869593173,0.0015514496086874042
66,19:48:57,32.70297,-117.234631,19:48:58.78,2.7592592592592613,,,,,1038.3,426.92,33.0,11.542,1055.0,438.0,-0.00025992195652474703,0.0015517756956437206
67,19:48:57,32.70297,-117.234631,19:48:58.81,2.7962962962962985,,,,,1037.8,426.93,33.0,11.535,1054.0,438.0,-0.0002596538260901767,0.0015521017826000368
68,19:48:57,32.70297,-117.234631,19:48:58.85,2.8333333333333357,,,,,1037.4,426.94,33.0,11.528,1054.0,438.0,-0.00025938569565560647,0.0015524278695563532
69,19:48:57,32.70297,-117.234631,19:48:58.89,2.870370370370373,,,,,1036.9,426.96,33.0,11.521,1053.0,438.0,-0.00025911756522103616,0.0015527539565126694
70,19:48:57,32.70297,-117.234631,19:48:58.93,2.90740740740741,,,,,1036.4,426.97,33.0,11.514,1053.0,438.0,-0.0002588494347864659,0.0015530800434689859
71,19:48:57,32.70297,-117.234631,19:48:58.96,2.9444444444444473,,,,,1036.0,426.99,33.0,11.507,1052.0,438.0,-0.0002585813043518956,0.001553406130425302
72,19:48:57,32.70297,-117.234631,19:48:59.0,2.9814814814814845,,,,,1035.5,427.0,33.0,11.5,1052.0,438.0,-0.00025831317391732534,0.0015537322173816185
73,19:48:57,32.70297,-117.234631,19:48:59.04,3.0185185185185217,,,,,1035.0,427.01,33.0,11.493,1052.0,439.0,-0.00025804504348275504,0.0015540583043379347
74,19:48:57,32.70297,-117.234631,19:48:59.07,3.055555555555559,,,,,1034.6,427.03,33.0,11.486,1051.0,439.0,-0.0002577769130481848,0.0015543843912942511
75,19:48:57,32.70297,-117.234631,19:48:59.11,3.092592592592596,,,,,1034.1,427.04,33.0,11.479,1051.0,439.0,-0.00025750878261361453,0.0015547104782505673
76,19:48:57,32.70297,-117.234631,19:48:59.15,3.1296296296296333,,,,,1033.6,427.06,33.0,11.472,1050.0,439.0,-0.0002572406521790442,0.0015550365652068838
77,19:48:57,32.70297,-117.234631,19:48:59.19,3.1666666666666705,,,,,1033.2,427.07,33.0,11.465,1050.0,439.0,-0.00025697252174447396,0.0015553626521632
78,19:48:57,32.70297,-117.234631,19:48:59.22,3.2037037037037077,,,,,1032.7,427.08,33.0,11.458,1049.0,439.0,-0.00025670439130990366,0.0015556887391195164
79,19:48:57,32.70297,-117.234631,19:48:59.26,3.240740740740745,,,,,1032.2,427.1,33.0,11.451,1049.0,439.0,-0.0002564362608753334,0.0015560148260758326
80,19:48:57,32.70297,-117.234631,19:48:59.3,3.277777777777782,,,,,1031.8,427.11,33.0,11.444,1048.0,439.0,-0.0002561681304407631,0.001556340913032149
81,19:48:57,32.70297,-117.234631,19:48:59.33,3.3148148148148193,32.702721,-117.233074333,-0.00025590000000619284,0.0015566669999884652,1031.3,427.13,33.0,11.437,1048.0,439.0,-0.00025590000000619284,0.0015566669999884652
82,19:48:57,32.70297,-117.234631,19:48:59.37,3.3518518518518565,,,,,1030.8,427.14,33.0,11.431,1047.0,439.0,-0.00025541855556178287,0.0015576484444339814
83,19:48:57,32.70297,-117.234631,19:48:59.41,3.3888888888888937,,,,,1030.4,427.15,33.0,11.424,1047.0,439.0,-0.00025493711111737285,0.0015586298888794975
84,19:48:57,32.70297,-117.234631,19:48:59.44,3.425925925925931,,,,,1029.9,427.17,33.0,11.417,1046.0,439.0,-0.0002544556666729629,0.0015596113333250135
85,19:48:57,32.70297,-117.234631,19:48:59.48,3.462962962962968,,,,,1029.5,427.18,33.0,11.41,1046.0,439.0,-0.00025397422222855285,0.0015605927777705296
86,19:48:57,32.70297,-117.234631,19:48:59.52,3.5000000000000053,,,,,1029.0,427.19,33.0,11.403,1046.0,439.0,-0.0002534927777841429,0.0015615742222160457
87,19:48:57,32.70297,-117.234631,19:48:59.56,3.5370370370370425,,,,,1028.5,427.21,33.0,11.396,1045.0,439.0,-0.00025301133333973286,0.0015625556666615619
88,19:48:57,32.70297,-117.234631,19:48:59.59,3.5740740740740797,,,,,1028.1,427.22,33.0,11.389,1045.0,439.0,-0.0002525298888953229,0.0015635371111070778
89,19:48:57,32.70297,-117.234631,19:48:59.63,3.611111111111117,,,,,1027.6,427.24,33.0,11.382,1044.0,439.0,-0.00025204844445091286,0.001564518555552594
90,19:48:57,32.70297,-117.234631,19:48:59.67,3.648148148148154,32.702725333,-117.2330655,-0.0002515670000065029,0.00156549999999811,1027.1,427.25,33.0,11.375,1044.0,439.0,-0.0002515670000065029,0.00156549999999811
91,19:48:57,32.70297,-117.234631,19:48:59.7,3.6851851851851913,,,,,1026.7,427.26,33.0,11.368,1043.0,439.0,-0.0002508756832124839,0.0015663851707996624
92,19:48:57,32.70297,-117.234631,19:48:59.74,3.7222222222222285,,,,,1026.2,427.28,33.0,11.361,1043.0,439.0,-0.0002501843664184649,0.001567270341601215
93,19:48:57,32.70297,-117.234631,19:48:59.78,3.7592592592592657,,,,,1025.7,427.29,33.0,11.354,1042.0,439.0,-0.0002494930496244459,0.0015681555124027672
94,19:48:57,32.70297,-117.234631,19:48:59.81,3.796296296296303,,,,,1025.3,427.31,33.0,11.347,1042.0,439.0,-0.0002488017328304269,0.0015690406832043196
95,19:48:57,32.70297,-117.234631,19:48:59.85,3.83333333333334,,,,,1024.8,427.32,33.0,11.34,1041.0,439.0,-0.0002481104160364079,0.0015699258540058719
96,19:48:57,32.70297,-117.234631,19:48:59.89,3.8703703703703773,,,,,1024.3,427.33,33.0,11.333,1041.0,439.0,-0.0002474190992423889,0.0015708110248074244
97,19:48:57,32.70297,-117.234631,19:48:59.93,3.9074074074074145,,,,,1023.9,427.35,33.0,11.326,1040.0,439.0,-0.0002467277824483699,0.0015716961956089767
98,19:48:57,32.70297,-117.234631,19:48:59.96,3.9444444444444517,,,,,1023.4,427.36,33.0,11.319,1040.0,439.0,-0.0002460364656543509,0.001572581366410529
99,19:48:57,32.70297,-117.234631,19:49:00.0,3.981481481481489,,,,,1022.9,427.38,33.0,11.312,1039.0,439.0,-0.0002453451488603319,0.0015734665372120814
100,19:48:57,32.70297,-117.234631,19:49:00.04,4.018518518518526,,,,,1022.5,427.39,33.0,11.306,1039.0,439.0,-0.0002446538320663129,0.001574351708013634
101,19:48:57,32.70297,-117.234631,19:49:00.07,4.055555555555563,,,,,1022.0,427.4,33.0,11.299,1038.0,439.0,-0.0002439625152722939,0.0015752368788151862
102,19:48:57,32.70297,-117.234631,19:49:00.11,4.0925925925926006,,,,,1021.5,427.42,33.0,11.292,1038.0,439.0,-0.0002432711984782749,0.0015761220496167386
103,19:48:57,32.70297,-117.234631,19:49:00.15,4.129629629629638,,,,,1021.1,427.43,33.0,11.285,1038.0,439.0,-0.00024257988168425591,0.0015770072204182909
104,19:48:57,32.70297,-117.234631,19:49:00.19,4.166666666666675,,,,,1020.6,427.44,33.0,11.278,1037.0,439.0,-0.0002418885648902369,0.0015778923912198434
105,19:48:57,32.70297,-117.234631,19:49:00.22,4.203703703703712,,,,,1020.1,427.46,33.0,11.271,1037.0,439.0,-0.0002411972480962179,0.0015787775620213957
106,19:48:57,32.70297,-117.234631,19:49:00.26,4.240740740740749,,,,,1019.7,427.47,33.0,11.264,1036.0,439.0,-0.0002405059313021989,0.001579662732822948
107,19:48:57,32.70297,-117.234631,19:49:00.3,4.277777777777787,,,,,1019.2,427.49,33.0,11.257,1036.0,439.0,-0.00023981461450817991,0.0015805479036245006
108,19:48:57,32.70297,-117.234631,19:49:00.33,4.314814814814824,,,,,1018.7,427.5,33.0,11.25,1035.0,439.0,-0.0002391232977141609,0.001581433074426053
109,19:48:57,32.70297,-117.234631,19:49:00.37,4.351851851851861,,,,,1018.3,427.51,33.0,11.243,1035.0,439.0,-0.0002384319809201419,0.0015823182452276052
110,19:48:57,32.70297,-117.234631,19:49:00.41,4.388888888888898,,,,,1017.8,427.53,33.0,11.236,1034.0,439.0,-0.00023774066412612292,0.0015832034160291576
111,19:48:57,32.70297,-117.234631,19:49:00.44,4.425925925925935,,,,,1017.4,427.54,33.0,11.229,1034.0,439.0,-0.00023704934733210391,0.00158408858683071
112,19:48:57,32.70297,-117.234631,19:49:00.48,4.462962962962973,,,,,1016.9,427.56,33.0,11.222,1033.0,439.0,-0.0002363580305380849,0.0015849737576322624
113,19:48:57,32.70297,-117.234631,19:49:00.52,4.50000000000001,,,,,1016.4,427.57,33.0,11.215,1033.0,439.0,-0.0002356667137440659,0.0015858589284338147
114,19:48:57,32.70297,-117.234631,19:49:00.56,4.537037037037047,,,,,1016.0,427.58,33.0,11.208,1032.0,439.0,-0.00023497539695004692,0.001586744099235367
115,19:48:57,32.70297,-117.234631,19:49:00.59,4.574074074074084,,,,,1015.5,427.6,33.0,11.201,1032.0,439.0,-0.00023428408015602791,0.0015876292700369196
116,19:48:57,32.70297,-117.234631,19:49:00.63,4.611111111111121,,,,,1015.0,427.61,33.0,11.194,1032.0,439.0,-0.0002335927633620089,0.001588514440838472
117,19:48:57,32.70297,-117.234631,19:49:00.67,4.648148148148159,,,,,1014.6,427.63,33.0,11.187,1031.0,439.0,-0.00023290144656798993,0.0015893996116400242
118,19:48:57,32.70297,-117.234631,19:49:00.7,4.685185185185196,,,,,1014.1,427.64,33.0,11.181,1031.0,439.0,-0.00023221012977397092,0.0015902847824415766
119,19:48:57,32.70297,-117.234631,19:49:00.74,4.722222222222233,,,,,1013.6,427.65,33.0,11.174,1030.0,439.0,-0.00023151881297995191,0.001591169953243129
120,19:48:57,32.70297,-117.234631,19:49:00.78,4.75925925925927,,,,,1013.2,427.67,33.0,11.167,1030.0,439.0,-0.0002308274961859329,0.0015920551240446814
121,19:48:57,32.70297,-117.234631,19:49:00.81,4.796296296296307,,,,,1012.7,427.68,33.0,11.16,1029.0,439.0,-0.0002301361793919139,0.0015929402948462337
122,19:48:57,32.70297,-117.234631,19:49:00.85,4.833333333333345,,,,,1012.2,427.69,33.0,11.153,1029.0,439.0,-0.00022944486259789492,0.0015938254656477863
123,19:48:57,32.70297,-117.234631,19:49:00.89,4.870370370370382,,,,,1011.8,427.71,33.0,11.146,1028.0,439.0,-0.00022875354580387591,0.0015947106364493386
124,19:48:57,32.70297,-117.234631,19:49:00.93,4.907407407407419,,,,,1011.3,427.72,33.0,11.139,1028.0,439.0,-0.0002280622290098569,0.001595595807250891
125,19:48:57,32.70297,-117.234631,19:49:00.96,4.944444444444456,,,,,1010.8,427.74,33.0,11.132,1027.0,439.0,-0.00022737091221583793,0.0015964809780524432
126,19:48:57,32.70297,-117.234631,19:49:01.0,4.987922705314022,,,,,1010.4,427.75,33.0,11.125,1027.0,439.0,-0.00022655936641416345,0.0015975200916020919
127,19:48:57,32.70297,-117.234631,19:49:01.04,5.031400966183587,,,,,1009.9,427.76,33.0,11.118,1026.0,439.0,-0.00022574782061248898,0.0015985592051517403
128,19:48:57,32.70297,-117.234631,19:49:01.09,5.074879227053152,,,,,1009.4,427.78,33.0,11.111,1026.0,439.0,-0.00022493627481081447,0.0015995983187013887
129,19:48:57,32.70297,-117.234631,19:49:01.13,5.118357487922718,,,,,1009.0,427.79,33.0,11.104,1026.0,439.0,-0.00022412472900914,0.001600637432251037
130,19:48:57,32.70297,-117.234631,19:49:01.17,5.161835748792283,,,,,1008.5,427.81,33.0,11.097,1025.0,439.0,-0.00022331318320746552,0.0016016765458006855
131,19:48:57,32.70297,-117.234631,19:49:01.22,5.205314009661849,,,,,1008.0,427.82,33.0,11.09,1024.0,439.0,-0.00022250163740579105,0.0016027156593503339
132,19:48:57,32.70297,-117.234631,19:49:01.26,5.248792270531414,,,,,1007.6,427.83,33.0,11.083,1024.0,439.0,-0.00022169009160411657,0.0016037547728999825
133,19:48:57,32.70297,-117.234631,19:49:01.3,5.2922705314009795,,,,,1007.1,427.85,33.0,11.076,1024.0,439.0,-0.0002208785458024421,0.001604793886449631
134,19:48:57,32.70297,-117.234631,19:49:01.35,5.335748792270545,32.702756833,-117.233025167,-0.00022006700000076762,0.0016058329999992793,1006.7,427.86,33.0,11.069,1023.0,439.0,-0.00022006700000076762,0.0016058329999992793
135,19:48:57,32.70297,-117.234631,19:49:01.39,5.37922705314011,,,,,1006.2,427.88,33.0,11.062,1023.0,439.0,-0.00021918600000146528,0.0016067139999985816
136,19:48:57,32.70297,-117.234631,19:49:01.43,5.422705314009676,,,,,1005.7,427.89,33.0,11.056,1022.0,439.0,-0.00021830500000216295,0.001607594999997884
137,19:48:57,32.70297,-117.234631,19:49:01.48,5.466183574879241,,,,,1005.3,427.9,33.0,11.049,1022.0,439.0,-0.0002174240000028606,0.0016084759999971862
138,19:48:57,32.70297,-117.234631,19:49:01.52,5.5096618357488065,,,,,1004.8,427.92,33.0,11.042,1021.0,439.0,-0.00021654300000355825,0.0016093569999964888
139,19:48:57,32.70297,-117.234631,19:49:01.57,5.553140096618372,,,,,1004.3,427.93,33.0,11.035,1021.0,439.0,-0.0002156620000042559,0.001610237999995791
140,19:48:57,32.70297,-117.234631,19:49:01.61,5.596618357487937,,,,,1003.9,427.94,33.0,11.028,1020.0,439.0,-0.00021478100000495357,0.0016111189999950934
141,19:48:57,32.70297,-117.234631,19:49:01.65,5.640096618357503,32.702763,-117.233019,-0.00021390000000565124,0.0016119999999943957,1003.4,427.96,33.0,11.021,1020.0,439.0,-0.00021390000000565124,0.0016119999999943957
142,19:48:57,32.70297,-117.234631,19:49:01.7,5.683574879227068,,,,,1002.9,427.97,33.0,11.014,1019.0,439.0,-0.0002135380697106302,0.0016123257372600175
143,19:48:57,32.70297,-117.234631,19:49:01.74,5.727053140096634,,,,,1002.5,427.99,33.0,11.007,1019.0,439.0,-0.00021317613941560914,0.0016126514745256394
144,19:48:57,32.70297,-117.234631,19:49:01.78,5.770531400966199,,,,,1002.0,428.0,33.0,11.0,1018.0,439.0,-0.0002128142091205881,0.0016129772117912612
145,19:48:57,32.70297,-117.234631,19:49:01.83,5.814009661835764,,,,,1001.6,428.01,32.984,10.992,1018.0,439.0,-0.00021245227882556704,0.0016133029490568828
146,19:48:57,32.70297,-117.234631,19:49:01.87,5.85748792270533,,,,,1001.1,428.02,32.969,10.984,1018.0,439.0,-0.000212090348530546,0.0016136286863225047
147,19:48:57,32.70297,-117.234631,19:49:01.91,5.900966183574895,,,,,1000.7,428.02,32.953,10.977,1017.0,439.0,-0.00021172841823552494,0.0016139544235881265
148,19:48:57,32.70297,-117.234631,19:49:01.96,5.944444444444461,,,,,1000.2,428.03,32.938,10.969,1017.0,439.0,-0.00021136648794050391,0.0016142801608537483
149,19:49:02,32.70297,-117.234631,19:49:02.0,5.981481481481498,,,,,999.79,428.04,32.922,10.961,1016.0,439.0,-0.00021105817694844895,0.0016145576407466855
150,19:49:02,32.70297,-117.234631,19:49:02.04,6.018518518518535,,,,,999.35,428.05,32.907,10.953,1016.0,439.0,-0.00021074986595639398,0.0016148351206396227
151,19:49:02,32.70297,-117.234631,19:49:02.07,6.055555555555572,,,,,998.91,428.05,32.891,10.946,1015.0,439.0,-0.000210441554964339,0.0016151126005325596
152,19:49:02,32.70297,-117.234631,19:49:02.11,6.092592592592609,,,,,998.47,428.06,32.876,10.938,1015.0,439.0,-0.00021013324397228404,0.0016153900804254967
153,19:49:02,32.70297,-117.234631,19:49:02.15,6.129629629629647,,,,,998.02,428.07,32.86,10.93,1014.0,439.0,-0.00020982493298022907,0.001615667560318434
154,19:49:02,32.70297,-117.234631,19:49:02.19,6.166666666666684,,,,,997.58,428.08,32.845,10.922,1014.0,439.0,-0.0002095166219881741,0.001615945040211371
155,19:49:02,32.70297,-117.234631,19:49:02.22,6.203703703703721,,,,,997.14,428.09,32.829,10.915,1014.0,439.0,-0.00020920831099611914,0.001616222520104308
156,19:49:02,32.70297,-117.234631,19:49:02.26,6.240740740740758,32.702768,-117.2330145,-0.00020890000000406417,0.0016164999999972451,996.7,428.09,32.814,10.907,1013.0,439.0,-0.00020890000000406417,0.0016164999999972451
