Frame No.,UTC Timestamp,Lat,Long,estimated_time,time,gps_lat,gps_lon,gps_lat_rel,gps_lon_rel,x,y,width,height,x_cent,y_cent,lat_int,lon_int
70,19:38:59,32.70297,-117.234631,19:39:00.61,2.619915848527352,32.703242667,-117.233143167,0.0002657669999948098,0.0014878329999987727,663.67,429.72,35.444,11.0,681.0,441.0,0.0002657669999948098,0.0014878329999987727
71,19:38:59,32.70297,-117.234631,19:39:00.65,2.6633941093969176,,,,,663.13,429.71,35.422,11.0,681.0,441.0,0.0002666419999950875,0.0014881496999983312
72,19:38:59,32.70297,-117.234631,19:39:00.7,2.706872370266483,,,,,662.6,429.7,35.4,11.0,680.0,441.0,0.00026751699999536525,0.0014884663999978898
73,19:38:59,32.70297,-117.234631,19:39:00.74,2.7503506311360484,,,,,662.07,429.69,35.378,11.0,680.0,441.0,0.000268391999995643,0.0014887830999974483
74,19:38:59,32.70297,-117.234631,19:39:00.78,2.793828892005614,,,,,661.53,429.68,35.356,11.0,679.0,441.0,0.00026926699999592075,0.0014890997999970068
75,19:38:59,32.70297,-117.234631,19:39:00.83,2.837307152875179,,,,,661.0,429.67,35.333,11.0,679.0,441.0,0.0002701419999961985,0.0014894164999965653
76,19:38:59,32.70297,-117.234631,19:39:00.87,2.8807854137447446,,,,,660.47,429.66,35.311,11.0,678.0,441.0,0.0002710169999964762,0.0014897331999961239
77,19:38:59,32.70297,-117.234631,19:39:00.91,2.92426367461431,,,,,659.93,429.64,35.289,11.0,678.0,441.0,0.00027189199999675393,0.0014900498999956824
78,19:38:59,32.70297,-117.234631,19:39:00.96,2.9677419354838754,,,,,659.4,429.63,35.267,11.0,677.0,441.0,0.0002727669999970317,0.001490366599995241
79,19:38:59,32.70297,-117.234631,19:39:01.0,3.011220196353441,,,,,658.87,429.62,35.244,11.0,676.0,441.0,0.00027364199999730944,0.0014906832999947994
80,19:38:59,32.70297,-117.234631,19:39:01.04,3.0546984572230063,,,,,658.33,429.61,35.222,11.0,676.0,441.0,0.00027451699999758716,0.001490999999994358
81,19:38:59,32.70297,-117.234631,19:39:01.09,3.0981767180925717,,,,,657.8,429.6,35.2,11.0,675.0,441.0,0.0002753919999978649,0.0014913166999939165
82,19:38:59,32.70297,-117.234631,19:39:01.13,3.141654978962137,,,,,657.27,429.59,35.178,11.0,675.0,441.0,0.0002762669999981426,0.001491633399993475
83,19:38:59,32.70297,-117.234631,19:39:01.17,3.1851332398317025,,,,,656.73,429.58,35.156,11.0,674.0,441.0,0.0002771419999984204,0.0014919500999930335
84,19:38:59,32.70297,-117.234631,19:39:01.22,3.228611500701268,,,,,656.2,429.57,35.133,11.0,674.0,441.0,0.0002780169999986981,0.001492266799992592
85,19:38:59,32.70297,-117.234631,19:39:01.26,3.2720897615708333,,,,,655.67,429.56,35.111,11.0,673.0,441.0,0.00027889199999897585,0.0014925834999921506
86,19:38:59,32.70297,-117.234631,19:39:01.3,3.3155680224403987,,,,,655.13,429.54,35.089,11.0,673.0,441.0,0.0002797669999992536,0.001492900199991709
87,19:38:59,32.70297,-117.234631,19:39:01.35,3.359046283309964,,,,,654.6,429.53,35.067,11.0,672.0,441.0,0.0002806419999995313,0.0014932168999912676
88,19:38:59,32.70297,-117.234631,19:39:01.39,3.4025245441795295,,,,,654.07,429.52,35.044,11.0,672.0,441.0,0.0002815169999998091,0.0014935335999908261
89,19:38:59,32.70297,-117.234631,19:39:01.43,3.446002805049095,,,,,653.53,429.51,35.022,11.0,671.0,441.0,0.0002823920000000868,0.0014938502999903847
90,19:38:59,32.70297,-117.234631,19:39:01.48,3.4894810659186604,32.703260167,-117.233136833,0.00028326700000036453,0.0014941669999899432,653.0,429.5,35.0,11.0,670.0,440.0,0.00028326700000036453,0.0014941669999899432
91,19:38:59,32.70297,-117.234631,19:39:01.52,3.5329593267882258,,,,,652.47,429.49,34.978,11.0,670.0,440.0,0.00028400624588458575,0.00149437746945358
92,19:38:59,32.70297,-117.234631,19:39:01.57,3.576437587657791,,,,,651.93,429.48,34.956,11.0,669.0,440.0,0.0002847454917688069,0.0014945879389172167
93,19:38:59,32.70297,-117.234631,19:39:01.61,3.6199158485273566,,,,,651.4,429.47,34.933,11.0,669.0,440.0,0.00028548473765302814,0.0014947984083808535
94,19:38:59,32.70297,-117.234631,19:39:01.65,3.663394109396922,,,,,650.87,429.46,34.911,11.0,668.0,440.0,0.0002862239835372493,0.0014950088778444902
95,19:38:59,32.70297,-117.234631,19:39:01.7,3.7068723702664874,,,,,650.33,429.44,34.889,11.0,668.0,440.0,0.00028696322942147053,0.001495219347308127
96,19:38:59,32.70297,-117.234631,19:39:01.74,3.750350631136053,,,,,649.8,429.43,34.867,11.0,667.0,440.0,0.0002877024753056917,0.0014954298167717639
97,19:38:59,32.70297,-117.234631,19:39:01.78,3.7938288920056182,,,,,649.27,429.42,34.844,11.0,667.0,440.0,0.0002884417211899129,0.0014956402862354005
98,19:38:59,32.70297,-117.234631,19:39:01.83,3.8373071528751836,,,,,648.73,429.41,34.822,11.0,666.0,440.0,0.0002891809670741341,0.0014958507556990374
99,19:38:59,32.70297,-117.234631,19:39:01.87,3.880785413744749,,,,,648.2,429.4,34.8,11.0,666.0,440.0,0.0002899202129583553,0.0014960612251626742
100,19:38:59,32.70297,-117.234631,19:39:01.91,3.9242636746143145,,,,,647.67,429.39,34.778,11.0,665.0,440.0,0.00029065945884257653,0.0014962716946263109
101,19:38:59,32.70297,-117.234631,19:39:01.96,3.96774193548388,,,,,647.13,429.38,34.756,11.0,665.0,440.0,0.0002913987047267977,0.0014964821640899477
102,19:38:59,32.70297,-117.234631,19:39:02.0,4.011220196353445,,,,,646.6,429.37,34.733,11.0,664.0,440.0,0.0002921379506110189,0.0014966926335535844
103,19:38:59,32.70297,-117.234631,19:39:02.04,4.054698457223011,,,,,646.07,429.36,34.711,11.0,663.0,440.0,0.0002928771964952401,0.0014969031030172212
104,19:38:59,32.70297,-117.234631,19:39:02.09,4.098176718092576,,,,,645.53,429.34,34.689,11.0,663.0,440.0,0.0002936164423794613,0.001497113572480858
105,19:38:59,32.70297,-117.234631,19:39:02.13,4.1416549789621415,,,,,645.0,429.33,34.667,11.0,662.0,440.0,0.0002943556882636825,0.0014973240419444947
106,19:38:59,32.70297,-117.234631,19:39:02.17,4.185133239831707,,,,,644.47,429.32,34.644,11.0,662.0,440.0,0.0002950949341479037,0.0014975345114081316
107,19:38:59,32.70297,-117.234631,19:39:02.22,4.228611500701272,,,,,643.93,429.31,34.622,11.0,661.0,440.0,0.00029583418003212487,0.0014977449808717682
108,19:38:59,32.70297,-117.234631,19:39:02.26,4.272089761570838,,,,,643.4,429.3,34.6,11.0,661.0,440.0,0.0002965734259163461,0.001497955450335405
109,19:38:59,32.70297,-117.234631,19:39:02.3,4.315568022440403,,,,,642.87,429.29,34.578,11.0,660.0,440.0,0.0002973126718005673,0.001498165919799042
110,19:38:59,32.70297,-117.234631,19:39:02.35,4.359046283309969,,,,,642.33,429.28,34.556,11.0,660.0,440.0,0.0002980519176847885,0.0014983763892626786
111,19:38:59,32.70297,-117.234631,19:39:02.39,4.402524544179534,,,,,641.8,429.27,34.533,11.0,659.0,440.0,0.0002987911635690097,0.0014985868587263154
112,19:38:59,32.70297,-117.234631,19:39:02.43,4.446002805049099,,,,,641.27,429.26,34.511,11.0,659.0,440.0,0.00029953040945323087,0.0014987973281899523
113,19:38:59,32.70297,-117.234631,19:39:02.48,4.489481065918665,,,,,640.73,429.24,34.489,11.0,658.0,440.0,0.0003002696553374521,0.001499007797653589
114,19:38:59,32.70297,-117.234631,19:39:02.52,4.53295932678823,,,,,640.2,429.23,34.467,11.0,657.0,440.0,0.00030100890122167326,0.0014992182671172258
115,19:38:59,32.70297,-117.234631,19:39:02.57,4.576437587657796,,,,,639.67,429.22,34.444,11.0,657.0,440.0,0.0003017481471058945,0.0014994287365808624
116,19:38:59,32.70297,-117.234631,19:39:02.61,4.619915848527361,,,,,639.13,429.21,34.422,11.0,656.0,440.0,0.00030248739299011565,0.0014996392060444993
117,19:38:59,32.70297,-117.234631,19:39:02.65,4.6633941093969264,,,,,638.6,429.2,34.4,11.0,656.0,440.0,0.00030322663887433687,0.0014998496755081361
118,19:38:59,32.70297,-117.234631,19:39:02.7,4.706872370266492,,,,,638.07,429.19,34.378,11.0,655.0,440.0,0.0003039658847585581,0.0015000601449717728
119,19:38:59,32.70297,-117.234631,19:39:02.74,4.750350631136057,,,,,637.53,429.18,34.356,11.0,655.0,440.0,0.00030470513064277926,0.0015002706144354096
120,19:38:59,32.70297,-117.234631,19:39:02.78,4.793828892005623,,,,,637.0,429.17,34.333,11.0,654.0,440.0,0.0003054443765270005,0.0015004810838990463
121,19:38:59,32.70297,-117.234631,19:39:02.83,4.837307152875188,,,,,636.47,429.16,34.311,11.0,654.0,440.0,0.00030618362241122165,0.0015006915533626831
122,19:38:59,32.70297,-117.234631,19:39:02.87,4.8807854137447535,,,,,635.93,429.14,34.289,11.0,653.0,440.0,0.00030692286829544287,0.00150090202282632
123,19:38:59,32.70297,-117.234631,19:39:02.91,4.924263674614319,,,,,635.4,429.13,34.267,11.0,653.0,440.0,0.00030766211417966404,0.0015011124922899566
124,19:38:59,32.70297,-117.234631,19:39:02.96,4.967741935483884,,,,,634.87,429.12,34.244,11.0,652.0,440.0,0.00030840136006388526,0.0015013229617535935
125,19:38:59,32.70297,-117.234631,19:39:03.0,5.01122019635345,,,,,634.33,429.11,34.222,11.0,651.0,440.0,0.00030914060594810643,0.0015015334312172303
126,19:38:59,32.70297,-117.234631,19:39:03.04,5.054698457223015,,,,,633.8,429.1,34.2,11.0,651.0,440.0,0.00030987985183232765,0.001501743900680867
127,19:38:59,32.70297,-117.234631,19:39:03.09,5.0981767180925806,,,,,633.27,429.09,34.178,11.0,650.0,440.0,0.00031061909771654887,0.0015019543701445038
128,19:38:59,32.70297,-117.234631,19:39:03.13,5.141654978962146,,,,,632.73,429.08,34.156,11.0,650.0,440.0,0.00031135834360077004,0.0015021648396081405
129,19:38:59,32.70297,-117.234631,19:39:03.17,5.185133239831711,,,,,632.2,429.07,34.133,11.0,649.0,440.0,0.00031209758948499126,0.0015023753090717773
130,19:38:59,32.70297,-117.234631,19:39:03.22,5.228611500701277,,,,,631.67,429.06,34.111,11.0,649.0,440.0,0.00031283683536921243,0.0015025857785354142
131,19:38:59,32.70297,-117.234631,19:39:03.26,5.272089761570842,,,,,631.13,429.04,34.089,11.0,648.0,440.0,0.00031357608125343365,0.0015027962479990508
132,19:38:59,32.70297,-117.234631,19:39:03.3,5.315568022440408,,,,,630.6,429.03,34.067,11.0,648.0,440.0,0.0003143153271376548,0.0015030067174626877
133,19:38:59,32.70297,-117.234631,19:39:03.35,5.359046283309973,,,,,630.07,429.02,34.044,11.0,647.0,440.0,0.00031505457302187604,0.0015032171869263243
134,19:38:59,32.70297,-117.234631,19:39:03.39,5.402524544179538,,,,,629.53,429.01,34.022,11.0,647.0,440.0,0.0003157938189060972,0.0015034276563899612
135,19:38:59,32.70297,-117.234631,19:39:03.43,5.446002805049104,,,,,629.0,429.0,34.0,11.0,646.0,440.0,0.00031653306479031843,0.001503638125853598
136,19:38:59,32.70297,-117.234631,19:39:03.48,5.489481065918669,,,,,628.49,428.99,33.99,11.0,645.0,440.0,0.00031727231067453965,0.0015038485953172346
137,19:38:59,32.70297,-117.234631,19:39:03.52,5.532959326788235,,,,,627.98,428.98,33.979,11.0,645.0,440.0,0.0003180115565587608,0.0015040590647808715
138,19:38:59,32.70297,-117.234631,19:39:03.57,5.5764375876578,,,,,627.47,428.97,33.969,11.0,644.0,440.0,0.00031875080244298204,0.0015042695342445081
139,19:38:59,32.70297,-117.234631,19:39:03.61,5.6199158485273655,,,,,626.96,428.96,33.958,11.0,644.0,440.0,0.0003194900483272032,0.001504480003708145
140,19:38:59,32.70297,-117.234631,19:39:03.65,5.663394109396931,,,,,626.45,428.95,33.948,11.0,643.0,440.0,0.00032022929421142443,0.0015046904731717819
141,19:38:59,32.70297,-117.234631,19:39:03.7,5.706872370266496,,,,,625.94,428.94,33.938,11.0,643.0,440.0,0.0003209685400956456,0.0015049009426354185
142,19:38:59,32.70297,-117.234631,19:39:03.74,5.750350631136062,,,,,625.43,428.93,33.927,11.0,642.0,440.0,0.0003217077859798668,0.0015051114120990553
143,19:38:59,32.70297,-117.234631,19:39:03.78,5.793828892005627,,,,,624.92,428.92,33.917,11.0,642.0,440.0,0.000322447031864088,0.0015053218815626922
144,19:38:59,32.70297,-117.234631,19:39:03.83,5.8373071528751925,,,,,624.41,428.91,33.906,11.0,641.0,440.0,0.0003231862777483092,0.0015055323510263288
145,19:38:59,32.70297,-117.234631,19:39:03.87,5.880785413744758,,,,,623.9,428.9,33.896,11.0,641.0,440.0,0.00032392552363253043,0.0015057428204899657
146,19:38:59,32.70297,-117.234631,19:39:03.91,5.924263674614323,,,,,623.39,428.89,33.885,11.0,640.0,440.0,0.0003246647695167516,0.0015059532899536023
147,19:38:59,32.70297,-117.234631,19:39:03.96,5.967741935483889,,,,,622.88,428.87,33.875,11.0,640.0,440.0,0.0003254040154009728,0.0015061637594172392
148,19:38:59,32.70297,-117.234631,19:39:04.0,6.002224694104578,,,,,622.36,428.86,33.865,11.0,639.0,440.0,0.00032599031386087237,0.0015063306834746063
149,19:38:59,32.70297,-117.234631,19:39:04.03,6.036707452725268,,,,,621.85,428.85,33.854,11.0,639.0,440.0,0.0003265766123207719,0.0015064976075319734
150,19:38:59,32.70297,-117.234631,19:39:04.07,6.071190211345957,,,,,621.34,428.84,33.844,11.0,638.0,440.0,0.0003271629107806715,0.0015066645315893405
151,19:38:59,32.70297,-117.234631,19:39:04.1,6.105672969966647,,,,,620.83,428.83,33.833,11.0,638.0,440.0,0.00032774920924057106,0.0015068314556467076
152,19:38:59,32.70297,-117.234631,19:39:04.14,6.140155728587336,,,,,620.32,428.82,33.823,11.0,637.0,440.0,0.0003283355077004706,0.0015069983797040747
153,19:38:59,32.70297,-117.234631,19:39:04.17,6.174638487208026,,,,,619.81,428.81,33.813,11.0,637.0,440.0,0.0003289218061603702,0.0015071653037614418
154,19:39:04,32.70297,-117.234631,19:39:04.21,6.209121245828715,,,,,619.3,428.8,33.802,11.0,636.0,440.0,0.00032950810462026975,0.0015073322278188089
155,19:39:04,32.70297,-117.234631,19:39:04.24,6.243604004449405,,,,,618.79,428.79,33.792,11.0,636.0,440.0,0.0003300944030801693,0.001507499151876176
156,19:39:04,32.70297,-117.234631,19:39:04.28,6.278086763070094,,,,,618.28,428.78,33.781,11.0,635.0,440.0,0.0003306807015400689,0.001507666075933543
157,19:39:04,32.70297,-117.234631,19:39:04.31,6.312569521690784,32.703308167,-117.233123167,0.00033126699999996845,0.0015078329999909101,617.77,428.77,33.771,11.0,635.0,440.0,0.00033126699999996845,0.0015078329999909101
158,19:39:04,32.70297,-117.234631,19:39:04.34,6.347052280311473,,,,,617.26,428.76,33.76,11.0,634.0,440.0,0.00033335955555536937,0.0015083145555460458
159,19:39:04,32.70297,-117.234631,19:39:04.38,6.381535038932163,,,,,616.75,428.75,33.75,11.0,634.0,440.0,0.00033545211111077024,0.0015087961111011812
160,19:39:04,32.70297,-117.234631,19:39:04.41,6.416017797552852,,,,,616.24,428.74,33.74,11.0,633.0,440.0,0.00033754466666617117,0.0015092776666563168
161,19:39:04,32.70297,-117.234631,19:39:04.45,6.450500556173542,,,,,615.73,428.73,33.729,11.0,633.0,440.0,0.00033963722222157204,0.0015097592222114524
162,19:39:04,32.70297,-117.234631,19:39:04.48,6.484983314794231,,,,,615.22,428.72,33.719,11.0,632.0,440.0,0.00034172977777697296,0.0015102407777665878
