Frame No.,UTC Timestamp,Lat,Long,estimated_time
72,19:41:25,32.70297,-117.23463100000001,00:00:00
73,19:41:25,32.70297,-117.23463100000001,00:00:00
74,19:41:25,32.70297,-117.23463100000001,00:00:00
75,19:41:25,32.70297,-117.23463100000001,00:00:00
76,19:41:25,32.70297,-117.23463100000001,00:00:00
77,19:41:25,32.70297,-117.23463100000001,00:00:00
78,19:41:25,32.70297,-117.23463100000001,00:00:00
79,19:41:25,32.70297,-117.23463100000001,00:00:00
80,19:41:25,32.70297,-117.23463100000001,00:00:00
81,19:41:25,32.70297,-117.23463100000001,00:00:00
82,19:41:25,32.70297,-117.23463100000001,00:00:00
83,19:41:25,32.70297,-117.23463100000001,00:00:00
84,19:41:25,32.70297,-117.23463100000001,00:00:00
85,19:41:25,32.70297,-117.23463100000001,00:00:00
86,19:41:25,32.70297,-117.23463100000001,00:00:00
87,19:41:25,32.70297,-117.23463100000001,00:00:00
88,19:41:25,32.70297,-117.23463100000001,00:00:00
89,19:41:30,32.70297,-117.23463100000001,19:41:30
90,19:41:30,32.70297,-117.23463100000001,19:41:30
91,19:41:30,32.70297,-117.23463100000001,19:41:30
92,19:41:30,32.70297,-117.23463100000001,19:41:30
93,19:41:30,32.70297,-117.23463100000001,19:41:30
94,19:41:30,32.70297,-117.23463100000001,19:41:30
95,19:41:30,32.70297,-117.23463100000001,19:41:30
96,19:41:30,32.70297,-117.23463100000001,19:41:30
97,19:41:30,32.70297,-117.23463100000001,19:41:30
98,19:41:30,32.70297,-117.23463100000001,19:41:30
99,19:41:30,32.70297,-117.23463100000001,19:41:30
100,19:41:30,32.70297,-117.23463100000001,19:41:30
101,19:41:30,32.70297,-117.23463100000001,19:41:30
102,19:41:30,32.70297,-117.23463100000001,19:41:30
103,19:41:30,32.70297,-117.23463100000001,19:41:30
104,19:41:30,32.70297,-117.23463100000001,19:41:30
105,19:41:30,32.70297,-117.23463100000001,19:41:30
106,19:41:30,32.70297,-117.23463100000001,19:41:30
107,19:41:30,32.70297,-117.23463100000001,19:41:30
108,19:41:30,32.70297,-117.23463100000001,19:41:30
109,19:41:30,32.70297,-117.23463100000001,19:41:30
110,19:41:30,32.70297,-117.23463100000001,19:41:30
111,19:41:30,32.70297,-117.23463100000001,19:41:31
112,19:41:30,32.70297,-117.23463100000001,19:41:31
113,19:41:30,32.70297,-117.23463100000001,19:41:31
114,19:41:30,32.70297,-117.23463100000001,19:41:31
115,19:41:30,32.70297,-117.23463100000001,19:41:31
116,19:41:30,32.70297,-117.23463100000001,19:41:31
117,19:41:30,32.70297,-117.23463100000001,19:41:31
118,19:41:30,32.70297,-117.23463100000001,19:41:31
119,19:41:30,32.70297,-117.23463100000001,19:41:31
120,19:41:30,32.70297,-117.23463100000001,19:41:31
121,19:41:30,32.70297,-117.23463100000001,19:41:31
122,19:41:30,32.70297,-117.23463100000001,19:41:31
123,19:41:30,32.70297,-117.23463100000001,19:41:31
124,19:41:30,32.70297,-117.23463100000001,19:41:31
125,19:41:30,32.70297,-117.23463100000001,19:41:31
126,19:41:30,32.70297,-117.23463100000001,19:41:31
127,19:41:30,32.70297,-117.23463100000001,19:41:31
128,19:41:30,32.70297,-117.23463100000001,19:41:31
129,19:41:30,32.70297,-117.23463100000001,19:41:31
130,19:41:30,32.70297,-117.23463100000001,19:41:31
131,19:41:30,32.70297,-117.23463100000001,19:41:31
132,19:41:30,32.70297,-117.23463100000001,19:41:31
133,19:41:30,32.70297,-117.23463100000001,19:41:32
134,19:41:30,32.70297,-117.23463100000001,19:41:32
135,19:41:30,32.70297,-117.23463100000001,19:41:32
136,19:41:30,32.70297,-117.23463100000001,19:41:32
137,19:41:30,32.70297,-117.23463100000001,19:41:32
138,19:41:30,32.70297,-117.23463100000001,19:41:32
139,19:41:30,32.70297,-117.23463100000001,19:41:32
140,19:41:30,32.70297,-117.23463100000001,19:41:32
141,19:41:30,32.70297,-117.23463100000001,19:41:32
142,19:41:30,32.70297,-117.23463100000001,19:41:32
143,19:41:30,32.70297,-117.23463100000001,19:41:32
144,19:41:30,32.70297,-117.23463100000001,19:41:32
145,19:41:30,32.70297,-117.23463100000001,19:41:32
146,19:41:30,32.70297,-117.23463100000001,19:41:32
147,19:41:30,32.70297,-117.23463100000001,19:41:32
148,19:41:30,32.70297,-117.23463100000001,19:41:32
149,19:41:30,32.70297,-117.23463100000001,19:41:32
150,19:41:30,32.70297,-117.23463100000001,19:41:32
151,19:41:30,32.70297,-117.23463100000001,19:41:32
152,19:41:30,32.70297,-117.23463100000001,19:41:32
153,19:41:30,32.70297,-117.23463100000001,19:41:32
154,19:41:30,32.70297,-117.23463100000001,19:41:32
155,19:41:30,32.70297,-117.23463100000001,19:41:33
156,19:41:30,32.70297,-117.23463100000001,19:41:33
157,19:41:30,32.70297,-117.23463100000001,19:41:33
158,19:41:30,32.70297,-117.23463100000001,19:41:33
159,19:41:30,32.70297,-117.23463100000001,19:41:33
160,19:41:30,32.70297,-117.23463100000001,19:41:33
161,19:41:30,32.70297,-117.23463100000001,19:41:33
162,19:41:30,32.70297,-117.23463100000001,19:41:33
163,19:41:30,32.70297,-117.23463100000001,19:41:33
164,19:41:30,32.70297,-117.23463100000001,19:41:33
165,19:41:30,32.70297,-117.23463100000001,19:41:33
166,19:41:30,32.70297,-117.23463100000001,19:41:33
167,19:41:30,32.70297,-117.23463100000001,19:41:33
168,19:41:30,32.70297,-117.23463100000001,19:41:33
169,19:41:30,32.70297,-117.23463100000001,19:41:33
170,19:41:30,32.70297,-117.23463100000001,19:41:33
171,19:41:30,32.70297,-117.23463100000001,19:41:33
172,19:41:30,32.70297,-117.23463100000001,19:41:33
173,19:41:30,32.70297,-117.23463100000001,19:41:33
174,19:41:30,32.70297,-117.23463100000001,19:41:33
175,19:41:30,32.70297,-117.23463100000001,19:41:33
176,19:41:30,32.70297,-117.23463100000001,19:41:33
177,19:41:30,32.70297,-117.23463100000001,19:41:34
178,19:41:30,32.70297,-117.23463100000001,19:41:34
179,19:41:30,32.70297,-117.23463100000001,19:41:34
180,19:41:30,32.70297,-117.23463100000001,19:41:34
181,19:41:30,32.70297,-117.23463100000001,19:41:34
182,19:41:30,32.70297,-117.23463100000001,19:41:34
183,19:41:30,32.70297,-117.23463100000001,19:41:34
184,19:41:30,32.70297,-117.23463100000001,19:41:34
185,19:41:30,32.70297,-117.23463100000001,19:41:34
186,19:41:30,32.70297,-117.23463100000001,19:41:34
187,19:41:30,32.70297,-117.23463100000001,19:41:34
188,19:41:30,32.70297,-117.23463100000001,19:41:34
189,19:41:30,32.70297,-117.23463100000001,19:41:34
190,19:41:30,32.70297,-117.23463100000001,19:41:34
191,19:41:30,32.70297,-117.23463100000001,19:41:34
192,19:41:30,32.70297,-117.23463100000001,19:41:34
193,19:41:35,32.70297,-117.23463100000001,19:41:35
194,19:41:35,32.70297,-117.23463100000001,19:41:35
195,19:41:35,32.70297,-117.23463100000001,19:41:35
196,19:41:35,32.70297,-117.23463100000001,19:41:35
197,19:41:35,32.70297,-117.23463100000001,19:41:35
198,19:41:35,32.70297,-117.23463100000001,19:41:35
199,19:41:35,32.70297,-117.23463100000001,19:41:35
200,19:41:35,32.70297,-117.23463100000001,19:41:35
201,19:41:35,32.70297,-117.23463100000001,19:41:35
202,19:41:35,32.70297,-117.23463100000001,19:41:35
203,19:41:35,32.70297,-117.23463100000001,19:41:35
204,19:41:35,32.70297,-117.23463100000001,19:41:35
205,19:41:35,32.70297,-117.23463100000001,19:41:35
206,19:41:35,32.70297,-117.23463100000001,19:41:35
207,19:41:35,32.70297,-117.23463100000001,19:41:35
208,19:41:35,32.70297,-117.23463100000001,19:41:35
209,19:41:35,32.70297,-117.23463100000001,19:41:35
210,19:41:35,32.70297,-117.23463100000001,19:41:35
211,19:41:35,32.70297,-117.23463100000001,19:41:35
212,19:41:35,32.70297,-117.23463100000001,19:41:35
213,19:41:35,32.70297,-117.23463100000001,19:41:35
214,19:41:35,32.70297,-117.23463100000001,19:41:35
215,19:41:35,32.70297,-117.23463100000001,19:41:36
216,19:41:35,32.70297,-117.23463100000001,19:41:36
217,19:41:35,32.70297,-117.23463100000001,19:41:36
218,19:41:35,32.70297,-117.23463100000001,19:41:36
219,19:41:35,32.70297,-117.23463100000001,19:41:36
220,19:41:35,32.70297,-117.23463100000001,19:41:36
221,19:41:35,32.70297,-117.23463100000001,19:41:36
222,19:41:35,32.70297,-117.23463100000001,19:41:36
223,19:41:35,32.70297,-117.23463100000001,19:41:36
224,19:41:35,32.70297,-117.23463100000001,19:41:36
225,19:41:35,32.70297,-117.23463100000001,19:41:36
226,19:41:35,32.70297,-117.23463100000001,19:41:36
227,19:41:35,32.70297,-117.23463100000001,19:41:36
228,19:41:35,32.70297,-117.23463100000001,19:41:36
229,19:41:35,32.70297,-117.23463100000001,19:41:36
230,19:41:35,32.70297,-117.23463100000001,19:41:36
231,19:41:35,32.70297,-117.23463100000001,19:41:36
232,19:41:35,32.70297,-117.23463100000001,19:41:36
233,19:41:35,32.70297,-117.23463100000001,19:41:36
234,19:41:35,32.70297,-117.23463100000001,19:41:36
235,19:41:35,32.70297,-117.23463100000001,19:41:36
236,19:41:35,32.70297,-117.23463100000001,19:41:36
237,19:41:35,32.70297,-117.23463100000001,19:41:37
238,19:41:35,32.70297,-117.23463100000001,19:41:37
239,19:41:35,32.70297,-117.23463100000001,19:41:37
240,19:41:35,32.70297,-117.23463100000001,19:41:37
241,19:41:35,32.70297,-117.23463100000001,19:41:37
242,19:41:35,32.70297,-117.23463100000001,19:41:37
243,19:41:35,32.70297,-117.23463100000001,19:41:37
244,19:41:35,32.70297,-117.23463100000001,19:41:37
245,19:41:35,32.70297,-117.23463100000001,19:41:37
246,19:41:35,32.70297,-117.23463100000001,19:41:37
247,19:41:35,32.70297,-117.23463100000001,19:41:37
248,19:41:35,32.70297,-117.23463100000001,19:41:37
249,19:41:35,32.70297,-117.23463100000001,19:41:37
250,19:41:35,32.70297,-117.23463100000001,19:41:37
251,19:41:35,32.70297,-117.23463100000001,19:41:37
252,19:41:35,32.70297,-117.23463100000001,19:41:37
253,19:41:35,32.70297,-117.23463100000001,19:41:37
254,19:41:35,32.70297,-117.23463100000001,19:41:37
255,19:41:35,32.70297,-117.23463100000001,19:41:37
256,19:41:35,32.70297,-117.23463100000001,19:41:37
257,19:41:35,32.70297,-117.23463100000001,19:41:37
258,19:41:35,32.70297,-117.23463100000001,19:41:37
259,19:41:35,32.70297,-117.23463100000001,19:41:38
260,19:41:35,32.70297,-117.23463100000001,19:41:38
261,19:41:35,32.70297,-117.23463100000001,19:41:38
262,19:41:35,32.70297,-117.23463100000001,19:41:38
263,19:41:35,32.70297,-117.23463100000001,19:41:38
264,19:41:35,32.70297,-117.23463100000001,19:41:38
265,19:41:35,32.70297,-117.23463100000001,19:41:38
266,19:41:35,32.70297,-117.23463100000001,19:41:38
267,19:41:35,32.70297,-117.23463100000001,19:41:38
268,19:41:35,32.70297,-117.23463100000001,19:41:38
269,19:41:35,32.70297,-117.23463100000001,19:41:38
270,19:41:35,32.70297,-117.23463100000001,19:41:38
271,19:41:35,32.70297,-117.23463100000001,19:41:38
272,19:41:35,32.70297,-117.23463100000001,19:41:38
273,19:41:35,32.70297,-117.23463100000001,19:41:38
274,19:41:35,32.70297,-117.23463100000001,19:41:38
275,19:41:35,32.70297,-117.23463100000001,19:41:38
276,19:41:35,32.70297,-117.23463100000001,19:41:38
277,19:41:35,32.70297,-117.23463100000001,19:41:38
278,19:41:35,32.70297,-117.23463100000001,19:41:38
279,19:41:35,32.70297,-117.23463100000001,19:41:38
280,19:41:35,32.70297,-117.23463100000001,19:41:38
281,19:41:35,32.70297,-117.23463100000001,19:41:39
282,19:41:35,32.70297,-117.23463100000001,19:41:39
283,19:41:35,32.70297,-117.23463100000001,19:41:39
284,19:41:35,32.70297,-117.23463100000001,19:41:39
285,19:41:35,32.70297,-117.23463100000001,19:41:39
286,19:41:35,32.70297,-117.23463100000001,19:41:39
287,19:41:35,32.70297,-117.23463100000001,19:41:39
288,19:41:35,32.70297,-117.23463100000001,19:41:39
289,19:41:35,32.70297,-117.23463100000001,19:41:39
290,19:41:35,32.70297,-117.23463100000001,19:41:39
291,19:41:35,32.70297,-117.23463100000001,19:41:39
292,19:41:35,32.70297,-117.23463100000001,19:41:39
293,19:41:35,32.70297,-117.23463100000001,19:41:39
294,19:41:35,32.70297,-117.23463100000001,19:41:39
295,19:41:35,32.70297,-117.23463100000001,19:41:39
296,19:41:35,32.70297,-117.23463100000001,19:41:39
297,19:41:35,32.70297,-117.23463100000001,19:41:39
298,19:41:35,32.70297,-117.23463100000001,19:41:39
299,19:41:40,32.70297,-117.23463100000001,19:41:40
300,19:41:40,32.70297,-117.23463100000001,19:41:40
301,19:41:40,32.70297,-117.23463100000001,19:41:40
302,19:41:40,32.70297,-117.23463100000001,19:41:40
303,19:41:40,32.70297,-117.23463100000001,19:41:40
304,19:41:40,32.70297,-117.23463100000001,19:41:40
305,19:41:40,32.70297,-117.23463100000001,19:41:40
306,19:41:40,32.70297,-117.23463100000001,19:41:40
307,19:41:40,32.70297,-117.23463100000001,19:41:40
308,19:41:40,32.70297,-117.23463100000001,19:41:40
309,19:41:40,32.70297,-117.23463100000001,19:41:40
310,19:41:40,32.70297,-117.23463100000001,19:41:40
311,19:41:40,32.70297,-117.23463100000001,19:41:40
312,19:41:40,32.70297,-117.23463100000001,19:41:40
313,19:41:40,32.70297,-117.23463100000001,19:41:40
314,19:41:40,32.70297,-117.23463100000001,19:41:40
315,19:41:40,32.70297,-117.23463100000001,19:41:40
316,19:41:40,32.70297,-117.23463100000001,19:41:40
317,19:41:40,32.70297,-117.23463100000001,19:41:40
318,19:41:40,32.70297,-117.23463100000001,19:41:40
319,19:41:40,32.70297,-117.23463100000001,19:41:40
320,19:41:40,32.70297,-117.23463100000001,19:41:40
321,19:41:40,32.70297,-117.23463100000001,19:41:41
322,19:41:40,32.70297,-117.23463100000001,19:41:41
323,19:41:40,32.70297,-117.23463100000001,19:41:41
324,19:41:40,32.70297,-117.23463100000001,19:41:41
325,19:41:40,32.70297,-117.23463100000001,19:41:41
326,19:41:40,32.70297,-117.23463100000001,19:41:41
327,19:41:40,32.70297,-117.23463100000001,19:41:41
328,19:41:40,32.70297,-117.23463100000001,19:41:41
329,19:41:40,32.70297,-117.23463100000001,19:41:41
330,19:41:40,32.70297,-117.23463100000001,19:41:41
331,19:41:40,32.70297,-117.23463100000001,19:41:41
332,19:41:40,32.70297,-117.23463100000001,19:41:41
333,19:41:40,32.70297,-117.23463100000001,19:41:41
334,19:41:40,32.70297,-117.23463100000001,19:41:41
335,19:41:40,32.70297,-117.23463100000001,19:41:41
336,19:41:40,32.70297,-117.23463100000001,19:41:41
337,19:41:40,32.70297,-117.23463100000001,19:41:41
338,19:41:40,32.70297,-117.23463100000001,19:41:41
339,19:41:40,32.70297,-117.23463100000001,19:41:41
340,19:41:40,32.70297,-117.23463100000001,19:41:41
341,19:41:40,32.70297,-117.23463100000001,19:41:41
342,19:41:40,32.70297,-117.23463100000001,19:41:41
343,19:41:40,32.70297,-117.23463100000001,19:41:42
344,19:41:40,32.70297,-117.23463100000001,19:41:42
345,19:41:40,32.70297,-117.23463100000001,19:41:42
346,19:41:40,32.70297,-117.23463100000001,19:41:42
347,19:41:40,32.70297,-117.23463100000001,19:41:42
348,19:41:40,32.70297,-117.23463100000001,19:41:42
349,19:41:40,32.70297,-117.23463100000001,19:41:42
350,19:41:40,32.70297,-117.23463100000001,19:41:42
351,19:41:40,32.70297,-117.23463100000001,19:41:42
352,19:41:40,32.70297,-117.23463100000001,19:41:42
353,19:41:40,32.70297,-117.23463100000001,19:41:42
354,19:41:40,32.70297,-117.23463100000001,19:41:42
355,19:41:40,32.70297,-117.23463100000001,19:41:42
356,19:41:40,32.70297,-117.23463100000001,19:41:42
357,19:41:40,32.70297,-117.23463100000001,19:41:42
358,19:41:40,32.70297,-117.23463100000001,19:41:42
359,19:41:40,32.70297,-117.23463100000001,19:41:42
360,19:41:40,32.70297,-117.23463100000001,19:41:42
361,19:41:40,32.70297,-117.23463100000001,19:41:42
362,19:41:40,32.70297,-117.23463100000001,19:41:42
363,19:41:40,32.70297,-117.23463100000001,19:41:42
364,19:41:40,32.70297,-117.23463100000001,19:41:42
365,19:41:40,32.70297,-117.23463100000001,19:41:43
366,19:41:40,32.70297,-117.23463100000001,19:41:43
367,19:41:40,32.70297,-117.23463100000001,19:41:43
368,19:41:40,32.70297,-117.23463100000001,19:41:43
369,19:41:40,32.70297,-117.23463100000001,19:41:43
370,19:41:40,32.70297,-117.23463100000001,19:41:43
371,19:41:40,32.70297,-117.23463100000001,19:41:43
372,19:41:40,32.70297,-117.23463100000001,19:41:43
373,19:41:40,32.70297,-117.23463100000001,19:41:43
374,19:41:40,32.70297,-117.23463100000001,19:41:43
375,19:41:40,32.70297,-117.23463100000001,19:41:43
376,19:41:40,32.70297,-117.23463100000001,19:41:43
377,19:41:40,32.70297,-117.23463100000001,19:41:43
378,19:41:40,32.70297,-117.23463100000001,19:41:43
379,19:41:40,32.70297,-117.23463100000001,19:41:43
380,19:41:40,32.70297,-117.23463100000001,19:41:43
381,19:41:40,32.70297,-117.23463100000001,19:41:43
382,19:41:40,32.70297,-117.23463100000001,19:41:43
383,19:41:40,32.70297,-117.23463100000001,19:41:43
384,19:41:40,32.70297,-117.23463100000001,19:41:43
385,19:41:40,32.70297,-117.23463100000001,19:41:43
386,19:41:40,32.70297,-117.23463100000001,19:41:43
387,19:41:40,32.70297,-117.23463100000001,19:41:44
388,19:41:40,32.70297,-117.23463100000001,19:41:44
389,19:41:40,32.70297,-117.23463100000001,19:41:44
390,19:41:40,32.70297,-117.23463100000001,19:41:44
391,19:41:40,32.70297,-117.23463100000001,19:41:44
392,19:41:40,32.70297,-117.23463100000001,19:41:44
393,19:41:40,32.70297,-117.23463100000001,19:41:44
394,19:41:40,32.70297,-117.23463100000001,19:41:44
395,19:41:40,32.70297,-117.23463100000001,19:41:44
396,19:41:40,32.70297,-117.23463100000001,19:41:44
397,19:41:40,32.70297,-117.23463100000001,19:41:44
398,19:41:40,32.70297,-117.23463100000001,19:41:44
399,19:41:40,32.70297,-117.23463100000001,19:41:44
400,19:41:40,32.70297,-117.23463100000001,19:41:44
401,19:41:40,32.70297,-117.23463100000001,19:41:44
402,19:41:40,32.70297,-117.23463100000001,19:41:44
403,19:41:40,32.70297,-117.23463100000001,19:41:44
404,19:41:45,32.70297,-117.23463100000001,19:41:45
405,19:41:45,32.70297,-117.23463100000001,19:41:45
406,19:41:45,32.70297,-117.23463100000001,19:41:45
407,19:41:45,32.70297,-117.23463100000001,19:41:45
408,19:41:45,32.70297,-117.23463100000001,19:41:45
409,19:41:45,32.70297,-117.23463100000001,19:41:45
410,19:41:45,32.70297,-117.23463100000001,19:41:45
411,19:41:45,32.70297,-117.23463100000001,19:41:45
412,19:41:45,32.70297,-117.23463100000001,19:41:45
413,19:41:45,32.70297,-117.23463100000001,19:41:45
414,19:41:45,32.70297,-117.23463100000001,19:41:45
415,19:41:45,32.70297,-117.23463100000001,19:41:45
416,19:41:45,32.70297,-117.23463100000001,19:41:45
417,19:41:45,32.70297,-117.23463100000001,19:41:45
418,19:41:45,32.70297,-117.23463100000001,19:41:45
419,19:41:45,32.70297,-117.23463100000001,19:41:45
420,19:41:45,32.70297,-117.23463100000001,19:41:45
421,19:41:45,32.70297,-117.23463100000001,19:41:45
422,19:41:45,32.70297,-117.23463100000001,19:41:45
423,19:41:45,32.70297,-117.23463100000001,19:41:45
424,19:41:45,32.70297,-117.23463100000001,19:41:45
425,19:41:45,32.70297,-117.23463100000001,19:41:45
426,19:41:45,32.70297,-117.23463100000001,19:41:46
427,19:41:45,32.70297,-117.23463100000001,19:41:46
428,19:41:45,32.70297,-117.23463100000001,19:41:46
429,19:41:45,32.70297,-117.23463100000001,19:41:46
430,19:41:45,32.70297,-117.23463100000001,19:41:46
431,19:41:45,32.70297,-117.23463100000001,19:41:46
432,19:41:45,32.70297,-117.23463100000001,19:41:46
433,19:41:45,32.70297,-117.23463100000001,19:41:46
434,19:41:45,32.70297,-117.23463100000001,19:41:46
435,19:41:45,32.70297,-117.23463100000001,19:41:46
436,19:41:45,32.70297,-117.23463100000001,19:41:46
437,19:41:45,32.70297,-117.23463100000001,19:41:46
438,19:41:45,32.70297,-117.23463100000001,19:41:46
439,19:41:45,32.70297,-117.23463100000001,19:41:46
440,19:41:45,32.70297,-117.23463100000001,19:41:46
441,19:41:45,32.70297,-117.23463100000001,19:41:46
442,19:41:45,32.70297,-117.23463100000001,19:41:46
443,19:41:45,32.70297,-117.23463100000001,19:41:46
444,19:41:45,32.70297,-117.23463100000001,19:41:46
445,19:41:45,32.70297,-117.23463100000001,19:41:46
446,19:41:45,32.70297,-117.23463100000001,19:41:46
447,19:41:45,32.70297,-117.23463100000001,19:41:46
448,19:41:45,32.70297,-117.23463100000001,19:41:47
449,19:41:45,32.70297,-117.23463100000001,19:41:47
450,19:41:45,32.70297,-117.23463100000001,19:41:47
451,19:41:45,32.70297,-117.23463100000001,19:41:47
452,19:41:45,32.70297,-117.23463100000001,19:41:47
453,19:41:45,32.70297,-117.23463100000001,19:41:47
454,19:41:45,32.70297,-117.23463100000001,19:41:47
455,19:41:45,32.70297,-117.23463100000001,19:41:47
456,19:41:45,32.70297,-117.23463100000001,19:41:47
457,19:41:45,32.70297,-117.23463100000001,19:41:47
458,19:41:45,32.70297,-117.23463100000001,19:41:47
459,19:41:45,32.70297,-117.23463100000001,19:41:47
460,19:41:45,32.70297,-117.23463100000001,19:41:47
461,19:41:45,32.70297,-117.23463100000001,19:41:47
462,19:41:45,32.70297,-117.23463100000001,19:41:47
463,19:41:45,32.70297,-117.23463100000001,19:41:47
464,19:41:45,32.70297,-117.23463100000001,19:41:47
465,19:41:45,32.70297,-117.23463100000001,19:41:47
466,19:41:45,32.70297,-117.23463100000001,19:41:47
467,19:41:45,32.70297,-117.23463100000001,19:41:47
468,19:41:45,32.70297,-117.23463100000001,19:41:47
469,19:41:45,32.70297,-117.23463100000001,19:41:47
470,19:41:45,32.70297,-117.23463100000001,19:41:48
471,19:41:45,32.70297,-117.23463100000001,19:41:48
472,19:41:45,32.70297,-117.23463100000001,19:41:48
473,19:41:45,32.70297,-117.23463100000001,19:41:48
474,19:41:45,32.70297,-117.23463100000001,19:41:48
475,19:41:45,32.70297,-117.23463100000001,19:41:48
476,19:41:45,32.70297,-117.23463100000001,19:41:48
477,19:41:45,32.70297,-117.23463100000001,19:41:48
478,19:41:45,32.70297,-117.23463100000001,19:41:48
479,19:41:45,32.70297,-117.23463100000001,19:41:48
480,19:41:45,32.70297,-117.23463100000001,19:41:48
481,19:41:45,32.70297,-117.23463100000001,19:41:48
482,19:41:45,32.70297,-117.23463100000001,19:41:48
483,19:41:45,32.70297,-117.23463100000001,19:41:48
484,19:41:45,32.70297,-117.23463100000001,19:41:48
485,19:41:45,32.70297,-117.23463100000001,19:41:48
486,19:41:45,32.70297,-117.23463100000001,19:41:48
487,19:41:45,32.70297,-117.23463100000001,19:41:48
488,19:41:45,32.70297,-117.23463100000001,19:41:48
489,19:41:45,32.70297,-117.23463100000001,19:41:48
490,19:41:45,32.70297,-117.23463100000001,19:41:48
491,19:41:45,32.70297,-117.23463100000001,19:41:48
492,19:41:45,32.70297,-117.23463100000001,19:41:49
493,19:41:45,32.70297,-117.23463100000001,19:41:49
494,19:41:45,32.70297,-117.23463100000001,19:41:49
495,19:41:45,32.70297,-117.23463100000001,19:41:49
496,19:41:45,32.70297,-117.23463100000001,19:41:49
497,19:41:45,32.70297,-117.23463100000001,19:41:49
